source_row,statement,evidence,label_name,predicted_label,is_correct
708,"Tại Quyết định số 596/QĐ-TTg của Thủ tướng Chính phủ về việc thành lập Ban Chỉ đạo quốc gia về hội nhập quốc tế, Trưởng Ban Chỉ đạo quốc gia là Thủ tướng Chính phủ Phạm Minh Chính, Trưởng Ban tư pháp là Nguyễn Văn Thông.",tại Quyết định số 596/QĐ-TTg của Thủ tướng Chính phủ về việc thành lập Ban Chỉ đạo quốc gia về hội nhập quốc tế như sau: Trưởng Ban Chỉ đạo quốc gia là Thủ tướng Chính phủ Phạm Minh Chính.,NEI,Supported,False
709,"Giáo dục ""cá thể hóa"" giúp phân biệt các bé có năng khiếu mảng nghệ thuật với năng khiếu tự nhiên từ đó để chia trường cho các em học.","Với phương châm giáo dục hiện đại ""cá thể hóa"", tố chất và năng khiếu riêng của mỗi học sinh luôn phải được quan tâm và tạo điều kiện để được nuôi dưỡng và phát triển.",NEI,Supported,False
713,Nhiều doanh nghiệp khó tiếp cận được vốn ngân hàng do không có nguồn tiền gửi để cho vay và không có tài sản thế chấp dẫn đến thực trang khát vốn đang diễn ra ở các doanh nghiệp.,"Nhiều DN nêu thực trạng đang khát vốn và không có nguồn vốn để trả nợ hoặc đầu tư kinh doanh. Bởi vì, các DN khó tiếp cận các nguồn vốn vay của ngân hàng do không có nguồn tiền gửi để cho vay, DN không có tài sản đảm bảo đáp ứng quy định để vay",Supported,Refuted,False
714,"Gia đình bệnh nhi cho biết, do mẹ em bận họp với đối tác trong phòng riêng nên để em ở ngoài phòng khách chơi một mình, sau đó thấy em chạy vào báo với người thân vừa nhét đồ chơi vào mũi và than đau, gia đình có đưa đến phòng khám gần nhà nhưng vì bé quấy khóc, không chịu hợp tác nên không thể lấy được dị vật ra khỏi mũi.","Gia đình bệnh nhi cho biết, bé đang chơi một mình thì bất ngờ chạy vào nhà báo với người thân vừa nhét đồ chơi vào mũi. bé than đau, người nhà lo lắng đưa đến phòng khám gần nhà nhưng do bé không hợp tác nên không lấy được dị vật.",NEI,Refuted,False
715,"Lễ an táng 16 người đã hy sinh trong vụ hoả hoạn diễn ra tại nghĩa trang thành phố La Habana, Cuba.","16 người đã hy sinh trong vụ hỏa hoạn xảy ra tại kho chứa nhiên liệu lớn nhất cả nước. Lễ an táng được tổ chức cùng ngày theo nghi thức gia đình tại nghĩa trang San Carlos de Matanzas, cách thủ đô La Habana 100 km về phía Đông.",Refuted,Supported,False
718,"Ưu điểm của Chat Prompt là cải thiện chất lượng phần mềm, tiết kiệm thời gia tìm kiếm, cho phép người dùng tự do sáng tạo, nếu biết sử dụng Prompt thì năng suất làm việc, học tập sẽ tăng lên gấp 20 lần, ngoài ra nó còn cung cấp lịch trình, hướng dẫn để đáp ứng nhu cầu người sử dụng.",". Ưu điểm của Chat Prompt bao gồm khả năng cải thiện giao tiếp, giảm sai sót, tiết kiệm thời gian và tiền bạc cũng như tăng hiệu quả. Nó cũng cho phép trải nghiệm cá nhân hóa hơn cho người dùng. Mọi việc sẽ trở nên dễ dàng rất nhiều nếu bạn biết ứng dụng prompt, nó có thể x10 năng suất làm việc và học tập của bạn Các phương pháp hay nhất cho lời nhắc trò chuyện bao gồm sử dụng ngôn ngữ đàm thoại, cung cấp hướng dẫn rõ ràng và ngắn gọn, thử nghiệm và tinh chỉnh lời nhắc cũng như cá nhân hóa lời nhắc để đáp ứng nhu cầu của những người dùng cụ thể.",Refuted,NEI,False
719,"Khi hay tin Hội đồng Thăng mất, bà ăn ngon, ngủ yên, tinh thần phấn khởi. Hay có những YouTuber đăng tải thông tin nghệ sĩ Hồng Nga đột tử vì nhớ Vũ Linh, điều đó là sai sự thật.","Khi hay tin Hội đồng Thăng mất, bà bỏ ăn bỏ uống, sa sút tinh thần. Hay có những YouTuber đăng tải thông tin nghệ sĩ Hồng Nga đột tử vì nhớ Vũ Linh, điều đó là sai sự thật.",Refuted,NEI,False
721,"Uy tín và vị thế của Việt Nam ngày càng cao trên trường quốc tế, tuy nhiên vẫn chưa đủ để thu hút các nhà đầu tư.","""Hơn bao giờ hết Việt Nam đang là điểm đến hấp dẫn của các nhà đầu tư. Chúng ta đã tham gia vào nhiều cơ chế quan trọng của Liên Hợp Quốc, các diễn đàn đa phương. Uy tín, vị thế của đất nước ngày càng cao trên trường quốc tế. Việt Nam cũng là cầu nối, cửa ngõ tiếp cận với các thị trường lớn trên thế giới thông qua các hiệp định thương mại tự do thế hệ mới"",",Refuted,NEI,False
722,Do mặt hàng dầu mazut giảm quá mạnh nên đã được tăng trích từ 0 đồng lên 300 đồng/lít.,riêng mặt hàng dầu mazut tăng trích từ 0 đồng lên 300 đồng/lít.,NEI,Refuted,False
723,Công ty SpaceX phóng chùm vệ tinh vào quỹ đạo của Trái Đất làm số lượng vệ tinh tăng lên hơn gấp đôi so với trước 2019.,"Trong loạt bài nghiên cứu đăng trên tạp chí Nature Astronomy, các nhà thiên văn học quốc tế cho biết số lượng vệ tinh trên quỹ đạo thấp của Trái đất đã tăng hơn gấp đôi kể từ năm 2019 khi Công ty SpaceX của Mỹ tiến hành vụ phóng ""chùm vệ tinh"" quy mô lớn lần đầu tiên gồm hàng nghìn vệ tinh.",Supported,Refuted,False
724,"Ở độ tuổi này, nữ diễn viên chỉ mong được bình yên và vui vẻ, ngoài ra cô cũng có vài kế hoạch nhỏ cho vai diễn mới của mình.","Nữ diễn viên nói tuổi mới chỉ mong bình yên, vui vẻ. Cô chưa có kế hoạch cho vai diễn mới",Refuted,NEI,False
733,"Trước tình cảnh tệ hại như hiện tại, không ró liệu Man Utd có thể xoay chuyển tình thế trong những trận đấu tới hay không.",Man Utd thi đấu nghèo nàn tới mức không thể tin được trước Fulham,NEI,Refuted,False
735,"""Trình phân loại văn bản AI"" viết mẫu phải có ít nhất 2.000 ký tự, hoặc khoảng 150-250 từ, văn bản do AI tạo ra có thể được chỉnh sửa để tránh các công cụ phát hiện và trình phân loại văn bản có thể xác định sai cả mẫu do AI tạo ra và mẫu do con người viết.","Trình phân loại văn bản AI"" Viết mẫu phải có ít nhất 1.000 ký tự, hoặc khoảng 150-250 từ. văn bản do AI tạo ra có thể được chỉnh sửa để tránh các công cụ phát hiện và trình phân loại văn bản có thể xác định sai cả mẫu do AI tạo ra và mẫu do con người viết.",Refuted,Supported,False
736,"Công ty TNHH KBEC VINA đã xả nước thải đã qua xử lý nhưng vẫn có mùi hôi, thối qua đường ống được đấu nối.","xả nước thải Nước này chưa qua xử lý có mùi hôi, thối. công ty KBEC VINA có hành vi đấu nối đường ống để",Refuted,Supported,False
737,"Đồng chí Thượng tá Phan Thắng đã có nhiều nỗ lực, cống hiến, đóng góp, tham mưu kịp thời đồng thời đồng chí luôn hết mình lăn xả và trách nhiệm để hoàn thành công việc, nhiệm vụ của mình.","Thượng tá Phan Thắng, Chỉ huy trưởng Bộ CHQS tỉnh Thừa Thiên Huế Đặc biệt, đối với đồng chí Thượng tá Phan Thắng những năm trên cương vị là Phó Chỉ huy trưởng, Tham mưu trưởng Bộ CHQS tỉnh đã có nhiều nỗ lực, cống hiến, đóng góp, tham mưu kịp thời cho Đảng ủy Quân sự tỉnh, Tỉnh ủy, UBND tỉnh Thừa Thiên Huế triển khai thực hiện thắng lợi nhiệm vụ quân sự, quốc phòng địa phương. Đồng chí luôn lăn lộn bám sát cơ sở, bộ đội, tâm huyết, trách nhiệm với đơn vị; xử trí kịp thời, hiệu quả các tình huống phát sinh; lăn xả giúp nhân dân phòng, chống, khắc phục hậu quả thiên tai, dịch bệnh.",Supported,NEI,False
738,Saigontourist Group là một trong những doanh nghiệp thành công đầu tư vào tỉnh Bình Định.,Saigontourist Group là một trong những doanh nghiệp đầu tiên đầu tư vào tỉnh Bình Định,NEI,Supported,False
739,Tập đoàn Điện lực Việt Nam (EVN) đã tổ chức buổi trao đổi với chủ đầu tư các dự án năng lượng tái tạo chuyển tiếp vào chiều ngày 21/3.,"Chiều 20/3, Tập đoàn Điện lực Việt Nam (EVN) đã tổ chức buổi trao đổi với chủ đầu tư Hội nghị với chủ đầu tư các dự án năng lượng tái tạo chuyển tiếp",Refuted,Supported,False
740,Hà nội hiện nay có 6 Chủ tịch.,"Hà Nội hiện nay sẽ có 6 Phó Chủ tịch: Lê Hồng Sơn (Thường trực), Phó Bí thư Ban Cán sự Đảng UBND; Nguyễn Mạnh Quyền; Nguyễn Trọng Đông; Hà Minh Hải; Dương Đức Tuấn, Vũ Thu Hà",Refuted,NEI,False
742,Phó giám đốc Trung tâm Bảo tồn di tích tỉnh Khánh Hòa đã xin lỗi du khách vì ngăn cản người này kể chuyện về văn hóa Chăm tại di tích Tháp Bà Ponagar.,"Phó giám đốc Trung tâm Bảo tồn di tích tỉnh Khánh Hòa, cho biết đã xin lỗi du khách trong vụ việc nhắc nhở người này kể chuyện về văn hóa Chăm tại di tích Tháp Bà Ponagar,",Supported,NEI,False
745,"Đề cập đến bài học từ khủng hoảng Ngân hàng Silicon Valley, Mỹ, Chủ tịch Quốc hội Vương Đình Huệ cho biết, Chính phủ Mỹ cam kết đảm bảo cho những người gửi tiền với điều kiện phải có tài sản bảo đảm trị giá trên 1.000 USD.","Chủ tịch Quốc hội Vương Đình Huệ đề cập bài học từ khủng hoảng Ngân hàng Silicon Valley, Mỹ, Chính phủ Mỹ cam kết đảm bảo cho những người gửi tiền với điều kiện phải có tài sản bảo đảm.",NEI,Refuted,False
746,"Khuyến tài là nhiệm vụ chính trị quan trọng, làm tiền đề xây dựng xã hội học tập, cấp ủy, chính quyền đã chăm lo, hỗ trợ mọi mặt để phong trào khuyến học phát triển sâu rộng.","khuyến tài là nhiệm vụ chính trị quan trọng, làm tiền đề xây dựng xã hội học tập, cấp ủy, chính quyền đã chăm lo, hỗ trợ mọi mặt để phong trào khuyến học phát triển sâu rộng",Supported,NEI,False
747,"Theo thông tin, tất cả 14 cơ sở của F88 tại Đà Nẵng sẽ được kiểm tra lần lượt, theo kết quả vào tối ngày 23/3, hai chi nhánh F88 đã bị công an Đà Nẵng kiểm tra và thu giữ hàng trăm hồ sơ cho vay.","Trước đó, tối 23-3, Công an Đà Nẵng cũng kiểm tra hai chi nhánh F88 thu giữ hàng trăm hồ sơ vay. Tất cả 14 cơ sở của F88 tại Đà Nẵng sẽ lần lượt được kiểm tra",Supported,Refuted,False
750,Nhiều câu hỏi mang tính thời sự cao và các trăn trở về hành trình đi tìm ước mơ đã được bày tỏ tại chương trình.,"Nhiều câu hỏi rất thời sự được đặt ra tại chương trình nhiều học sinh không ngần ngại bày tỏ những trăn trở trong hành trình đi tìm ước mơ, đam mê của mình như",Supported,NEI,False
751,"Tuyển Malaysia đá AFF Cup có những tiến bộ rõ rệt dưới sự dẫn dắt của HLV Kim Pan-gon chính là chiến thắng trước Singapore và Thái Lan, nhưng đáng tiếc là bị VN đánh bại.",HLV Kim Pan-gon dẫn tuyển Malaysia đá AFF Cup có những tiến bộ rõ nét như thắng Singapore thắng Thái Lan Tuy nhiên sang VN thầy trò ông cũng bị VN đánh bại,Supported,Refuted,False
752,Lee Dong Wook chỉ đảm nhận vai chính trong một mùa của phim Bạn trai tôi là hồ ly.,Lee Dong Wook đảm nhận vai chính trong cả 2 mùa Bạn trai tôi là hồ ly,Refuted,Supported,False
753,"Đại sứ quán nên ra sức giúp đỡ, hỗ trợ các Việt bào đang sinh sống tại Nhật, nhất là đối với đối tượng du học sinh.","Đồng thời, Đại sứ quán Việt Nam tại Nhật Bản cần tiếp tục quan tâm, tạo điều hơn nữa đến cộng đồng người Việt, từ các chuyên gia, nhà khoa học đến học sinh, sinh viên, người lao động; luôn đoàn kết, gắn bó, giúp đỡ lẫn nhau, hướng về quê hương, đất nước;",NEI,Refuted,False
754,Thế hệ Alpha được sinh ra trong cùng thời điểm với sự xuất hiện của iPad và Instagram nên luôn sẵn sàng mở mình đón nhận những thứ bên ngoài.,"Gen Alpha (Thế hệ Alpha) được xem là những 'con người công nghệ' khi được sinh ra cùng thời điểm với sự xuất hiện của iPad và Instagram. Họ còn dễ dàng bị mất kết nối với thế giới thực, không sẵn sàng mở mình đón nhận những thứ bên ngoài, đánh mất mình trong một góc của chính các bạn...",Refuted,NEI,False
755,Đào Xuân Vũ khai nhận đã cho 65 người dân trên địa bàn huyện Như Xuân và một số huyện lân cận vay tiền trong đó có 32 người đã hoàn trả đầy đủ.,Đào Xuân Vũ khai nhận đã cho 65 người dân trên địa bàn huyện Như Xuân và một số huyện lân cận vay tiền,NEI,Refuted,False
756,"Với 11.400 máy tỉnh bảng do hãng máy tính HP cung cấp, với giá trị lên tới 25 tỷ đồng, gần 1/10 học sinh trên địa bàn tỉnh Kon Tum được tiếp cận máy tính bảng ngay trong năm học này.","với 11.400 máy tỉnh bảng, gần 1/10 học sinh trên địa bàn tỉnh Kon Tum được tiếp cận máy tính bảng ngay trong năm học này. Tổng giá trị của số máy trên là 25 tỷ đồng.",NEI,Refuted,False
757,"Các bệnh nấm đột biến mới có thể xuất hiện do tình trạng nóng lên toàn cầu ngày càng nghiêm trọng, và người dân thế giới cảm thấy lo sợ trước thông tin công bố này.",Tình trạng nóng lên toàn cầu bắt đầu mối lo ngại về các bệnh nấm mới xuất hiện. Nhiệt độ tăng làm tăng số lượng đột biến xảy ra ở nấm có thể làm tăng,NEI,Supported,False
758,"Sau 1 năm bàn bạc và tham khảo ý kiến từ nhiều chuyên gia, Seoul Ring sẽ được băt đầu thi công vào tháng 6/2025 và hoàn thành vào tháng 12/2027.",Seoul Ring dự kiến bắt đầu được thi công vào tháng 6/2025 và hoàn thành vào tháng 12/2027 tham vấn ý kiến chuyên gia trong nước và quốc tế,NEI,Refuted,False
759,"Giao tranh trong và ngoài Bakhmut vẫn ác liệt, xuất hiện thông tin rằng Ukraine đang dùng vũ khí ""cổ"" thời Thế chiến I đối phó Nga, trong khi nhóm lính đánh thuê Wagner cho biết sẽ tuyển thêm 30.000 lính.","Giao tranh trong và ngoài Bakhmut vẫn ác liệt, xuất hiện thông tin rằng Ukraine đang dùng vũ khí ""cổ"" thời Thế chiến I đối phó Nga, trong khi nhóm lính đánh thuê Wagner cho biết sẽ tuyển thêm 30.000 lính.",Supported,Refuted,False
760,"Vào tháng 1/2015 tại Lombok, Indonesia tại Hội nghị Bộ trưởng Ngoại giao ASEAN hẹp và cuộc họp đặc biệt của Hội đồng Điều phối ASEAN, các Bộ trưởng Ngoại giao ASEAN đã thảo luận việc xin đăng cai World Cup.","Việc xin đăng cai World Cup đã được các Bộ trưởng Ngoại giao ASEAN thảo luận tại Hội nghị Bộ trưởng Ngoại giao ASEAN hẹp và cuộc họp đặc biệt của Hội đồng Điều phối ASEAN vào tháng 1/2011 tại Lombok, Indonesia.",Refuted,NEI,False
763,"Mặc dù dẫn đầu đà giảm trong nhóm cổ phiếu ngân hàng Châu Âu, Deutsche Bank đem lại lợi nhuận cao, nên rất dễ dang đoán được tương lai của ngân hàng này.","Phát biểu trong một cuộc họp báo ngày 24/3, Thủ tướng Đức Olaf Scholz cũng cho biết Deutsche Bank đã ""tổ chức lại và hiện đại hóa mô hình kinh doanh một cách triệt để và là ngân hàng có lợi nhuận cao"". Ông cho rằng không có cơ sở để suy đoán về tương lai của ngân hàng này. Trong phiên 24/3, cổ phiếu Deutsche Bank dẫn đầu đà giảm trong nhóm cổ phiếu ngân hàng châu Âu.",Refuted,NEI,False
767,"Quán nhậu Food&Beer Garden bị phạt 70 triệu đồng do tiếng ồn phát ra từ hệ thống âm thanh vượt 23,15 dBA công an kiểm tra vào ngày 2/3.","Trong đó, quán nhậu Max Beer Garden bị phạt 70 triệu đồng do tiếng ồn phát ra từ hệ thống âm thanh vượt 23,15 dBA (kiểm tra ngày 2/3);",Refuted,Supported,False
768,"Em T. là học sinh lớp 5, thường được gửi đến nhà cô giáo chủ nhiệm nghỉ lại đến chiều, sau đó em bị ông Đ. dâm ô trong khi ngủ trưa.","do cha mẹ bận việc, em T., học sinh lớp 5 thường được gửi đến nhà cô giáo chủ nhiệm nghỉ lại đến chiều. Trong khi ngủ trưa, ông Đ. đến gần T. và có những hành vi dâm ô đối với em.",Supported,Refuted,False
769,"Chủ tịch UBND TP Thủ Đức Hoàng Tùng 50 tuổi cho biết nhằm giảm ùn tắc đường Đỗ Xuân Hợp, góp phần hoàn thiện mạng lưới giao thông khu vực, cầu Nam Lý là một trong dự án trọng điểm trên địa bàn.","Chủ tịch UBND TP Thủ Đức Hoàng Tùng nói cầu Nam Lý là một trong dự án trọng điểm trên địa bàn, giảm ùn tắc đường Đỗ Xuân Hợp, góp phần hoàn thiện mạng lưới giao thông khu vực.",NEI,Supported,False
770,"Trong dịp kỷ niệm 10 năm thành lập (năm 2002 tại nhà Văn hóa TP.HCM) Đài đã nhận Huân chương lao động hạng Nhì (năm 1997), Huân chương lao động hạng Nhất.","Huân chương lao động hạng Nhì (năm 1997), Huân chương lao động hạng Nhất trong dịp kỷ niệm 10 năm thành lập (năm 2002)",NEI,Supported,False
771,"Khác với hai lần thi đầu, ở lần thi IELTS này, Hòa anh đặt mục tiêu từ sớm và chắc chắn mình sẽ đạt 9.0.","Hòa thú nhận không ôn luyện ở 2 lần thi đầu Tuy nhiên, trong lần thi mới nhất, anh đặt mục tiêu từ sớm và cho rằng đây là cách để đạt thành tích tối ưu",NEI,Refuted,False
775,Vụ xả súng xảy ra chỉ vài ngày sau khi 3 công dân Trung Quốc bị bắt cóc bởi các tay súng vào 1 tuần trước.,Vụ tấn công ngày 19-3 xảy ra chỉ vài ngày sau khi các tay súng bắt cóc 3 công dân Trung Quốc ở khu vực gần biên giới với Cameroon,NEI,Supported,False
776,Xử phạt vi phạm hành chính đối với hai chủ nhà hàng xây dựng trái phép là động thái nhằm cảnh cáo 68 trường hợp xây dựng trái phép trên bán đảo Sơn Trà.,UBND quận Sơn Trà (thành phố Đà Nẵng) cho biết đã xử phạt vi phạm hành chính đối với hai chủ nhà hàng xây dựng trái phép quy mô lớn trên bán đảo Sơn Trà. động thái nhằm xử lý triệt để 68 trường hợp xây dựng trái phép trên bán đảo Sơn Trà,Refuted,NEI,False
777,"Viện trưởng Viện Phát triển kinh tế số Việt Nam TS. Trần Quý sinh năm 1980 cho rằng nông dân Việt Nam cần được đào tạo để sử dụng và hiểu rõ các công nghệ mới, như AI trong nông nghiệp.","TS. Trần Quý, Viện trưởng Viện Phát triển kinh tế số Việt Nam cho rằng, để áp dụng thành công các công nghệ mới, như AI trong nông nghiệp, nông dân Việt Nam cần được đào tạo để sử dụng và hiểu rõ các công nghệ này",NEI,Supported,False
778,"Sau 3 ngày điều trị, bệnh nhân nữ Trần Thị Kim 40 tuổi ngụ tại Long An đã tử vong, 4 ca còn lại tình trạng hiện tại tạm ổn.","Sau 3 ngày điều trị, 1 bệnh nhân nữ 40 tuổi đã tử vong, 4 ca còn lại tình trạng hiện tại tạm ổn.",NEI,Refuted,False
780,"Sau màn thi đấu đầy bất ngờ của anh tại mùa giải VietNam International Challenger 2023, Lê Đức Phát đang được đánh giá ở thứ hạng cao trên trường thế giới.","Tay vợt Lê Đức Phát tiếp tục gây bất ngờ lớn tại Vietnam International Challenger 2023 khi thắng hạt giống Chan Yin Chak 21-20, 21-18 để vào chung kết",NEI,Supported,False
781,"Công trình cao tốc Bến Lức - Long Thành khởi công năm 2014 dự kiến hoàn thành sau 5 năm nhưng đến nay dự án mới đạt khoảng 80% khối lượng, nhiều gói thầu dừng thi công từ năm 2019 do vướng mắc nguồn vốn.","Khởi công năm 2014, công trình dự kiến hoàn thành sau 5 năm. Tuy nhiên, đến nay dự án mới đạt khoảng 80% khối lượng, nhiều gói thầu dừng thi công từ năm 2019 do vướng mắc nguồn vốn.",Supported,Refuted,False
782,"Ông Nguyễn Văn Giàu, nguyên Uỷ viên Uỷ ban Thường vụ Quốc hội, Là người có nhiều đóng góp trong quá trình xây dựng Luật Đất đai năm 2013, cho rằng quá trình xây dựng dự thảo Luật Đất đai (sửa đổi) đã bám sát chủ trương, đường lối, nghị quyết của Đảng, Nhà nước về đất đai.","ông Nguyễn Văn Giàu, nguyên Uỷ viên Uỷ ban Thường vụ Quốc hội Là người có nhiều đóng góp trong quá trình xây dựng Luật Đất đai năm 2013, cho rằng quá trình xây dựng dự thảo Luật Đất đai (sửa đổi) đã bám sát chủ trương, đường lối, nghị quyết của Đảng, Nhà nước về đất đai.",Refuted,NEI,False
783,"Nhà làm việc của bác sĩ Alexandre Yersin được xây dựng vào năm 1915 vừa được Bộ Văn hóa, Thể thao và Du lịch có quyết định bổ sung thành di tích quốc gia.","Nhà làm việc của bác sĩ Alexandre Yersin được xây dựng khoảng năm 1914. Bộ Văn hóa, Thể thao và Du lịch vừa có quyết định bổ sung nhà làm việc của bác sĩ Alexandre Yersin là di tích quốc gia",Refuted,Supported,False
784,"Có một số người dùng các video để khoe mẽ về cuộc sống cá nhân, khắc họa những cuộc sống lý tưởng không có thật khiến nhiều người xem cảm thấy bất lực, tự tin khi so sánh bản thân với những gì mình thấy trên mạng, đồng thời là cơ hội để người khác quấy rối, miệt thị, bạo lựng ngôn từ với người khác.","Trên thực tế có không ít người dùng các video để khoe khoang, tô vẽ cuộc sống của mình, khắc họa những bức tranh phi thực tế về một cuộc sống lý tưởng, khiến nhiều người xem cảm thấy bất lực, tự ti khi so sánh bản thân với những gì nhìn thấy trên mạng tạo ra những tài khoản giả để quấy rối, miệt thị, tạo bạo lực mạng, với những người sử dụng khác, qua phần nhận xét về video hoặc tin nhắn trực tiếp.",Refuted,Supported,False
785,"Sở GTVT TP đã đề nghị Bộ GTVT thực hiện việc cấp phù hiệu phương tiện kinh doanh vận tải trực tuyến, đồng thời có những hướng dẫn giúp người dân đổi giấy phép lái xe do ngành giao thông vận tải cấp trên Cổng dịch vụ công thành phố.","Sở GTVT TP cũng nghiên cứu, kiến nghị Bộ GTVT thí điểm cấp phù hiệu phương tiện kinh doanh vận tải theo hình thức trực tuyến tuyên truyền, hướng dẫn người dân thực hiện Dịch vụ công để đổi giấy phép lái xe do ngành giao thông vận tải cấp trên Cổng dịch vụ công quốc gia.",Refuted,NEI,False
786,"Để giúp nước này đáp ứng các nhu cầu tài chính khẩn cấp, Quỹ Tiền tệ Quốc tế (IMF) đã phê duyệt chương trình cho vay 4 năm trị giá 15,6 tỷ USD cho Ukraine.","Quỹ Tiền tệ Quốc tế (IMF) đã phê duyệt chương trình cho vay 4 năm trị giá 15,6 tỷ USD cho Ukraine. để giúp nước này đáp ứng các nhu cầu tài chính khẩn cấp.",Supported,Refuted,False
787,"Thủ tướng Nhật Bản Fumio Kishida đã có chuyến thăm bất ngờ tới Bucha, một thị trấn của Ukraine, nơi hơn 400 thường dân đã thiệt mạng vào năm 2022, được cho là do quân đội Nga.","Cùng ngày, Thủ tướng Nhật Fumio Kishida đã có chuyến thăm bất ngờ tới Ukraine. Ông đã đi thăm TP Bucha (tỉnh Kiev) có hơn 400 thường dân bị thảm sát hồi năm 2022 mà phía Ukraine cho rằng quân Nga là thủ phạm.",Supported,Refuted,False
794,"Năm khách hàng gồm cả nam và nữ thừa nhận có thuê công ty thám tử Bạch Mai tìm người, theo dõi nhưng hành vi của họ không liên quan trực tiếp việc mua bán thông tin viễn thông trái phép, nên không bị xử lý hình sự. Khi hoạt động thám tử ấy bị kết luận là trái phép thì căn cứ vào hợp đồng dịch vụ, người thuê thám tử rất có thể phải chịu trách nhiệm liên đới.","khi hoạt động thám tử ấy bị kết luận là trái phép thì căn cứ vào hợp đồng dịch vụ, người thuê thám tử rất có thể phải chịu trách nhiệm liên đới... Năm khách hàng gồm cả nam và nữ thừa nhận có thuê công ty thám tử tìm người, theo dõi. Nhưng hành vi của họ không liên quan trực tiếp việc mua bán thông tin viễn thông trái phép, nên không bị xử lý hình sự.",NEI,Refuted,False
798,"Trong bối cảnh các trường đại học tự chủ học phí dẫn đến học phí tăng, nhiều thí sinh khó vào đại học hơn.","Trường đại học tự chủ, học phí tăng khiến nhiều thí sinh khó khăn trong việc tiếp cận giáo dục đại học. Nhiều trường kiến nghị thành phố có chính sách tín dụng sinh viên. cho rằng trong bối cảnh các trường đại học tự chủ, học phí tăng lên khiến nhiều thí sinh khó vào đại học.",Supported,NEI,False
800,"Sau hơn 1 năm tập trung triển khai, Thông tư sửa đổi Thông tư 16 đã được Bộ GTVT ban hành.","sau 1 tháng khẩn trương, tập trung triển khai, Thông tư sửa đổi Thông tư 16 đã được Bộ GTVT ban hành",Refuted,NEI,False
801,"Theo đó, năm 2023 SABECO thông qua thương hiệu Bia Saigon đã đồng hành cùng Giải Vô địch quốc gia Marathon và cự ly dài báo Tiền Phong được tổ chức từ ngày 24 - 26/03/2023 tại thành phố Lai Châu, đánh dấu 5 năm liên tiếp doanh nghiệp sát cánh cùng một trong những giải đấu chuyên nghiệp, lâu đời và quy mô lớn tại Việt Nam.","Theo đó, năm 2023 SABECO thông qua thương hiệu Bia Saigon đã đồng hành cùng Giải Vô địch quốc gia Marathon và cự ly dài báo Tiền Phong được tổ chức từ ngày 24 - 26/03/2023 tại thành phố Lai Châu, đánh dấu 3 năm liên tiếp doanh nghiệp sát cánh cùng một trong những giải đấu chuyên nghiệp, lâu đời và quy mô lớn tại Việt Nam.",Refuted,Supported,False
802,Một giáo viên mầm non ở Thanh Hóa đã trả dây chuyền vàng trị giá 50 triệu đồng cho người đánh rơi sau khi nhặt được.,Một giáo viên mầm non ở Thanh Hóa đã trả dây chuyền vàng trị giá 50 triệu đồng cho người đánh rơi sau khi nhặt được. Một giáo viên mầm non ở Thanh Hóa đã trả dây chuyền vàng trị giá 50 triệu đồng cho người đánh rơi sau khi nhặt được,Supported,NEI,False
803,"Hôm 16/2, Phó chủ tịch TP Cà Mau Bùi Tứ Hải đang lên kế hoạch cưỡng chế biệt thự của ông Tập, trước đó, ông đã bị xử phạt 22,5 triệu đồng, bị bắt khôi phục lại hiện trạng ban đầu.","Hôm 16/2, Phó chủ tịch TP Cà Màu Bùi Tứ Hải cũng cho biết đang lên kế hoạch cưỡng chế biệt thự của ông Tập Ông Tập bị xử phạt 22,5 triệu đồng, đồng thời buộc khôi phục lại hiện trạng ban đầu.",Supported,NEI,False
804,Thủ môn Huy Hoàng đứng trong khung gỗ thay thế thủ môn Văn Chuẩn ắng mặt do chấn thương (rách mí mắt) tại trận phân hạng Doha Cup 2023 rạng sáng nay 29.3.,"tại trận phân hạng Doha Cup 2023 rạng sáng nay 29.3, đó là thủ môn Văn Chuẩn đứng trong khung gỗ thay thế Huy Hoàng vắng mặt do chấn thương (rách mí mắt).",Refuted,Supported,False
806,"Thủ tướng đề nghị Hòa Bình xây dựng các sản phẩm du lịch chất lượng cao, độc đáo, đưa đặc sản tré trộn Hòa Bình vươn ra thế giới, giữ gìn và phát huy truyền thống văn hóa, bản sắc, nét đẹp của thiên nhiên, con người Hòa Bình.","Thủ tướng đề nghị Hòa Bình xây dựng các sản phẩm du lịch chất lượng cao, độc đáo giữ gìn và phát huy truyền thống văn hóa, bản sắc, nét đẹp của thiên nhiên, con người Hòa Bình.",NEI,Refuted,False
809,Công an khuyến cáo mỗi người dân tuyệt đối không nên vay mượn tiền từ các tổ chức tín dụng bất hợp pháp mà chỉ nên mượn tiền từ người thân trong gia đình.,"Công an khuyến cáo mỗi người dân cần chủ động nâng cao tinh thần cảnh giác, tuyệt đối không nên vay mượn tiền từ các tổ chức tín dụng bất hợp pháp",NEI,Refuted,False
812,"IELTS là bằng chứng chỉ quốc tế có nhiều công dụng nhất trong các loại bằng như TOEIC, TOEFL, ...","Tuy nhiên, vì IELTS là ""thước đo"" được cả xã hội công nhận nên xét về mặt thị trường lao động, sinh viên sắp ra trường không thể thiếu IELTS hay chứng chỉ tương đương để khẳng định năng lực.",NEI,Refuted,False
