claim_id,claim_index,statement,retrieved_evidence,gold_label,predicted_label,is_correct
dev_5517,5517,"Hà Nội buông lỏng việc đảm bảo trật tự an toàn giao thông, trật tự đô thị, để vỉa hè, hè phố bị sử dụng bừa bãi làm bãi đỗ xe.","Báo cáo về công tác kiểm tra, quản lý sử dụng hè phố, lòng đường, Phó chủ tịch UBND TP Hà Nội Dương Đức Tuấn cho biết tính đến hết ngày 25-3, Ban chỉ đạo 197 TP đã kiểm tra, xử lý 24.300 trường hợp vi phạm về trật tự an toàn giao thông (tăng 5.553 trường hợp so với cùng thời gian liền kề trước đó), phạt thành tiền 50,5 tỉ đồng.",Refuted,NEI,False
dev_4906,4906,"Bác sĩ trực khoa Tai mũi họng nhanh chóng thăm khám, chỉ định chụp X-quang cho bệnh nhi, sau đó xác định dị vật trong mũi nghi là pin điện tử dạng cúc áo, vô cùng nguy hiểm, cần phải được lấy ra càng sớm càng tốt.","Bác sĩ trực khoa Tai mũi họng nhanh chóng thăm khám, chỉ định chụp X-quang để xác định vị trí dị vật.",Supported,NEI,False
dev_2289,2289,Kỳ họp dự kiến bế mạc vào ngày 13/3 sẽ xem xét các báo cáo của Chính phủ... và bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc.,"Theo chương trình nghị sự kỳ họp được công bố ngày 4/3, ngoài việc xem xét các báo cáo của Chính phủ..., kỳ họp sẽ bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc.",Supported,Refuted,False
dev_1481,1481,Lễ hội du lịch golf lần đầu được tổ chức tại TP.HCM ngày 29-3.,"Sự kiện lần đầu tiên được tổ chức, do Sở Du lịch TP.HCM chủ trì, phối hợp Hiệp hội Du lịch golf Việt Nam (thành lập tháng 4-2019) thực hiện.",Supported,Refuted,False
dev_6573,6573,Đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3.,"Theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3, đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA.",Supported,Refuted,False
dev_3711,3711,Tổng thống Sheikh Mohammed đã bổ nhiệm các em trai của mình là ông Sheikh Mansour bin Zayed Al Nahyan vào chức phó tổng thống UAE và Sheikh Tahnoun bin Zayed Al Nahyan làm cố vấn an ninh quốc gia của UAE.,Ông Sheikh Mohammed cũng bổ nhiệm em trai Sheikh Tahnoun bin Zayed Al Nahyan làm cố vấn an ninh quốc gia của UAE và trao cho ông quyền kiểm soát hoạt động kinh doanh dầu mỏ.,Supported,NEI,False
dev_7544,7544,Đường dây nóng là trụ cột của Cơ chế Liên lạc trên biển và trên không để phòng ngừa những va chạm ngẫu nhiên trên biển và trên không giữa Trung Quốc và Nhật Bản.,Đường dây nóng là trụ cột của Cơ chế Liên lạc trên biển và trên không giữa Trung Quốc và Nhật Bản để phòng ngừa những va chạm ngẫu nhiên trên biển và trên không giữa Lực lượng Phòng vệ Nhật Bản và Quân đội Trung Quốc.,Supported,Refuted,False
dev_7290,7290,"Voi thường xuyên bị lạm dụng trong việc di chuyển đường dài, khai thác gỗ và thậm chí bị chết vì kiệt sức và suy dinh dưỡng.","Họ cho biết, chúng cũng thường xuyên bị lạm dụng trong các hoạt động khác như di chuyển đường dài và khai thác gỗ.",Supported,NEI,False
dev_6039,6039,Để tạo điều kiện cho các học sinh nghèo có thành tích học tập tốt thì có 2 trường đại học trao tặng các suất học bổng và tài trợ các thiết bị học tập.,"Để tạo điều kiện cho các học sinh nghèo có thành tích học tập tốt, có ý chí vươn lên trong cuộc sống có điều kiện đến lớp, dịp này Trường ĐH Công nghiệp TP.HCM và Trường ĐH FPT Cần Thơ cũng trao tặng 10 suất học bổng Nguyễn Thái Bình cho học sinh trên địa bàn tỉnh An Giang.",Supported,NEI,False
dev_492,492,"Học sinh 12 tại Hà Nội tham gia kì thi khảo sát chất lượng vào 7-8/4, học sinh sẽ thi ba môn và một bài tổ hợp.","Gần 87.000 học sinh lớp 12 tại Hà Nội sẽ tham gia bài khảo sát chất lượng, hình thức tương tự thi tốt nghiệp THPT, vào hai ngày 7-8/4.",Supported,Refuted,False
dev_6653,6653,Bà Yellen bác bỏ việc tăng vốn do yêu cầu cắt giảm chi tiêu để đổi lấy nâng mức nợ trần liên bang.,Điều này đi ngược lại yêu cầu cắt giảm chi tiêu của các hạ nghị sĩ đảng Cộng hòa để đổi lấy việc nâng mức nợ trần liên bang.,Supported,NEI,False
dev_5188,5188,"Vũ khí chứa urani nghèo gây tác động tiêu cực đến sức khỏe con người, gây cho họ đau đớn từ từ sau đó là tử vong.",Vũ khí chứa urani nghèo gây tác động nguy hiểm với sức khoẻ con người tại vị trí tấn công. Bụi từ đó có thể đi vào phổi và các nội tạng quan trọng.,NEI,Refuted,False
dev_6858,6858,"Bạn sinh viên chia sẻ trên trang HUFLIT nói rằng diễn giả nói nhiều câu rất khó nghe nhưng bạn vẫn phải cố nhịn cho đến lúc kết thúc chương trình, hơn nữa cũng có những bạn khác cảm thấy bức xúc giống như bạn.","Mình biết không phải một mình mình cảm thấy như vậy vì trong lúc ra về, mình có nghe những bạn khác đi cùng thang máy cũng nói y như mình. Mong các đơn vị tổ chức sau này có mời ai thì nên tìm hiểu kỹ về những thông tin người ta chia sẻ để sinh viên không mất thời gian vào những thứ vô bổ"".",Refuted,NEI,False
dev_7232,7232,Vợ chồng cựu cầu thủ David Beckham đã chứng tỏ được tiềm lực tài chính và chiến lược kinh doanh khi đã có lãi sau 13 năm gồng lỗ.,"Trong cuộc chơi thể hiện sức mạnh ""trường vốn"", sau cùng, vợ chồng cựu danh thủ David Beckham đã chứng tỏ được tiềm lực tài chính, năng lực kinh doanh và tầm nhìn chiến lược.",Supported,NEI,False
dev_186,186,"Bộ Quốc phòng Nga đã đồng ý với cáo buộc của Mỹ, khẳng định máy bay không người lái của Mỹ mất kiểm soát, mất độ cao và rơi xuống biển, khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn.","Bộ Quốc phòng Nga khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn.",Refuted,NEI,False
dev_6613,6613,"Bánh cuốn Thụy Khuê ""rẻ nhất Hà Nội"" mở bán hàng ngày từ 6h đến 14h với giá 13.000 đồng một phần.","Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"".",Supported,NEI,False
dev_2774,2774,"Chủ tịch UBND tỉnh Đồng Nai vừa có văn bản yêu cầu cán bộ, công chức sửa đổi tình trạng chậm trễ hoặc không tiếp dân, không giải quyết hồ sơ của người dân, doanh nghiệp.","(PLO)- Đồng nai yêu cầu cán bộ, công chức khắc phục tình trạng chậm trễ hoặc không tiếp dân, không giải quyết hồ sơ của người dân, doanh nghiệp. Chủ tịch UBND tỉnh Đồng Nai vừa có văn bản yêu cầu tiếp tục quán triệt, triển khai các quy định về kỷ luật, kỷ cương hành chính, nhiệm vụ, công vụ năm 2023.",Supported,Refuted,False
dev_3645,3645,Kết quả xét nghiệm cho thấy Yoo Ah-in dương tính với 4 chất gây nghiện bị Hàn Quốc cấm sử dụng bừa bãi.,"Tuy nhiên, Viện pháp y Quốc gia Hàn Quốc đã đưa ra kết quả xét nghiệm kết luận Park Yoo-chun dương tính với ma túy đá.",Supported,Refuted,False
dev_1477,1477,Phương án thi tốt nghiệp THPT mới của Bộ GD-ĐT yêu cầu tất cả thí sinh phải sử dụng máy tính để làm bài thi.,"Về phương án thi, đề thi phù hợp với chương trình giáo dục phổ thông mới, ngân hàng câu hỏi thi cho tất cả các môn phải được làm mới hoàn toàn theo định hướng đánh giá năng lực.",Refuted,NEI,False
dev_3127,3127,"Khảo sát 170 trường học công lập vào năm 2017 đã được tờ Asahi Shimbun thực hiện, và kết quả cho thấy rằng 57% số trường đã áp đặt lệnh cấm nhuộm tóc và yêu cầu học sinh chứng minh màu tóc tự nhiên của họ. Những quy định này đã được thiết lập nhằm mục đích đảm bảo trật tự và thống nhất trong nhà trường. Tuy nhiên, quy định yêu cầu học sinh để tóc đen đã được loại bỏ tại gần 200 trường công lập tại Tokyo vào tháng 3/2022.","Tờ Asahi Shimbun khảo sát 170 trường học công lập hồi năm 2017, kết quả 57% số trường cấm nhuộm tóc, đồng thời yêu cầu học sinh chứng minh màu tóc của mình là tự nhiên.",Supported,Refuted,False
dev_4794,4794,"Dự án du lịch này đang xuống cấp, cỏ dại mọc um tùm khắp nơi sau nhiều năm bị bỏ hoang, có thể thấy mảnh ""đất vàng"" của xã đảo Tam Hải đang bị lãng phí trầm trọng.","Sau nhiều năm bỏ hoang, dự án du lịch này đang xuống cấp, cỏ dại mọc um tùm khắp nơi.",Supported,NEI,False
dev_2238,2238,"Việc các ngân hàng được phép mua lại trái phiếu doanh nghiệp chưa niêm yết hay chưa đăng ký giao dịch trên UpCOM, có thể giúp tháo gỡ áp lực mà một số nhà tổ chức tín dụng đang gặp phải.","Việc các ngân hàng được phép mua lại trái phiếu doanh nghiệp chưa niêm yết hoặc chưa đăng ký giao dịch trên UpCOM, theo ông Thuân, là vấn đề có ý nghĩa nhất được đề cập trong dự thảo, trong bối cảnh áp lực mua lại trái phiếu thời gian vừa qua khi nhà đầu tư yêu cầu tất toán trước hạn.",Supported,NEI,False
dev_7239,7239,Đây là vụ hoả hoạn nghiêm trọng thứ ba trong lịch sử Cuba khi tàn phá 4 trong số 8 bể chứa tại kho nhiên liệu lớn nhất cả nước.,Đây là vụ hỏa hoạn nghiêm trọng nhất trong lịch sử Cuba và được coi là thảm họa công nghiệp có nguồn gốc tự nhiên lớn nhất từ trước tới nay.,Refuted,NEI,False
dev_2252,2252,Đề án sẽ nâng cao trình độ sản xuất lúa cũng như gia tăng giá trị lúa gạo.,(Chinhphu.vn) - Phát triển bền vững 1 triệu ha lúa chuyên canh chất lượng cao gắn với tăng trưởng xanh vùng Đồng bằng sông Cửu Long sẽ nâng cao trình độ sản xuất lúa cũng như gia tăng giá trị lúa gạo.,NEI,Supported,False
dev_143,143,"Người đầu tiên lên đến đỉnh núi Hòn Bà ở độ cao 1.500m là Krempf, một cộng sự của Alexandre Yersin.",Ông ấy là người đầu tiên lên đến đỉnh núi ở độ cao 1.500m.,Supported,Refuted,False
dev_6541,6541,"Trưa 27/3, bà Nguyễn Văn Đắng cho biết, đoạn ống nước đường kính 1,5m sau ba ngày bị vỡ đã được hàn lại và gia cố bằng bêtông.","Trưa 27/3, ông Nguyễn Văn Đắng, Phó tổng giám đốc Công ty cấp nước Sài Gòn (Sawaco), cho biết đoạn ống nước bị vỡ trên đường Kha Văn Cân, phường Hiệp Bình Chánh đã được hàn lại và gia cố bằng bêtông. Công nhân đang súc rửa làm sạch đường ống trước khi bơm nước cung cấp cho người dân.",Refuted,NEI,False
dev_3145,3145,"Hội thảo ""Doanh nghiệp dịch vụ trò chơi điện tử trực tuyến đóng góp ý kiến về đề nghị xây dựng dự án Luật thuế tiêu thụ đặc biệt sửa đổi"", tổ chức tại Hà Nội ngày 30-3 với nội dung bàn về việc đánh thuế tiêu thụ đặc biệt lên ngành công nghiệp game.","HÀ Đó là quan điểm chung của các đại biểu tham dự cuộc hội thảo ""Doanh nghiệp dịch vụ trò chơi điện tử trực tuyến đóng góp ý kiến về đề nghị xây dựng dự án Luật thuế tiêu thụ đặc biệt sửa đổi"", tổ chức tại Hà Nội ngày 30-3.",Supported,NEI,False
dev_2305,2305,Trường Đại học Luật TP.HCM vẫn giữ nguyên 2 phương thức tuyển sinh là xét tuyển thẳng và xét tuyển sớm với thí sinh có chứng chỉ ngoại ngữ quốc tế còn thời hạn có giá trị; xét tuyển dựa trên kết quả thi tốt nghiệp THPT trong năm 2023.,"Dựa trên quy định của Bộ GD&ĐT, Trường Đại học Luật TP.HCM công bố giữ nguyên 2 phương thức tuyển sinh là xét tuyển thẳng và xét tuyển sớm; xét tuyển dựa trên kết quả thi tốt nghiệp THPT trong năm 2023.",Supported,NEI,False
dev_2921,2921,Mới đây nhận định lạm phát đã vượt đỉnh ở hầu hết các nền kinh tế châu Á - Thái Bình Dương của các nhà phân tích của hãng xếp hạng tín nhiệm Moody's.,"Tăng giá đang có xu hướng giảm tại nhiều quốc gia Theo phóng viên TTXVN tại Kuala Lumpur, các nhà phân tích của hãng xếp hạng tín nhiệm Moody's mới đây nhận định lạm phát đã vượt đỉnh ở hầu hết các nền kinh tế châu Á - Thái Bình Dương.",Supported,Refuted,False
dev_2538,2538,"Dự án đang gặp nhiều khó khắn theo thông tin từ Sở GTVT TP Cần Thơ khi có 1.380 số lượng các hộ bị ảnh hưởng bởi dự án, nhưng chỉ có 416 trường hợp được phê duyệt.","Cụ thể, số lượng các hộ bị ảnh hưởng bởi dự án khoảng 1.380 trường hợp, nhưng đến thời điểm này các địa phương chỉ phê duyệt được 416 trường hợp. Cạnh đó, các khu tái định cư của các quận, huyện đang trong giai đoạn hoàn thiện và chưa áp giá nền tái định cư nên chưa đủ điều kiện để bàn giao nền cho các hộ dân.",Supported,NEI,False
dev_5803,5803,"Nga bị liên minh châu Âu (EU) áp đặt vòng trừng phạt thứ 20, và khối 27 thành viên từ chối nhập khẩu một số mặt hàng từ Nga.",Liên minh châu Âu (EU) đã áp đặt vòng trừng phạt thứ 10 lên Nga liên quan đến chiến dịch quân sự đặc biệt tại Ukraine.,Refuted,NEI,False
dev_5790,5790,Gần 3/4 dân số toàn cầu từ 10 tuổi trở lên sở hữu điện thoại di động và tỷ lệ sở hữu điện thoại ở các nước có thu nhập thấp thì cao hơn tỷ lệ sử dụng mạng Internet.,"Báo cáo của ITU cho hay năm 2022, gần 3/4 dân số toàn cầu từ 10 tuổi trở lên (ước 73% dân số) sở hữu điện thoại di động.",Supported,NEI,False
dev_1250,1250,"Nguyễn Thảo Nguyên đã mang theo 2 con và bỏ đi do có mâu thuẫn với gia đình, từ đó cô sống chung với Lê Văn Bậm như vợ chồng, đến cuối năm 2023, khi phát hiện Nguyên sử dụng ma túy, anh T. đã đến đón cháu T.N.A.N về, còn cháu T.N.A.T tiếp tục sống chung với Nguyên.","là Nguyễn Thảo Nguyên (SN 2000, trú quận Tân Bình) đã mang theo 2 con (cháu T.N.A.N và T.N.A.T) bỏ đi và chung sống như vợ chồng với Lê Văn Bậm (SN 1979, trú tại Phường 15, Quận 10).",Refuted,NEI,False
dev_6562,6562,"Trạm thử nghiệm của Alexandre Yersin bao gồm căn nhà gỗ năm tầng và bể nước, nghiên cứu trên đỉnh Hòn Bà ở độ cao 1.578m.",Đó chính là trạm thử nghiệm của Alexandre Yersin ở độ cao 1.578m.,Refuted,NEI,False
dev_5030,5030,"Bệnh dại lây lan nhanh vì nhiều người nuôi chó, mèo mang từ địa phương khác về theo kiểu thả rông mà chưa tiêm phòng dai cho chúng.","Kết quả cho thấy, nhiều trường hợp người dân, công nhân đưa chó từ các tỉnh, thành khác về nuôi mà không kiểm soát việc tiêm phòng.",Supported,Refuted,False
dev_5524,5524,Hội nghị COP27 diễn ra từ ngày 7-18/11 tại TP. Sharm El-Sheikh và có đến 100 nguyên thủ quốc gia tham gia.,Hội nghị COP27 do Ai Cập đăng cai diễn ra từ ngày 7-18/11 tại TP. Sharm El-Sheikh bên bờ Biển Đỏ.,Refuted,NEI,False
dev_4565,4565,Huân chương dũng cảm được trao cho nữ phi công lái 2 chiếc Su-27 vì đã ngăn chặn máy bay vi phạm không phận.,"“Bên cạnh đó, Huân chương dũng cảm được trao cho phi công lái 2 chiếc Su-27 đã ngăn chặn máy bay không người lái MQ-9 của Mỹ vi phạm không phận ở khu vực tạm thời bị hạn chế để phục vụ chiến dịch quân sự đặc biệt”, Bộ Quốc phòng Nga cho biết.",NEI,Refuted,False
dev_347,347,Do được thuê nên 3 đối tượng đã đến và hành hung anh L.T.T và bạn anh T.,"Tại cơ quan điều tra, các đối tượng khai nhận, khi đến quán hát “HH” thì xảy ra mâu thuẫn, cãi vã với nhóm bạn của anh L.T.T nên Phạm Hoàng Anh đã dùng dao bấm mang theo để tấn công anh L.T.T.",Refuted,Supported,False
dev_6972,6972,Vì bị hạ hạnh kiểm ngay giữa kì hai lớp 12 nên Linh lo lắng sẽ ảnh hưởng đến xét tuyển đại học.,Em bị hạ một bậc hạnh kiểm nên đang lo ảnh hưởng đến việc xét tuyển đại học tới đây.,Supported,NEI,False
dev_7357,7357,Sau 4-5 tuần qua cuộc biểu tình ở Israel kêu gọi chấm dứt việc cải cách đã tác động đến các chính trị gia.,"Nhiều tuần qua, các cuộc biểu tình diễn ra khắp Israel kêu gọi chấm dứt việc cải cách, theo đó giúp các chính trị gia có tiếng nói lớn hơn trong bộ máy tư pháp và giảm vai trò của tòa án tối cao, theo AFp. Những điểm chính của cuộc cải cách là cho phép chính quyền nắm đa số ghế trong ủy ban tuyển chọn thẩm phán và trao cho quốc hội quyền đảo ngược phán quyết của tòa án tối cao.",NEI,Refuted,False
dev_5386,5386,Mục tiêu lạm phát 5% trong khu vực Eurozone về trung hạn đã được đặt ra từ nhiều tháng qua cho thấy quyết tâm của ECB về việc tiếp tục tăng lãi suất để kiềm chế lạm phát một cách hợp lý nhất.,"Hồi tháng 1/2023, Chủ tịch ECB Christine Lagarde đã tái khẳng định quyết tâm của ECB về việc tiếp tục tăng lãi suất để kiềm chế lạm phát một cách hợp lý nhất.",Refuted,NEI,False
dev_3625,3625,Việt Nam đã chốt danh sách VĐV tham dự SEA Games 32.,"Tổng cục TDTT cũng thông tin hiện tại, các bộ phận chuyên môn hiện đang rà soát để chốt danh sách các thành viên Đoàn Thể thao Việt Nam tham dự SEA Games 32, trình Bộ trưởng Bộ VHTT&DL phê duyệt trong thời gian sớm nhất.",Refuted,Supported,False
dev_3422,3422,"Chương trình ""Sóng và máy tính cho em"" được kéo dài đến năm 2025, nhằm giúp đỡ học sinh và nhà trường, đặc biệt là các em có hoàn cảnh đặc biệt khó khăn, có được nền giáo dục cao hơn.","Chương trình giúp các em học sinh, các nhà trường, đặc biệt là các học sinh có hoàn cảnh đặc biệt khó khăn có cơ hội rút ngắn khoảng cách, tiếp cận những giá trị giáo dục tốt hơn.",Supported,NEI,False
dev_2075,2075,"Sáng kiến CMIM dự kiến sẽ cải thiện trong tương lai, nhưng các chi tiết và chiến lược cụ thể vẫn chưa được xác định.","Để tăng cường khả năng hỗ trợ của Cơ chế đa phương hoá Sáng kiến Chiang Mai (CMIM) cho các nước thành viên khi gặp khó khăn thanh khoản, Hội nghị đã thảo luận về các lựa chọn cho vay hỗ trợ bằng đồng nội tệ bên cạnh việc sử dụng USD; nguyên tắc xác định lãi suất khoản vay hỗ trợ của CMIM và những định hướng tiếp tục cải thiện CMIM trong tương lai...",NEI,Refuted,False
dev_5839,5839,"Sau chương 3 ""Bắc Ninh tỏa sáng miền văn hiến"", các khán giả nhiệt liệt cổ vũ cho chương trình.","Chương 3 là ""Bắc Ninh tỏa sáng miền văn hiến"" vang câu hát ""Giã bạn"" với tình cảm bịn rịn, lưu luyến ""người ơi người ở đừng về"" qua các ca khúc ""Yêu một Bắc Ninh"", ""Bắc Ninh tỏa sáng miền văn hiến"".",NEI,Refuted,False
dev_3538,3538,"Người chú mà ông gắn bó đã bị hành hình vào năm 15 tuổi, ông nhớ về hình ảnh trầm lặng của ông nội mình trước sự ra đi đầy đau xót của đứa con trai.",Tác giả nhớ về hình ảnh trầm lặng của ông nội mình trước sự ra đi đầy đau xót của đứa con trai.,Refuted,NEI,False
dev_795,795,Việc đổ nước thải phóng xạ đã được xử lý vẫn gây e ngại về việc thay đổi ADN con người và có thể làm gia tăng ô nhiễm phóng xạ biển.,"Tổ chức Hòa bình xanh e ngại chất phóng xạ có thể thay đổi ADN của con người, Trung Quốc và Hàn Quốc bày tỏ lo lắng, trong khi các quốc đảo Thái Bình Dương băn khoăn về nguy cơ nước biển ô nhiễm phóng xạ nặng hơn.",Supported,Refuted,False
dev_1538,1538,Liên đoàn Chữ thập Đỏ và Trăng lưỡi liềm Đỏ Quốc tế đưa ra cảnh báo tất cả các nước trên thế giới vẫn chưa có sự chuẩn bị cần thiết để đối phó với đại dịch tiếp theo.,Đó là cảnh báo của Liên đoàn Chữ thập Đỏ và Trăng lưỡi liềm Đỏ Quốc tế (IFRC) đưa ra ngày 30/1 cùng với khuyến cáo các nước cần sẵn sàng ứng phó với đại dịch trong tương lai.,Supported,Refuted,False
dev_750,750,"Tại phường Tân Chánh Hiệp, quận 12, TP.HCM, đoàn bác sĩ Quân y Bệnh viện Quân y 175, UBND phường Tân Chánh Hiệp, quận 12, TP.HCM và các nhà tài trợ đã tổ chức đã khám bệnh, siêu âm, chụp CT và cấp thuốc trong ngày 25-2 cho 250 hộ gia đình chính sách, hộ nghèo, người có hoàn cảnh khó khăn.","Ngày 25-2, Đoàn bác sĩ Quân y Bệnh viện Quân y 175, UBND phường Tân Chánh Hiệp, quận 12, TP.HCM và các nhà tài trợ đã tổ chức đã khám bệnh, siêu âm, chụp CT và cấp thuốc cho 250 hộ gia đình chính sách, hộ nghèo, người có hoàn cảnh khó khăn tại phường Tân Chánh Hiệp, quận 12, TP.HCM.",Supported,NEI,False
dev_404,404,"Người có bằng tốt nghiệp ngành quản trị kinh doanh có cơ hội ứng tuyển nhiều nhất, kế đến là marketing, tài chính ngân hàng, bất động sản trong hầu hết các vị trí công việc trên trang tuyển dụng.","Trong hầu hết các vị trí công việc này, người có bằng tốt nghiệp ngành quản trị kinh doanh có cơ hội ứng tuyển nhiều nhất.",Supported,NEI,False
dev_5513,5513,"Đã có nhiều phụ huynh của trường THPT Phú Nhuận bị kẻ xấu giả danh giáo viên, nhân viên y tế của trường gọi điện báo tin con gặp tai nạn, nói con đang ở viện cấp cứu và cần chuyển tiền ngay để nhập viện.","Có phương án tiếp nhận, xử lý kịp thời thông tin phản ánh về những sự việc và thủ đoạn lừa đảo để thông tin rộng rãi đến cha mẹ học sinh. Trước đó, như Thanh Niên đã thông tin, cuối giờ chiều 13.3, phụ huynh Trường THPT Chu Văn An (Hà Nội) đồng loạt nhận được thông báo của nhà trường với nội dung: ""Ngày hôm nay, có 2 phụ huynh của trường bị kẻ xấu giả danh giáo viên, nhân viên y tế của trường gọi điện báo tin con gặp tai nạn, nói con đang ở viện cấp cứu và cần chuyển tiền ngay để nhập viện"".",Refuted,NEI,False
dev_1448,1448,"Trong tháng 5/2023 tại Indonesia, nước Chủ tịch ASEAN, Hội nghị Cấp cao ASEAN lần thứ 42 và các Hội nghị Bộ trưởng Ngoại giao sẽ được diễn ra sau cuộc họp lần thứ 15 Nhóm công tác Hội đồng Điều phối ASEAN.","Các quan chức cấp cao ASEAN dự hội nghị - Ảnh: BNG Các hội nghị này là bước chuẩn bị cho Hội nghị Cấp cao ASEAN lần thứ 42 và các Hội nghị Bộ trưởng Ngoại giao diễn ra trong tháng 5/2023 tại Indonesia, nước Chủ tịch ASEAN.",Refuted,NEI,False
dev_2966,2966,Bão tuyết được hình thành từ chuyển động xoay của Trái Đất quay quanh Mặt Trời.,Hướng gió và chiều quay của bão được quyết định bởi lực Coriolis - lực quay quán tính của một vật thể do chuyển động xoay của Trái Đất gây ra.,Refuted,NEI,False
dev_6607,6607,Một số trường cao đẳng cộng đồng có điều kiện đầu vào thấp khi tuyển thẳng học sinh mà không yêu cầu bằng IELTS hay SAT.,"Theo chuyên gia, một số trường cao đẳng cộng đồng tuyển thẳng học sinh mà không yêu cầu điểm đầu vào như IELTS hay SAT, nhưng ứng viên nên có trình độ tiếng Anh nhất định để xin thị thực du học Mỹ.",Supported,Refuted,False
dev_2191,2191,Khó khăn của đề án là không chỉ phát triển 1 triệu ha lúa chất lượng cao mà còn nâng cao vai trò của hợp tác xã để trở thành các doanh nghiệp hướng đến sản xuất quy mô lớn.,"""Đề án không chỉ phát triển 1 triệu ha lúa chất lượng cao mà còn nâng cao vai trò của hợp tác xã để trở thành các doanh nghiệp hướng đến sản xuất quy mô lớn.",Supported,NEI,False
dev_934,934,Một trong những đối tượng hành hung bắt gặp anh Thiện và anh Tây cùng với gia đình tại một quán cafe.,"Tối 5-12-2021, Quốc Chiến đang ngồi tại một quán ở trước Công viên văn hóa An Hòa (TP Rạch Giá) thì thấy anh Thiện Chiến đang ngồi bàn bên cạnh cùng với anh Tây và một số người khác.",NEI,Supported,False
dev_3893,3893,"Trong quá trình khám bệnh, dị vật trong mũi bé gái được xác định là pin điện tử hình cúc áo vô cùng nguy hiểm và cần được nhanh chóng lấy ra khỏi hốc mũi của bé.","Do đó, cần phải nhanh chóng lấy dị vật ra khỏi hốc mũi vì nguy cơ pin điện tử gây thủng vách ngăn, ăn mòn các cấu trúc quan trọng của hốc mũi.",Supported,NEI,False
dev_7325,7325,VAS đã nghiên cứu chương trình hoặc phương pháp giáo dục cụ thể mà VAS sử dụng để cung cấp nền tảng nâng cao cho học sinh.,"Đó chính là lý do VAS đã nghiên cứu và đưa vào giảng dạy một lộ trình học tập mới, mang tới cơ hội học tập trong môi trường giáo dục quốc tế cho đông đảo học sinh Việt, đồng thời hỗ trợ phụ huynh giải tỏa những lo lắng về rào cản học phí để hoàn thành giấc mơ của gia đình. Lộ trình Tiếng Anh Cambridge tiêu chuẩn (Lộ trình CEP Tiêu chuẩn - CEP Standard) được VAS nghiên cứu, xây dựng trong nhiều năm và chính thức đưa vào giảng dạy từ năm học 2023 - 2024.",NEI,Refuted,False
dev_4314,4314,"Bộ Chính trị đã chỉ ra một số hạn chế khi chính sách xã hội còn thiếu tính bao trùm và liên kết giữa các chính sách thực hiện, tỷ lệ bao phủ chưa cao, có sự chêch lệch khá lớn trong mức sống giữa các vùng, miền, nhóm đối tượng.","Nhưng Bộ Chính trị cũng chỉ ra một số tồn tại, hạn chế khi chính sách xã hội còn thiếu tính bao trùm, thiếu liên kết giữa các chính sách trong tổ chức thực hiện, tỷ lệ bao phủ thấp. Chênh lệch mức sống giữa các vùng, miền, nhóm đối tượng còn lớn.",Supported,Refuted,False
dev_4636,4636,"Với số lượng khoảng 2.000 người là những TNXP tại ngũ và cựu TNXP, buổi họp mặt đã dành 1 phút tưởng nhớ những đồng đội đã hy sinh trong chiến đấu bảo vệ Tổ quốc, xây dựng kinh tế và trong đại dịch Covid-19 vừa qua.","Buổi họp mặt đã dành 1 phút tưởng nhớ những đồng đội đã hy sinh trong chiến đấu bảo vệ Tổ quốc, xây dựng kinh tế và trong đại dịch Covid-19 vừa qua.",Refuted,NEI,False
dev_5908,5908,Giáo viên tiếng Anh chỉ cần bằng IELTS không cần có nghiệp vụ sư phạm là thực trạng đáng để tranh luận hiện nay.,"Tuyển giáo viên tiếng Anh nhưng chỉ cần IELTS thay vì phải có nghiệp vụ sư phạm, 'khẩu chiến' về trình độ tiếng Anh trên TikTok...",Supported,NEI,False
dev_2751,2751,"Các thủ tục đăng ký tạm trú, thường trú hiện nay sẽ được giải quyết trực tuyến dưới sự hỗ trợ của công an, khi đã đăng ký thì thông tin sẽ được gửi về hệ thống điện tử đến công an.",Khi người dân đăng ký trực tuyến thì thông tin hồ sơ sẽ chuyển trên hệ thống điện tử đến công an phường để giải quyết.,Supported,NEI,False
dev_4217,4217,"UBND xã Đăk Long đã hỗ trợ và nhiều tổ chức, đoàn thể của huyện Đăk Hà cũng đã đến thăm hỏi, hỗ trợ gia đình các nạn nhân.","Ngoài ra, nhiều tổ chức, đoàn thể của huyện Đăk Hà cũng đã đến thăm hỏi, hỗ trợ gia đình các nạn nhân.",Supported,NEI,False
