claim_id,claim_index,statement,retrieved_evidence,gold_label,predicted_label,is_correct
dev_2890,2890,ChatGPT giúp người dùng có thể trao đổi trực tiếp và gián tiếp thông qua hình thức hỏi đáp là chính với những có sở dữ liệu có sẵn được thu nhập kể từ năm 2021 trở về trước.,"ChatGPT giúp người dùng trao đổi trực tiếp thông qua hình thức hỏi đáp là chính với những cơ sở dữ liệu thu thập được trên internet, mạng xã hội, các trang web kể từ năm 2021 trở về trước.",NEI,Refuted,False
dev_143,143,"Người đầu tiên lên đến đỉnh núi Hòn Bà ở độ cao 1.500m là Krempf, một cộng sự của Alexandre Yersin.",Ông ấy là người đầu tiên lên đến đỉnh núi ở độ cao 1.500m.,Supported,NEI,False
dev_6541,6541,"Trưa 27/3, bà Nguyễn Văn Đắng cho biết, đoạn ống nước đường kính 1,5m sau ba ngày bị vỡ đã được hàn lại và gia cố bằng bêtông.","Trưa 27/3, ông Nguyễn Văn Đắng, Phó tổng giám đốc Công ty cấp nước Sài Gòn (Sawaco), cho biết đoạn ống nước bị vỡ trên đường Kha Văn Cân, phường Hiệp Bình Chánh đã được hàn lại và gia cố bằng bêtông. Công nhân đang súc rửa làm sạch đường ống trước khi bơm nước cung cấp cho người dân.",Refuted,NEI,False
dev_3145,3145,"Hội thảo ""Doanh nghiệp dịch vụ trò chơi điện tử trực tuyến đóng góp ý kiến về đề nghị xây dựng dự án Luật thuế tiêu thụ đặc biệt sửa đổi"", tổ chức tại Hà Nội ngày 30-3 với nội dung bàn về việc đánh thuế tiêu thụ đặc biệt lên ngành công nghiệp game.","HÀ Đó là quan điểm chung của các đại biểu tham dự cuộc hội thảo ""Doanh nghiệp dịch vụ trò chơi điện tử trực tuyến đóng góp ý kiến về đề nghị xây dựng dự án Luật thuế tiêu thụ đặc biệt sửa đổi"", tổ chức tại Hà Nội ngày 30-3.",Supported,NEI,False
dev_2305,2305,Trường Đại học Luật TP.HCM vẫn giữ nguyên 2 phương thức tuyển sinh là xét tuyển thẳng và xét tuyển sớm với thí sinh có chứng chỉ ngoại ngữ quốc tế còn thời hạn có giá trị; xét tuyển dựa trên kết quả thi tốt nghiệp THPT trong năm 2023.,"Dựa trên quy định của Bộ GD&ĐT, Trường Đại học Luật TP.HCM công bố giữ nguyên 2 phương thức tuyển sinh là xét tuyển thẳng và xét tuyển sớm; xét tuyển dựa trên kết quả thi tốt nghiệp THPT trong năm 2023.",Supported,NEI,False
dev_2538,2538,"Dự án đang gặp nhiều khó khắn theo thông tin từ Sở GTVT TP Cần Thơ khi có 1.380 số lượng các hộ bị ảnh hưởng bởi dự án, nhưng chỉ có 416 trường hợp được phê duyệt.","Cụ thể, số lượng các hộ bị ảnh hưởng bởi dự án khoảng 1.380 trường hợp, nhưng đến thời điểm này các địa phương chỉ phê duyệt được 416 trường hợp. Cạnh đó, các khu tái định cư của các quận, huyện đang trong giai đoạn hoàn thiện và chưa áp giá nền tái định cư nên chưa đủ điều kiện để bàn giao nền cho các hộ dân.",Supported,Refuted,False
dev_5803,5803,"Nga bị liên minh châu Âu (EU) áp đặt vòng trừng phạt thứ 20, và khối 27 thành viên từ chối nhập khẩu một số mặt hàng từ Nga.",Liên minh châu Âu (EU) đã áp đặt vòng trừng phạt thứ 10 lên Nga liên quan đến chiến dịch quân sự đặc biệt tại Ukraine.,Refuted,NEI,False
dev_5790,5790,Gần 3/4 dân số toàn cầu từ 10 tuổi trở lên sở hữu điện thoại di động và tỷ lệ sở hữu điện thoại ở các nước có thu nhập thấp thì cao hơn tỷ lệ sử dụng mạng Internet.,"Báo cáo của ITU cho hay năm 2022, gần 3/4 dân số toàn cầu từ 10 tuổi trở lên (ước 73% dân số) sở hữu điện thoại di động.",Supported,NEI,False
dev_1250,1250,"Nguyễn Thảo Nguyên đã mang theo 2 con và bỏ đi do có mâu thuẫn với gia đình, từ đó cô sống chung với Lê Văn Bậm như vợ chồng, đến cuối năm 2023, khi phát hiện Nguyên sử dụng ma túy, anh T. đã đến đón cháu T.N.A.N về, còn cháu T.N.A.T tiếp tục sống chung với Nguyên.","là Nguyễn Thảo Nguyên (SN 2000, trú quận Tân Bình) đã mang theo 2 con (cháu T.N.A.N và T.N.A.T) bỏ đi và chung sống như vợ chồng với Lê Văn Bậm (SN 1979, trú tại Phường 15, Quận 10).",Refuted,NEI,False
dev_6562,6562,"Trạm thử nghiệm của Alexandre Yersin bao gồm căn nhà gỗ năm tầng và bể nước, nghiên cứu trên đỉnh Hòn Bà ở độ cao 1.578m.",Đó chính là trạm thử nghiệm của Alexandre Yersin ở độ cao 1.578m.,Refuted,NEI,False
dev_5575,5575,"Bộ Thông tin và Truyền thông, Tổng công ty Bưu điện Việt Nam phát hành bộ tem ""Việt Nam"" vào 9/7/2022.","(Chinhphu.vn) – Bộ Thông tin và Truyền thông, Tổng công ty Bưu điện Việt Nam phát hành bộ tem “Phượng tím”, gồm 1 mẫu tem và 1 block, được cung ứng trên mạng lưới bưu chính từ ngày 30/3/2023 đến ngày 31/12/2024, nhằm góp phần quảng bá hình ảnh đất nước, con người và sự đa dạng khí hậu, sinh học của Việt Nam.",Refuted,NEI,False
dev_5030,5030,"Bệnh dại lây lan nhanh vì nhiều người nuôi chó, mèo mang từ địa phương khác về theo kiểu thả rông mà chưa tiêm phòng dai cho chúng.","Kết quả cho thấy, nhiều trường hợp người dân, công nhân đưa chó từ các tỉnh, thành khác về nuôi mà không kiểm soát việc tiêm phòng.",Supported,NEI,False
dev_5524,5524,Hội nghị COP27 diễn ra từ ngày 7-18/11 tại TP. Sharm El-Sheikh và có đến 100 nguyên thủ quốc gia tham gia.,Hội nghị COP27 do Ai Cập đăng cai diễn ra từ ngày 7-18/11 tại TP. Sharm El-Sheikh bên bờ Biển Đỏ.,Refuted,NEI,False
dev_4565,4565,Huân chương dũng cảm được trao cho nữ phi công lái 2 chiếc Su-27 vì đã ngăn chặn máy bay vi phạm không phận.,"“Bên cạnh đó, Huân chương dũng cảm được trao cho phi công lái 2 chiếc Su-27 đã ngăn chặn máy bay không người lái MQ-9 của Mỹ vi phạm không phận ở khu vực tạm thời bị hạn chế để phục vụ chiến dịch quân sự đặc biệt”, Bộ Quốc phòng Nga cho biết.",NEI,Refuted,False
dev_347,347,Do được thuê nên 3 đối tượng đã đến và hành hung anh L.T.T và bạn anh T.,"Tại cơ quan điều tra, các đối tượng khai nhận, khi đến quán hát “HH” thì xảy ra mâu thuẫn, cãi vã với nhóm bạn của anh L.T.T nên Phạm Hoàng Anh đã dùng dao bấm mang theo để tấn công anh L.T.T.",Refuted,Supported,False
dev_6741,6741,"Chính phủ đã có hành động khi thị trường bất động sản, trái phiếu đang gặp khó khăn bằng cách sử đổi Thông tư 16/2021.","Trong đó, dự thảo sửa đổi Thông tư 16/2021 có thể tháo gỡ nút thắt lớn cho thị trường trái phiếu.",Supported,NEI,False
dev_6972,6972,Vì bị hạ hạnh kiểm ngay giữa kì hai lớp 12 nên Linh lo lắng sẽ ảnh hưởng đến xét tuyển đại học.,Em bị hạ một bậc hạnh kiểm nên đang lo ảnh hưởng đến việc xét tuyển đại học tới đây.,Supported,NEI,False
dev_7357,7357,Sau 4-5 tuần qua cuộc biểu tình ở Israel kêu gọi chấm dứt việc cải cách đã tác động đến các chính trị gia.,"Nhiều tuần qua, các cuộc biểu tình diễn ra khắp Israel kêu gọi chấm dứt việc cải cách, theo đó giúp các chính trị gia có tiếng nói lớn hơn trong bộ máy tư pháp và giảm vai trò của tòa án tối cao, theo AFp. Những điểm chính của cuộc cải cách là cho phép chính quyền nắm đa số ghế trong ủy ban tuyển chọn thẩm phán và trao cho quốc hội quyền đảo ngược phán quyết của tòa án tối cao.",NEI,Refuted,False
dev_5386,5386,Mục tiêu lạm phát 5% trong khu vực Eurozone về trung hạn đã được đặt ra từ nhiều tháng qua cho thấy quyết tâm của ECB về việc tiếp tục tăng lãi suất để kiềm chế lạm phát một cách hợp lý nhất.,"Hồi tháng 1/2023, Chủ tịch ECB Christine Lagarde đã tái khẳng định quyết tâm của ECB về việc tiếp tục tăng lãi suất để kiềm chế lạm phát một cách hợp lý nhất.",Refuted,NEI,False
dev_3625,3625,Việt Nam đã chốt danh sách VĐV tham dự SEA Games 32.,"Tổng cục TDTT cũng thông tin hiện tại, các bộ phận chuyên môn hiện đang rà soát để chốt danh sách các thành viên Đoàn Thể thao Việt Nam tham dự SEA Games 32, trình Bộ trưởng Bộ VHTT&DL phê duyệt trong thời gian sớm nhất.",Refuted,Supported,False
dev_3422,3422,"Chương trình ""Sóng và máy tính cho em"" được kéo dài đến năm 2025, nhằm giúp đỡ học sinh và nhà trường, đặc biệt là các em có hoàn cảnh đặc biệt khó khăn, có được nền giáo dục cao hơn.","Chương trình giúp các em học sinh, các nhà trường, đặc biệt là các học sinh có hoàn cảnh đặc biệt khó khăn có cơ hội rút ngắn khoảng cách, tiếp cận những giá trị giáo dục tốt hơn.",Supported,NEI,False
dev_3538,3538,"Người chú mà ông gắn bó đã bị hành hình vào năm 15 tuổi, ông nhớ về hình ảnh trầm lặng của ông nội mình trước sự ra đi đầy đau xót của đứa con trai.",Tác giả nhớ về hình ảnh trầm lặng của ông nội mình trước sự ra đi đầy đau xót của đứa con trai.,Refuted,NEI,False
dev_795,795,Việc đổ nước thải phóng xạ đã được xử lý vẫn gây e ngại về việc thay đổi ADN con người và có thể làm gia tăng ô nhiễm phóng xạ biển.,"Tổ chức Hòa bình xanh e ngại chất phóng xạ có thể thay đổi ADN của con người, Trung Quốc và Hàn Quốc bày tỏ lo lắng, trong khi các quốc đảo Thái Bình Dương băn khoăn về nguy cơ nước biển ô nhiễm phóng xạ nặng hơn.",Supported,NEI,False
dev_1538,1538,Liên đoàn Chữ thập Đỏ và Trăng lưỡi liềm Đỏ Quốc tế đưa ra cảnh báo tất cả các nước trên thế giới vẫn chưa có sự chuẩn bị cần thiết để đối phó với đại dịch tiếp theo.,Đó là cảnh báo của Liên đoàn Chữ thập Đỏ và Trăng lưỡi liềm Đỏ Quốc tế (IFRC) đưa ra ngày 30/1 cùng với khuyến cáo các nước cần sẵn sàng ứng phó với đại dịch trong tương lai.,Supported,Refuted,False
dev_404,404,"Người có bằng tốt nghiệp ngành quản trị kinh doanh có cơ hội ứng tuyển nhiều nhất, kế đến là marketing, tài chính ngân hàng, bất động sản trong hầu hết các vị trí công việc trên trang tuyển dụng.","Trong hầu hết các vị trí công việc này, người có bằng tốt nghiệp ngành quản trị kinh doanh có cơ hội ứng tuyển nhiều nhất.",Supported,NEI,False
dev_1153,1153,Siêu lạm phát của Liban trong tháng thứ 32 liên tiếp nguyên nhân là do giá cả dịch vụ và hàng hóa gia tăng mạnh.,"Phóng viên TTXVN tại Trung Đông dẫn số liệu do Cơ quan Thống kê Trung ương Liban công bố cho thấy nguyên nhân khiến lạm phát phi mã là do giá cả dịch vụ và hàng hóa gia tăng mạnh. Cụ thể, cước viễn thông trong tháng 2 tăng gần 5 lần so với cùng kỳ năm ngoái; chi phí y tế tăng hơn 4 lần; dịch vụ nhà hàng, khách sạn tăng hơn 3 lần; giá cả quần áo, giày dép, đồ uống không cồn và chi phí vận tải cũng tăng hơn 3 lần.",Supported,Refuted,False
dev_4109,4109,"Năm 2005, UBND tỉnh Khánh Hòa cho phép Công ty CP Sakura- Sài Gòn - Nha Trang xây dựng lại căn nhà gỗ này trên nền móng cũ, ngôi nhà được xây dựng có kết cấu tương tự ngôi nhà cũ trước đây.","Năm 2005, Công ty CP Yasaka - Sài Gòn - Nha Trang được UBND tỉnh Khánh Hòa cho phép xây dựng lại căn nhà gỗ này trên nền móng cũ, ngôi nhà được xây dựng có kết cấu tương tự ngôi nhà cũ trước đây.",Refuted,Supported,False
dev_1448,1448,"Trong tháng 5/2023 tại Indonesia, nước Chủ tịch ASEAN, Hội nghị Cấp cao ASEAN lần thứ 42 và các Hội nghị Bộ trưởng Ngoại giao sẽ được diễn ra sau cuộc họp lần thứ 15 Nhóm công tác Hội đồng Điều phối ASEAN.","Các quan chức cấp cao ASEAN dự hội nghị - Ảnh: BNG Các hội nghị này là bước chuẩn bị cho Hội nghị Cấp cao ASEAN lần thứ 42 và các Hội nghị Bộ trưởng Ngoại giao diễn ra trong tháng 5/2023 tại Indonesia, nước Chủ tịch ASEAN.",Refuted,NEI,False
dev_2966,2966,Bão tuyết được hình thành từ chuyển động xoay của Trái Đất quay quanh Mặt Trời.,Hướng gió và chiều quay của bão được quyết định bởi lực Coriolis - lực quay quán tính của một vật thể do chuyển động xoay của Trái Đất gây ra.,Refuted,NEI,False
dev_6607,6607,Một số trường cao đẳng cộng đồng có điều kiện đầu vào thấp khi tuyển thẳng học sinh mà không yêu cầu bằng IELTS hay SAT.,"Theo chuyên gia, một số trường cao đẳng cộng đồng tuyển thẳng học sinh mà không yêu cầu điểm đầu vào như IELTS hay SAT, nhưng ứng viên nên có trình độ tiếng Anh nhất định để xin thị thực du học Mỹ.",Supported,Refuted,False
dev_7439,7439,"ĐT U22 Việt Nam cùng bảng với Thái Lan, Campuchia, Singapore và Lào tại SEA Games 32, tất cả đều là các đối thủ đều quen thuộc và đội nào cũng có tham vọng.","Tại SEA Games 32, ĐT U22 Việt Nam cùng bảng với Thái Lan, Malaysia, Singapore và Lào.",Refuted,NEI,False
dev_934,934,Một trong những đối tượng hành hung bắt gặp anh Thiện và anh Tây cùng với gia đình tại một quán cafe.,"Tối 5-12-2021, Quốc Chiến đang ngồi tại một quán ở trước Công viên văn hóa An Hòa (TP Rạch Giá) thì thấy anh Thiện Chiến đang ngồi bàn bên cạnh cùng với anh Tây và một số người khác.",NEI,Refuted,False
dev_3893,3893,"Trong quá trình khám bệnh, dị vật trong mũi bé gái được xác định là pin điện tử hình cúc áo vô cùng nguy hiểm và cần được nhanh chóng lấy ra khỏi hốc mũi của bé.","Do đó, cần phải nhanh chóng lấy dị vật ra khỏi hốc mũi vì nguy cơ pin điện tử gây thủng vách ngăn, ăn mòn các cấu trúc quan trọng của hốc mũi.",Supported,NEI,False
dev_7325,7325,VAS đã nghiên cứu chương trình hoặc phương pháp giáo dục cụ thể mà VAS sử dụng để cung cấp nền tảng nâng cao cho học sinh.,"Đó chính là lý do VAS đã nghiên cứu và đưa vào giảng dạy một lộ trình học tập mới, mang tới cơ hội học tập trong môi trường giáo dục quốc tế cho đông đảo học sinh Việt, đồng thời hỗ trợ phụ huynh giải tỏa những lo lắng về rào cản học phí để hoàn thành giấc mơ của gia đình. Lộ trình Tiếng Anh Cambridge tiêu chuẩn (Lộ trình CEP Tiêu chuẩn - CEP Standard) được VAS nghiên cứu, xây dựng trong nhiều năm và chính thức đưa vào giảng dạy từ năm học 2023 - 2024.",NEI,Supported,False
dev_4636,4636,"Với số lượng khoảng 2.000 người là những TNXP tại ngũ và cựu TNXP, buổi họp mặt đã dành 1 phút tưởng nhớ những đồng đội đã hy sinh trong chiến đấu bảo vệ Tổ quốc, xây dựng kinh tế và trong đại dịch Covid-19 vừa qua.","Buổi họp mặt đã dành 1 phút tưởng nhớ những đồng đội đã hy sinh trong chiến đấu bảo vệ Tổ quốc, xây dựng kinh tế và trong đại dịch Covid-19 vừa qua.",Refuted,NEI,False
dev_5908,5908,Giáo viên tiếng Anh chỉ cần bằng IELTS không cần có nghiệp vụ sư phạm là thực trạng đáng để tranh luận hiện nay.,"Tuyển giáo viên tiếng Anh nhưng chỉ cần IELTS thay vì phải có nghiệp vụ sư phạm, 'khẩu chiến' về trình độ tiếng Anh trên TikTok...",Supported,NEI,False
dev_3998,3998,"Gần đây, vụ việc bé trai 3 tuổi nghi bị một người đàn ông bạo hành và ép hút ma túy (theo như các video và hình ảnh được chia sẻ trên mạng xã hội) đang gây xôn xao dư luận và được yêu cầu cần xử lý nghiêm minh.","Những hình ảnh được cắt ra trong clip Những ngày gần đây, thông tin kèm video clip về người đàn ông bạo hạnh, nghi ép bé trai hút ma túy lan truyền trên mạng xã hội, đã gây xôn xao dư luận.",Supported,NEI,False
dev_2751,2751,"Các thủ tục đăng ký tạm trú, thường trú hiện nay sẽ được giải quyết trực tuyến dưới sự hỗ trợ của công an, khi đã đăng ký thì thông tin sẽ được gửi về hệ thống điện tử đến công an.",Khi người dân đăng ký trực tuyến thì thông tin hồ sơ sẽ chuyển trên hệ thống điện tử đến công an phường để giải quyết.,Supported,Refuted,False
dev_4217,4217,"UBND xã Đăk Long đã hỗ trợ và nhiều tổ chức, đoàn thể của huyện Đăk Hà cũng đã đến thăm hỏi, hỗ trợ gia đình các nạn nhân.","Ngoài ra, nhiều tổ chức, đoàn thể của huyện Đăk Hà cũng đã đến thăm hỏi, hỗ trợ gia đình các nạn nhân.",Supported,NEI,False
dev_5357,5357,"Trấn Thành nhận về nhiều ý kiến trái chiều khi không biết tiết chế cảm xúc, rơi nước mắt không đúng chỗ.","Nhiều người khuyên Trấn Thành cần biết tiết chế cảm xúc, nếu không những giọt nước mắt sẽ trở nên ""quá lố"", phản tác dụng.",Supported,NEI,False
dev_427,427,Ông Tim Noakesmith nói việc chọn thịt voi ma mút lông xoắn vì đây là biểu tượng của sự tuyệt chủng của các loài động vật trong bối cảnh thế giới đang ngày càng ô nhiễm trầm trọng.,"Ông Tim Noakesmith, nhà đồng sáng lập Vow, giải thích công ty của ông chọn thịt voi ma mút lông xoắn vì đây là biểu tượng của sự tổn thất về đa dạng sinh thái và biến đổi khí hậu.",Refuted,Supported,False
dev_564,564,Dây bungee bị đứt khi anh sắp hoàn thành xong cú nhảy 10 tầng lầu của mình và may mắn bên dưới là một vùng nước nên anh đã sống sót và được đưa đến bệnh viện.,"Tại đây, anh đã thực hiện một cú nhảy bungee ở độ cao bằng 10 tầng lầu (khoảng 30m).",Supported,NEI,False
dev_6985,6985,"Trong chương trình “Sóng và máy tính cho em”, các học sinh sẽ chia sẻ máy tính bảng ở thư viện dùng chung của nhà trường để các bạn có cùng hoàn cảnh, cùng ngôi trường có thể tiếp cận, dùng chung trong học tập, mang đến sự đổi mới ứng dụng thông tin trong học tập.","Theo đó các học sinh sẽ chia sẻ máy tính bảng ở thư viện dùng chung của nhà trường để các bạn có cùng hoàn cảnh, cùng ngôi trường có thể tiếp cận, dùng chung trong học tập. Hy vọng với sự đổi mới ứng dụng thông tin trong dạy học, các em có thêm cơ hội học tập tốt, chia sẻ máy tính bảng đến các bạn như tài sản dùng chung trong mỗi nhà trường.",Supported,NEI,False
dev_5950,5950,"Tính năng Family Pairing của TikTok tại Mỹ cho phép bố mẹ giám sát các phần mềm mà trẻ sử dụng, phần mềm sẽ giới hạn nội dung và quảng cáo mà trẻ có thể tiếp nhận phù hợp.",Tính năng Family Pairing ra mắt năm 2021 trong TikTok cho phép bố mẹ giám sát việc sử dụng phần mềm của con cái hiện chỉ có tại Mỹ.,Supported,NEI,False
dev_6262,6262,Các ban quản lý dự án phải chịu trách nhiệm trước Chính phủ nhưng lượng tiền không có sẵn cho các dự án.,"""Nếu không chủ động tháo gỡ hoặc kịp thời báo cáo, các ban quản lý dự án phải chịu trách nhiệm trước Chính phủ, Bộ Giao thông Vận tải.",Refuted,NEI,False
dev_2765,2765,Dù CR7 sẽ 40 tuổi vào thời điểm Euro 2024 khai mạc nhưng cựu HLV đội tuyển Bỉ Martinez vẫn quyết liệt giữ Ronaldo ở lại đội tuyển.,"Nhưng cựu HLV đội tuyển Bỉ Martinez, đã quyết liệt giữ Ronaldo ở lại đội tuyển.",Refuted,NEI,False
dev_4896,4896,Sở Giáo dục và Đào tạo đã chỉ đạo các trường học tạm thời đóng cửa để ngăn chặn hình thức lừa đảo mới tiếp diễn.,"Với chiêu thức lừa đảo mới này, Sở Giáo dục và Đào tạo TP Hồ Chí Minh đã yêu cầu các cơ sở giáo dục tiếp tục rà soát, chấn chỉnh công tác truyền thông, liên lạc giữa cơ sở giáo dục với gia đình học sinh, sinh viên; đảm bảo các kênh thông tin giữa nhà trường và phụ huynh luôn được thông suốt.",NEI,Refuted,False
dev_2409,2409,Khi các tín đồ đạo Hindu đang ăn mừng Ram Navami thì sàn nhà bên dưới họ sập xuống làm cho hàng chục người rơi xuống bậc thang của giếng cổ.,"Vụ việc xảy ra khi các tín đồ đạo Hindu đang ăn mừng Ram Navami, ngày lễ được tổ chức như ngày sinh của vị thần Ram trong đạo Hindu.",Supported,NEI,False
dev_4648,4648,Có ba mức đo nồng độ tương ứng với 3 mức phạt và 3 đối tượng riêng biệt.,"Đây là con số vi phạm xử lý rất cao, trong đó, mức vi phạm dưới 0,25mg/L khí thở là hơn 48.000 trường hợp, mức 0,25-0,4mg/L khí thở hơn 17 nghìn trường hợp và mức trên 0,4mg/L khí thở là hơn 31 nghìn trường hợp. Điều đáng nói, trong số các trường hợp vi phạm nồng độ cồn có tới 1.438 trường hợp không chấp hành việc đo nồng độ cồn và bị xử lý ở mức kịch khung (mức trên 0,4mg/L khí thở).",NEI,Refuted,False
dev_737,737,Võ Minh Lâm đoạt giải Chuông Vàng hát truyền thống 2006.,"Tôi đã dự tính làm nhiều MV cho cha, nào ngờ chưa kịp thực hiện thì cha lại ra đi” Các giải thưởng của Nghệ sĩ Võ Minh Lâm: Chuông vàng Ngôi sao vọng cổ truyền hình năm 2006, Huy chương bạc Hội diễn sân khấu chuyên nghiệp toàn quốc năm 2009 và 2012, Huy chương vàng giải Trần Hữu Trang 2012, Huy chương vàng Tài năng trẻ toàn quốc năm 2014, Huy chương vàng Hội diễn sân khấu chuyên nghiệp toàn quốc năm 2015, Giải Mai Vàng 2010, 2018, 2019, 2022, Giải HTV Awards 2013, Huy chương vàng Liên hoan sân khấu Cải lương chuyên nghiệp toàn quốc 2015, 2018, 2022…",Supported,NEI,False
dev_7326,7326,Hiệu trưởng Trường đại học Kinh tế TP.HCM kiến nghị thực hiện chính sách kích cầu nhầm nâng cao cơ sở vật chất đồng thời nên có chính sách tín dụng sinh viên.,"Góp ý với lãnh đạo TP.HCM, ông Sử Đình Thành - hiệu trưởng Trường đại học Kinh tế TP.HCM - cho biết chính sách kích cầu của thành phố là một trong những yếu tố giúp trường có được cơ sở vật chất khang trang như hiện nay.",Supported,NEI,False
dev_4077,4077,Bộ GD&ĐT vừa có phúc đáp kiến nghị của cử tri Thanh Hóa sau khi phát hiện sự không công bằng trong học bạ.,"Bộ GD&ĐT vừa có phúc đáp kiến nghị của cử tri Thanh Hóa về việc nghiên cứu bỏ việc xét tuyển đại học qua học bạ do đang nảy sinh việc ""làm đẹp"" học bạ và ""chạy điểm"".",NEI,Supported,False
dev_5766,5766,"Sở Tài nguyên và Môi trường, Ban Quản lý dự án đầu tư xây dựng công trình hạ tầng kỹ thuật và nông nghiệp TP, Công ty TNHH MTV Môi trường đô thị Hà Nội sẽ hỗ trợ công việc.","Trực tiếp theo dõi, chỉ đạo: Sở Tài nguyên và Môi trường, Ban Quản lý dự án đầu tư xây dựng công trình hạ tầng kỹ thuật và nông nghiệp TP, Công ty TNHH MTV Môi trường đô thị Hà Nội.",Refuted,NEI,False
dev_357,357,"Bất chấp bối cảnh thị trường tài chính trong và ngoài nước có nhiều biến động, theo báo cáo tài chính quý V/2022, LBP vẫn đạt kết quả khả quan, nằm trong top các ngân hàng thương mại cổ phần lớn tại Việt Nam.","Báo cáo tài chính quý IV/2022 cho thấy, LPB vẫn đạt kết quả khả quan bất chấp bối cảnh thị trường tài chính trong và ngoài nước có nhiều biến động.",Refuted,NEI,False
dev_2731,2731,Việt Nam đứng cuối bảng xếp hạng chung cuộc tại Doha Cup 2023 sau trận đấu với U23 Kyrgyzstan.,Kết quả này khiến Việt Nam đứng cuối bảng xếp hạng chung cuộc tại Doha Cup 2023.,Supported,NEI,False
dev_4737,4737,Sau phiên ngày 23/3 bảng giá năng lượng với giá WTI và giá dầu Brent được giữ nguyên so với ban đầu.,Bảng giá năng lượng kết thúc ngày 23/3.,Refuted,NEI,False
dev_4732,4732,Đội tuyển Việt Nam từ tháng 3/2023 không thi đấu trận nào nên đã bị giảm một bậc xuống hạng 95 thế giới.,"Trong đợt FIFA Days tháng 3/2023, đội tuyển Việt Nam không thi đấu trận nào.",Refuted,NEI,False
dev_5639,5639,Mạng lưới trung tâm đăng kiểm sẽ tập trung vào các thành phố lớn trên cả nước để giải quyết tình trạng ùn tắc đăng kiểm hiện tại.,"Cũng theo chỉ đạo của Bộ trưởng Nguyễn Văn Thắng, mạng lưới trung tâm đăng kiểm cũng cần tập trung vào các thành phố lớn, có nhu cầu cao như: Hà Nội, TP Hồ Chí Minh, Hải Phòng.",Supported,NEI,False
dev_1605,1605,TS Võ Kim Cương cho rằng trồng cây xanh là giải pháp tạo bóng mát tốt và bền vững hơn so với việc lắp đặt mái tôn.,"TS Võ Kim Cương, nguyên Phó Kiến trúc sư trưởng TP HCM, cho rằng việc tạo bóng cho người dân, du khách khu vực trung tâm là tốt, tuy nhiên phương án lắp mái che bằng tôn là không phù hợp. Ngoài kinh phí đầu tư còn phải tốn chi phí bảo trì, bảo dưỡng.",Supported,NEI,False
dev_5299,5299,"Trước khi được Masan đầu tư, Phúc Long chỉ là chuỗi trà và cà phê nhỏ, cho đến khi có Masan trở thành công ty mẹ mới vươn lên tăng trưởng vượt bậc.","Chỉ một năm sau đó, định giá Phúc Long đã tăng gấp 6 lần và Masan phải chi hơn 6.100 tỉ đồng để mua thêm 65% cổ phần và trở thành công ty mẹ của hệ thống trà - cà phê này.",NEI,Refuted,False
dev_6610,6610,"Vụ nổ xảy ra khiến 1 người lớn, 2 cháu nhỏ thiệt mạng và 3 người khác bị thương nặng vẫn nằm trong phòng cấp cứu.","Như vậy, đến sáng 28-3, vụ nổ đầu đạn tại thôn Kon Đao Yôp đã cướp đi 3 sinh mạng, 3 người khác bị thương.",Supported,NEI,False
dev_3180,3180,"Mặt hàng Macbook đang giảm giá khá mạnh do sức tiêu thụ chậm, đặc biệt là dòng Air M1.",(NLĐO) - Dự báo mặt hàng Macbook sẽ còn giảm giá tiếp trong thời gian tới do sức tiêu thụ hiện nay quá chậm cũng như thời gian tới không phải là thời điểm mua sắm.,Supported,NEI,False
dev_3498,3498,"Tại sự kiện Đêm hội Weibo tối ngày 27/3, Lưu Diệc Phi đã diện thiết kế xếp hình lông vũ gây sốt cộng đồng mạng.","Tại sự kiện, Lưu Diệc Phi diện thiết kế xếp hình lông vũ.",Refuted,NEI,False
dev_6528,6528,Nguyễn Việt Dũng đã có bài nghiên cứu đăng trên các tạp chí quốc tế và đạt giải trong các cuộc thi toán học.,"Từ năm thứ ba, Dũng bắt đầu nghiên cứu khoa học và có bài đăng trên tạp chí quốc tế, giành giải nhì sinh viên nghiên cứu khoa học cấp Bộ Giáo dục và Đào tạo.",Supported,NEI,False
dev_2331,2331,Bộ Tư pháp chỉ định một công tố viên đặc biệt điều tra cáo buộc ông Trump tích trữ vàng trái phép và âm ưu tìm cách lật ngược kết quả bầu cử năm 2020.,Một công tố viên đặc biệt do Bộ Tư pháp chỉ định đang điều tra cáo buộc ông Trump tích trữ các tài liệu mật và âm ưu tìm cách lật ngược kết quả bầu cử năm 2020.,Refuted,NEI,False
dev_684,684,Nhật Bản không có nhiều cầu thủ chơi cho các CLB quốc tế nên có thể có nhiều phương án thay thế khi chấn thương hơn Columbia.,"Nhưng khác với Colombia, Nhật Bản lại có nhiều phương án để thay thế, đặc biệt là trên hàng công. Sự dồi dào về đội hình, cái duyên trước các đội bóng Nam Mỹ nhiều khả năng sẽ giúp Nhật Bản giành chiến thắng.",NEI,Refuted,False
