source_row,statement,evidence,label_name,predicted_label,is_correct
803,"Hôm 16/2, Phó chủ tịch TP Cà Mau Bùi Tứ Hải đang lên kế hoạch cưỡng chế biệt thự của ông Tập, trước đó, ông đã bị xử phạt 22,5 triệu đồng, bị bắt khôi phục lại hiện trạng ban đầu.","Hôm 16/2, Phó chủ tịch TP Cà Màu Bùi Tứ Hải cũng cho biết đang lên kế hoạch cưỡng chế biệt thự của ông Tập Ông Tập bị xử phạt 22,5 triệu đồng, đồng thời buộc khôi phục lại hiện trạng ban đầu.",Supported,Refuted,False
804,Thủ môn Huy Hoàng đứng trong khung gỗ thay thế thủ môn Văn Chuẩn ắng mặt do chấn thương (rách mí mắt) tại trận phân hạng Doha Cup 2023 rạng sáng nay 29.3.,"tại trận phân hạng Doha Cup 2023 rạng sáng nay 29.3, đó là thủ môn Văn Chuẩn đứng trong khung gỗ thay thế Huy Hoàng vắng mặt do chấn thương (rách mí mắt).",Refuted,Supported,False
819,Số lượng các cuộc tấn công hàng ngày của Nga vào Bakhmut đã tăng đều đặn trong bốn tuần qua sau khi đã giảm liên tục từ đầu tháng 3.,"số vụ tấn công trung bình hàng ngày của Nga vào TP Bakhmut đã giảm trong 4 tuần liên tiếp kể từ đầu tháng 3,",NEI,Refuted,False
860,"Văn hóa Sa Huỳnh là một trung tâm văn minh thời kim khí Việt Nam, trong đó Quãng Ngãi là nơi phát hiện đầu tiên và lưu giữ nhiều nhất các di tích khảo cổ.","Quảng Ngãi là nơi đầu tiên phát hiện, lưu giữ nhiều di tích khảo cổ Văn hóa Sa Huỳnh, với 26 di tích được khai quật, trong số hơn 80 địa điểm được phát hiện và nghiên cứu. Văn hóa Sa Huỳnh (thị xã Đức Phổ) là một trong ba trung tâm văn minh ở thời đại kim khí Việt Nam.",Supported,Refuted,False
868,Báo Tuổi Trẻ đã có buổi phỏng vấn vào tối ngày 29/3 với Minh Hà - bà xã của Lý Hải về việc phủ nhận chuyện chồng mình có liên quan đến vụ đánh bạc ở Vĩnh Phúc.,"Minh Hà - bà xã của Lý Hải - phủ nhận chuyện chồng mình có liên quan đến vụ đánh bạc ở Vĩnh Phúc Chia sẻ với Dân trí tối 29/3,",Refuted,NEI,False
879,"Các chủ đầu tư, ban quản lý dự án phải chủ động tháo gỡ khó khăn, vướng mắc; đặc biệt là trong giải phóng mặt bằng thì mới có thể đảm bảo tiến độ nhanh hơn yêu cầu.","Đối với các dự án có kế hoạch về đích trong năm 2023 và dự án trọng điểm đang thực hiện, các chủ đầu tư/ban quản lý dự án cũng phải chủ động tháo gỡ khó khăn, vướng mắc về giải phóng mặt bằng, vật liệu đảm bảo tiến độ triển khai các dự án theo đúng yêu cầu, đặc biệt là dự án cao tốc Bắc - Nam giai đoạn 2 Các hạng mục quyết định đến tiến độ như: hầm, cầu phải được ưu tiên giải phóng mặt bằng, phạm vi mặt bằng thuận lợi cần được thi công cuốn chiếu đẩy nhanh tiến độ hơn nữa"",",Refuted,Supported,False
884,"Bệnh viện Nhi đồng 1 vừa tiếp nhận một bệnh nhi nữ trong tình trạng quấy khóc vì đau nhức mũi, chảy dịch vàng pha máu bên mũi phải, kiểm tra sơ thì phát hiện có pin điện tử trong mũi.","Bệnh viện Nhi đồng 1 vừa tiếp nhận một bệnh nhi nhét pin điện tử vào mũi. bé gái vào Bệnh viện Nhi đồng 1 trong tình trạng quấy khóc, đau nhức mũi, chảy dịch vàng lẫn máu bên mũi phải.",Supported,Refuted,False
894,Loài cúc này tạo ra ruồi giả trên cánh hóa bằng cách tạo ra gene mới.,Vị trí của ruồi giả trên những cánh hoa do nhóm gene thứ ba quyết định.,Refuted,Supported,False
900,"Theo Minh Anh tố chất để học tốt môn tiếng anh là sự kiên trì, chăm chỉ, không ngừng nỗ lực, không bỏ cuộc và biết tự cổ vũ, thúc đẩy bản thân.","Vậy theo bạn, để học giỏi môn tiếng Anh cần có tố chất gì? - Tôi nghĩ phải có một chút năng khiếu, có sự kiên trì và đặc biệt là phải khiêm tốn. tôi đã tự nhủ lớp 11 mình sẽ cố gắng. Đến năm lớp 11 tiếp tục rớt, tôi lại tự nhủ vẫn còn cơ hội ở năm lớp 12. Và tôi đã rất cố gắng giành cơ hội cuối, trước khi tốt nghiệp THPT. Ngày nào tôi cũng dành một khoảng thời gian để học tiếng Anh - sau khi đã hoàn tất bài vở thầy cô giao trên lớp. Tôi kiên trì xem phim, nghe nhạc, đọc sách tiếng Anh, học từ vựng và cấu trúc ngữ pháp nâng cao. Tôi duy trì thói quen nói chuyện với anh hai và bạn thân bằng tiếng Anh...",Supported,NEI,False
921,Joselu được HLV Luis De La Fuente đã dành lời khen ngợi đặc biệt khi anh được tung vào sân từ băng ghế dự bị và có bàn thắng vào lưới Na Uy trong Sea Game 22 vừa qua.,"HLV Luis De La Fuente cũng đã dành lời khen ngợi đặc biệt cho Joselu, tác giả của cú đúp muộn vào lưới Na Uy khi anh được tung vào sân từ băng ghế dự bị.",NEI,Supported,False
926,Các hoa văn hình lục giác trong các bãi muối được hình thành do sự giãn nở và co lại của muối khi nó khô dưới ánh nắng mặt trời.,"các mô hình tổ ong được hình thành bởi một cơ chế bắt nguồn từ nhiệt động lực học cơ bản, tương tự như chuyển động của nước nóng và lạnh trong bộ tản nhiệt hoặc trong nồi nước sôi.",Refuted,NEI,False
941,Ngày 15/3 số ca nhiễm có dấu hiệu tăng so với ngày 14/3.,"Về dịch COVID-19 hôm nay 15-3, Bộ Y tế cho biết số ca nhiễm tăng mạnh so với ngày trước đó.",Supported,Refuted,False
949,"Theo luật sư, việc ép buộc cháu bé hút ma túy như trên có thể bị lãnh án tử hình.","nếu có căn cứ xác định đối tượng đã ép cháu bé 3 tuổi hút ma tuý đá thì hành vi của đối tượng đã phạm tội ""Cưỡng bức người khác sử dụng trái phép chất ma túy"" với khung hình phạt tù từ 15 năm đến 20 năm.",Refuted,NEI,False
950,"Chủ nhiệm Ủy ban Pháp luật Hoàng Thanh Tùng cho biết các cơ quan đều nhất trí với quyết định sửa đổi Luật CCCD, theo đó, cần làm rõ phương thức thực hiện việc tích hợp và bổ sung thông tin vào CCCD, đồng thời rà soát các luật có liên quan để đảm bảo sự đồng nhất","Ông Tùng đề nghị làm rõ phương thức thực hiện việc tích hợp thông tin vào CCCD, bổ sung thông tin vào cơ sở dữ liệu CCCD để không gây phiền hà cho người dân; rà soát các luật có liên quan bảo đảm sự đồng bộ, thống nhất. Chủ nhiệm Ủy ban Pháp luật Hoàng Thanh Tùng cho biết các cơ quan tán thành với sự cần thiết sửa đổi Luật CCCD.",Supported,Refuted,False
955,"Mỹ và Nga luôn căng thẳng nên nhân cơ hội này Mỹ làm nổ đường ống khí đốt của Nga, làm suy yếu Moscow.","Nhà báo này cũng cho rằng do Mỹ luôn cảm thấy lo lắng về việc Nga cung cấp khí đốt và dầu mỏ cho Tây Âu, nên không bất ngờ khi Washington cho nổ đường ống Nord Stream để làm suy yếu Moscow.",NEI,Supported,False
958,Thành phố luôn trân trọng sự hợp tác giữa TP HCM và Đà Nẵng.,"Phó Chủ tịch UBND TP HCM - nhấn mạnh thành phố luôn trân trọng sự hợp tác bình đẳng, cùng có lợi giữa các bên, phù hợp với thế mạnh, đặc thù và tiềm năng của từng địa phương",NEI,Refuted,False
963,"Tình trạng già hóa dân số gia tăng đã được giải quyết triệt để bởi các chính sách và biện pháp như chương trình phòng chống lão hóa, chăm sóc sức khỏe người cao tuổi, đào tạo và tạo việc làm cho người cao tuổi. Ngoài ra, các hoạt động giáo dục và nâng cao nhận thức về sức khỏe và chăm sóc bản thân cũng đóng vai trò quan trọng trong việc ứng phó với tình trạng già hóa dân số.","Tình trạng già hóa dân số gia tăng nhanh chóng đặt ra nhiều thách thức trong việc đảm bảo chất lượng cuộc sống của người cao tuổi theo phương châm “sống vui, sống khỏe, sống có ích”. Bên cạnh đó, sự phát triển của thời đại công nghệ số, cuộc sống xã hội hiện đại cũng tạo nên nhiều khó khăn đối với người cao tuổi trong việc thích ứng, hòa nhập",Refuted,NEI,False
967,"Sau khi chính phủ tỏ chức điều tra, đến nay vẫn chưa tìm ra nguyên nhân khiến chiếc máy bay gặp nạn",Thủ tướng Nepal Pushpa Kamal Dahal đã triệu tập một cuộc họp khẩn cấp của Chính phủ để triển khai việc khắc phục hậu quả và điều tra nguyên nhân vụ tai nạn.,NEI,Refuted,False
970,"Ngày 23-3, Cục Báo chí đã có văn bản gửi Công an tỉnh Hòa Bình, yêu cầu điều tra, làm rõ và xử lý nhóm phóng viên Báo Nông thôn ngày nay đi hành hung, cản trở người khác làm nhiệm vụ.","Cục Báo chí đề nghị Công an tỉnh Hòa Bình chỉ đạo điều tra, làm rõ và xử lý nghiêm các cá nhân liên quan theo quy định của pháp luật Cục Báo chí ngày 23-3 đã có văn bản gửi Công an tỉnh Hòa Bình về việc nhóm phóng viên Báo Nông thôn ngày nay/điện tử Dân Việt bị hành hung, cản trở tác nghiệp",Refuted,Supported,False
979,Cần phải có CCCD để đăng ký sim điện thoại nên nhà trường bám vào đó mà đưa ra quy định là học sinh cấp THCS không được phép mang điện thoại đi học.,"Bây giờ đăng ký điện thoại, Sim điện thoại phải có căn cước, thế các cháu dưới 14 tuổi có được dùng điện thoại không, hay cha mẹ đăng ký để con dùng?",NEI,Refuted,False
980,"Giải pháp hóa đơn điện tử của VNPT có thể tương thích với hầu hết các phần mềm kế toán và bán hàng hiện có mà doanh nghiệp và cá nhân đang sử dụng, giúp đơn giản hóa quy trình xuất hóa đơn và nâng cao độ chính xác trong báo cáo thuế.","Giải pháp hóa đơn điện tử khởi tạo từ máy tính tiền của VNPT với nhiều tính năng vượt trội Với thế mạnh là tổ chức cung cấp giải pháp Các doanh nghiệp, hộ kinh doanh có hóa đơn bán lẻ hàng tiêu dùng, siêu thị, ăn uống, vui chơi giải trí",Supported,Refuted,False
983,"Ba mẹ phải tích cực quan tâm đến trẻ, không nên bỏ mặc chúng điều này có ảnh hưởng tích cực đến quá trình trẻ lớn lên, khi mối quan hệ giữa ba mẹ và con cái tích cực và ấm áp thì con cái sẽ dễ dành phục tùng hơn.","Là cha mẹ, bạn không thể bỏ mặc con và bạn phải tích cực quan tâm đến con bất cứ khi nào có thể. Dù con đã lớn thì cha mẹ vẫn cần quan tâm đến việc học ở trường và bạn bè của con cũng như tất cả các khía cạnh khác trong cuộc sống của con cái. Khi gần gũi con cái, bạn rất có thể có ảnh hưởng tích cực khi con đưa ra những quyết định quan trọng trong cuộc sống. Khi mối quan hệ của bạn với con cái tích cực và ấm áp, chúng có nhiều khả năng sẽ lắng nghe bạn và làm theo sự hướng dẫn của bạn khi gặp rủi ro và nguy hiểm",Refuted,NEI,False
989,"Trong phiên điều trần kéo dài gần 5 tiếng, nhiều câu hỏi về mối nghi ngờ liên quan đến việc lợi dụng dữ liệu người dùng dành cho ông Chew.","Trong phiên điều trần kéo dài liên tục gần 5 tiếng, Chew đối mặt với hàng loạt câu hỏi từ lưỡng đảng, với mối nghi ngờ chính liên quan đến việc gửi dữ liệu của người dùng Mỹ về Trung Quốc, đồng thời yêu cầu Bytedance thoái vốn khỏi TikTok hoặc nền tảng sẽ bị cấm.",Refuted,Supported,False
990,"Sau khi phát hiện hàng xóm bị điện giật tử vong trong ruộng của mình, ông Long đã tìm cách giấu xác và chạy trốn.","Ngay sau khi phát hiện sự việc, ông Long đã đến Công an thị trấn Tân Thanh tự thú. Tại cơ quan Công an, ông Long khai nhận toàn bộ hành vi phạm tội của mình. , ông Long phát hiện hàng xóm bị điện giật tử vong.",Refuted,NEI,False
993,Đầu tư vào chế biến ở ngành Tôm khiến cho giá trị của ngành nuôi tôm đạt hiệu quả cao.,"Đầu tư vào chế biến sâu để gia tăng lợi nhuận cũng là cách mà ngành tôm Việt Nam đang thực hiện và khá thành công bởi thực tế, giá thành nuôi tôm của Việt Nam cao hơn các đối thủ như Ấn Độ, Ecuador...",NEI,Supported,False
997,TGG đã có chuỗi tăng tích cực trong bối cảnh công ty vừa được đầu tư một nguồn vốn lớn.,TGG có chuỗi tăng tích cực bất chấp biến động của thị trường chung trong bối cảnh ông Ngô Quang Tuấn - Thành viên Hội đồng quản trị (HĐQT)- vừa được bổ nhiệm giữ chức Chủ tịch HĐQT Công ty cổ phần Louis Capital nhiệm kỳ 2021-2025 kể từ ngày 27/3 thay cho ông Vũ Anh Sinh.,Refuted,Supported,False
998,"Việc không giới hạn số lượng cuộc thi sắc đẹp làm các danh hiệu dần trở nên ""mất giá"", do đó có ý kiến cho rằng cơ quan quản lý trật tự xã hội nên can thiệp vào việc này.","Những điều luật không cấm là có thể làm, nhưng theo nhiều bạn đọc, đối với những cuộc thi về nhan sắc thì không nên, bởi như thế danh hiệu đạt được sẽ ""mất giá"" các cô gái ""Nghị định không giới hạn số lượng cuộc thi nhưng các cơ quan chức năng có quyền quản lý trật tự xã hội, quá nhiều hoa hậu dẫn đến không thể kiểm soát"".",NEI,Refuted,False
1012,Cho đến năm sau thì tuổi nghỉ hưu của công dân Anh vẫn được giữ nguyên như mức hiện tại là 66 tuổi.,"Ngày 30/3, Chính phủ Anh thông báo sẽ chưa đưa ra quyết định về việc có hay không tăng tuổi nghỉ hưu lên 68 tuổi cho tới sau cuộc bầu cử quốc hội nước này dự kiến diễn ra vào năm tới. Theo quy định hiện hành, tuổi nghỉ hưu tại Anh hiện nay là 66 tuổi.",Supported,Refuted,False
1020,Tỉ lệ các trường THPT ít hơn hẳn so với các trường tiểu học hay THCS.,"Nhưng thực tế tỉ lệ này không đồng đều giữa các bậc học, giữa các địa bàn, có những địa phương tỉ lệ còn rất thấp.",NEI,Refuted,False
1022,Nguyên nhân khiến ông Kim Sung Han bị thay thế chưa được xác định rõ.,"Trước đó vài ngày, truyền thông Hàn Quốc đã rộ tin đồn ông Kim Sung Han sẽ bị thay thế. Nguyên nhân được cho liên quan tới kế hoạch thu xếp chuyến đi của ông Yoon tới Washington",Supported,NEI,False
1024,"Quy định quyền sở hữu chung cư có thời hạn như phương án Chính phủ trình, gây ảnh hường xấu tới việc bảo vệ sức khỏe, tính mạng người dân.","Theo ông Huệ, quy định quyền sở hữu chung cư có thời hạn như phương án Chính phủ trình, mục đích hướng tới việc bảo vệ sức khỏe, tính mạng người dân.",Refuted,NEI,False
1026,"Công ty Khang Minh bất ngờ tuyên bố lại thông điệp Công ty Sen Vàng vi phạm sở hữu trí tuệ, trước đó cuối năm 2022, công ty này đã đổi tên cuộc thi hoa hậu do mình tổ chức vào phút cuối.","Công ty Minh Khang bất ngờ tuyên bố lại thông điệp Công ty Sen Vàng vi phạm sở hữu trí tuệ Cuối năm 2022, Công ty Minh Khang đổi tên cuộc thi hoa hậu do mình tổ chức vào phút cuối,",Refuted,Supported,False
1040,Nếu các quốc gia cùng thống nhất các loại giấy tờ với nhau như sử dụng CCCD trong khu vực ASEAN thì Việt Nam có thể đi lại qua các nước ASEAN bằng CCCD mà không cần hộ chiếu.,"CCCD hiện là một trong những phương thức quản lý dân cư hiện đại trên thế giới, chúng ta đang phấn đấu thống nhất các loại giấy tờ trong ASEAN, công dân các nước đi lại trong ASEAN không cần hộ chiếu Nếu các quốc gia thống nhất, công dân Việt Nam có thể đi lại các nước ASEAN bằng CCCD",Supported,Refuted,False
1044,"4 môn thi bắt buộc cho học sinh hệ giáo dục phổ thông là ngữ văn, toán, ngoại ngữ, lịch sử còn hệ giáo dục thường xuyên là 3 môn ngữ văn, toán, lịch sử.","Học sinh hệ giáo dục phổ thông bốn môn gồm ngữ văn, toán, ngoại ngữ, lịch sử Với học sinh hệ giáo dục thường xuyên thi ba môn gồm nữ văn, toán, lịch sử",Supported,Refuted,False
1049,Danh tính nam bảo vệ và tài xế taxi vẫn được giữ kín trong vụ việc va chạm xe.,Liên quan đến vụ tài xế taxi tông nhân viên bảo vệ Danh tính nam bảo vệ và tài xế taxi chưa được tiết lộ.,Supported,Refuted,False
1060,"T.H.N đã cung cấp thông tin sai sự thật về Chủ tịch UBND huyện Cái Nước, điều này đã vi phạm quy định.",". đã cung cấp thông tin sai sự thật, vi phạm quy định Chủ tịch UBND huyện Cái Nước, TAND huyện Cái Nước có dấu hiệu tham nhũng, nhận tiền đút lót để xử ép... có ai có thể nói cho em biết pháp luật ở đâu không",Supported,Refuted,False
1063,"Cơ quan chức năng cũng đã xác định nguyên nhân dẫn đến ngộ độc ở 14 em học sinh, hiện chỉ có 13 em bình phục và đi học bình thường, 1 em vẫn còn trong giai đoạn nguy kịch.","Cơ quan chức năng cũng đã lấy mẫu bệnh phẩm để xét nghiệm, xác định nguyên nhân dẫn đến ngộ độc ở các học sinh. Hiện 14 học sinh nói trên đã bình phục và đi học trở lại bình thường.",Refuted,NEI,False
1065,Trấn Thành bị nhận xét là còn quá trẻ nên tạo hình và diễn xuất vào vai Ba Phi không được bằng nghệ sĩ Mạc Can từng thể hiện trong bản truyền hình.,"Nhiều người nhận xét rằng chồng Hari Won khó có thể toát lên hình ảnh ông già chất phác, hóm hỉnh mà nghệ sĩ Mạc Can từng thể hiện thành công trong phiên bản phim truyền hình. Chưa dừng lại ở đó, có ý kiến cho rằng Trấn Thành còn khá trẻ nên về tạo hình cũng khó có thể thuyết phục được người xem.",Supported,Refuted,False
1067,"Lợi ích của việc nhận tiền mừng bằng mã là không mất thời gian mở phong bì kiểm tra, ghi chép, dễ dàng gửi tiền mừng nếu bạn bè ở xa, nhớ chính xác người gửi và chi phi làm mã QR cũng không cao.","Nếu theo cách mừng cưới truyền thống, thường phải mấy ngày sau mới mở phong bì, tốn thời gian kiểm đếm, ghi chép lưu giữ lại. Giờ đây, nhờ chuyển đổi số, anh chỉ cần ra ngân hàng hoặc lên ứng dụng sao kê để biết số tiền mừng. “Chuyển đổi số giúp cho mọi việc đơn giản, dễ dàng hơn. Bạn bè ở xa có thể dễ dàng nắm bắt được thông tin đám cưới và gửi quà mừng. Tôi có thể biết luôn số tiền họ mừng và nhớ từng người. Chi phí tạo một bảng mã QR như thế này lại rất rẻ, chỉ hết khoảng 300.000 đồng”,",Supported,Refuted,False
1070,"Đoàn phim chọn quay phim ở khu vực miền Tây, cách khá xa thành phố để các thành viên trong đoàn tập trung cho phim hơn.","Nhiều người cho rằng việc quay hình ở xa là một thử thách lớn đối với đoàn phim, song Nguyễn Quang Dũng lại suy nghĩ khác. Anh cho biết bản thân thích quay xa TP.HCM vì muốn các thành viên trong đoàn tập trung cho phim hơn. Nam đạo diễn tiết lộ người dân tại khu vực quay và kể cả chính quyền cũng đã yêu mến, hỗ trợ mình trong quá trình làm phim.",NEI,Refuted,False
1073,"Việc chính quyền dẹp xe dù, yêu cầu các doanh nghiệp vào bến đóng thuế đúng quy định có thể giúp các nhà xe cạnh tranh công bằng, thu hút khách vào bến.","Do đó, tôi mong rằng chính quyền TP.HCM mạnh tay dẹp xe dù, bến cóc, tăng giải pháp hút khách về bến xe mới. Đồng thời yêu cầu tất cả doanh nghiệp vận tải phải vào bến hoạt động, đóng thuế đúng quy định nhà nước đảm bảo sự cạnh tranh vận tải công bằng"", đại diện nhà xe Hùng Nga nói.",NEI,Supported,False
1083,Những người có tiền sử gia đình mắc bệnh ung thư gan sẽ có nguy cơ mắc bệnh thấp hơn.,"còn có một số yếu tố nguy cơ khác như nhiễm độc tố Alfatoxin, Dioxin, bệnh gan di truyền, bệnh gan nhiễm mỡ, béo phì, đái tháo đường, uống nhiều rượu…",NEI,Refuted,False
1086,Weploy - mô hình cung ứng nhân sự thời vụ trên nền tảng số gây sốt khi xuất hiện tại thị trường Việt Nam hỗ trợ cho doanh nghiệp tuyển dụng.,chính thức có mặt tại Việt Nam sau khi thành công ở vòng gọi vốn đầu tiên với 5 triệu USD từ Skymind Global Ventures. Weploy - mô hình cung ứng nhân sự thời vụ trên nền tảng số,NEI,Supported,False
1087,"UBND tỉnh Bình Thuận đã hướng dẫn các cơ quan, tổ chức và các địa phương trong tỉnh tạo điều kiện thuận lợi để người dân đón Tết Ramưwan một cách vui vẻ, an lành và tiết kiệm. Đồng thời, họ cũng tăng cường công tác kiểm soát dịch bệnh và đảm bảo các biện pháp phòng chống COVID-19 được thực hiện nghiêm túc. Ngoài ra, UBND tỉnh cũng khuyến khích người dân tham gia vào các hoạt động xã hội như tình nguyện, bảo vệ môi trường và góp phần vào phát triển kinh tế-xã hội của tỉnh trong năm 2023.","Để thuận lợi cho bà con đón Tết Ramưwan, UBND tỉnh Bình Thuận đã chỉ đạo các sở, ban, ngành, Mặt trận Tổ quốc, đoàn thể trong tỉnh, các địa phương tạo mọi điều kiện thuận lợi để đồng bào được đón tết vui tươi, an toàn, tiết kiệm. Đồng thời, động viên đồng bào vui Tết không quên nhiệm vụ phát triển sản xuất; ổn định về mọi mặt đời sống, bảo đảm an ninh chính trị, trật tự an toàn xã hội; góp phần cùng với các dân tộc anh em trong tỉnh thực hiện hoàn thành tốt các chỉ tiêu phát triển kinh tế- xã hội năm 2023.",NEI,Supported,False
1090,Kết quả chụp X - quang tại bệnh viện cho thấy dị vật là cục pin tiểu dài bị mắc kẹt trong lỗ mũi phải.,"Bé được chuyển đến Bệnh viện Nhi đồng 1. Bác sĩ trực khoa Tai mũi họng nhanh chóng thăm khám, chỉ định chụp X-quang để xác định vị trí dị vật. Qua phim X-quang, bác sĩ xác định đây là dị vật mũi nghi pin điện tử dạng cúc áo. chảy dịch vàng lẫn máu bên mũi phải",Refuted,Supported,False
1092,"Một trong 6 giải pháp được đề xuất để phát huy vai trò tiên phong, dẫn dắt của khối doanh nghiệp trực thuộc Uỷ ban là nâng cao hiệu quả quản lý của doanh nghiệp, tiếp tục nghiên cứu, sửa đổi khung thể chế pháp lý đồng bộ để làm rõ hơn vị trí, vai trò của các tổng công ty.","Để phát huy vai trò tiên phong, dẫn dắt của khối doanh nghiệp trực thuộc Uỷ ban trong phát triển kinh tế-xã hội, Bộ trưởng Nguyễn Chí Dũng đề xuất 6 giải pháp. Bốn là, tiếp tục nâng cao hiệu quả quản lý, hoạt động của Ủy ban, tiếp tục nghiên cứu, sửa đổi khung thể chế pháp lý đồng bộ để làm rõ hơn vị trí, vai trò của Ủy ban.",Refuted,NEI,False
1093,Những vũ khí hạt nhân có năng lực phá hủy quy mô lớn và sự gia tăng đáng lo ngại của việc sở hữu hạt nhân đã hình thành xu hướng từ 2017.,"những vũ khí này có năng lực phá hủy quy mô lớn, sự gia tăng này đáng lo ngại và đã hình thành xu hướng từ năm 2017.",Supported,NEI,False
1099,Các điểm kinh doanh của Công ty F88 đã tuân thủ nội dung kiểm tra của lực lượng chức năng.,"Qua kiểm tra, các điểm kinh doanh của Công ty F88 đều chấp hành nội dung kiểm tra của lực lượng chức năng.",Supported,Refuted,False
1119,"Trung tâm tiếp tục đào tạo và bồi dưỡng, nâng cao đội ngũ công tác, lực lượng huấn luyện, vận động viên để trung tâm ngày càng chất lượng hơn.","Trung tâm tiếp tục quan tâm đào tạo, bồi dưỡng, nâng cao trình độ chuyên môn, nghiệp vụ cho đội ngũ cán bộ làm công tác thể thao, lực lượng huấn luyện viên, vận động viên",NEI,Supported,False
1120,Soyuz MS-22 đã đưa 2 phi hành gia nam của Nga và 1 phi hành gia nữ của Cơ quan hàng không vũ trụ Mỹ (NASA) lên ISS vào tháng 2/2022 và dự kiến đưa các phi hành gia này về Trái Đất.,"Tháng 9/2022, Soyuz MS-22 đã đưa 2 phi hành gia của Nga và 1 phi hành gia của Cơ quan hàng không vũ trụ Mỹ (NASA) lên ISS và dự kiến đưa các phi hành gia này về Trái Đất.",NEI,Refuted,False
1121,Bức ảnh tìm ra ở triển lãm ảnh của tác giả Hữu Thành khi tỉnh Bình Thuận tổ chức viếng thăm triển lãm ảnh của các phóng viên.,"Như PLO trước đó đã đưa tin, việc tìm ra nhân vật trong bức ảnh sau 27 năm này hết sức tình cờ. Đó là những ngày cuối năm Nhâm Dần 2022, Tỉnh ủy, UBND, HĐND, UBMTTQVN tỉnh Bình Thuận tổ chức tặng quà Tết cho các phóng viên thường trú trên địa bàn tỉnh tại trụ sở Cơ quan thường trú Thông tấn xã Việt Nam ở Bình Thuận. Những hoạt động ấm áp cuối năm này đều được ghi lại hình ảnh và hậu cảnh đều có tấm ảnh “Em bé K’ho” của tác giả Hữu Thành treo trên tường",Refuted,Supported,False
1123,"Dự án Đại lộ Bắc - Nam phía Đông dự kiến sẽ hoàn thành vào thời hạn ban đầu là ngày 30 tháng 6 năm 2023, bất chấp những chậm trễ và thách thức phải đối mặt.",Bộ GTVT cũng yêu phải hoàn thành trong tháng 3-2023 để các nhà thầu tổ chức thi công theo đúng kế hoạch,Refuted,NEI,False
1130,"Đối thủ đã gây khó khăn cho Nguyễn Thùy Linh ngay lúc khởi đầu, tuy nhiên sau đó Thùy Linh dễ dàng giành thắng lợi ở ván đầu tiên với điểm số cách biệt 21-7.",Nguyễn Thùy Linh khởi đầu khá thuận lợi gây khó cho đối thủ Thùy Linh dễ dàng giành thắng lợi ở ván đầu tiên với điểm số cách biệt 21-7.,Refuted,Supported,False
1136,"Trong vài năm tới, chúng ta phấn đấu thống nhất các loại giấy tờ trong ASEAN để công dân VIệt Nam có thể đi lại các nước trong khối EU chỉ bằng CCCD mà không cần thêm hộ chiếu.","chúng ta đang phấn đấu thống nhất các loại giấy tờ trong ASEAN, công dân các nước đi lại trong ASEAN không cần hộ chiếu. công dân Việt Nam có thể đi lại các nước ASEAN bằng CCCD",Refuted,NEI,False
1152,ĐH Quốc gia TP.HCM đứng đầu thế giới ở cả 9 ngành học.,ĐH Quốc gia TP.HCM được vinh danh là một trong những ĐH hàng đầu thế giới với 9 nhóm ngành học đạt vị trí cao.,Refuted,Supported,False
1154,"Năm 1907 Khách sạn có tên là Grand Hotel de Hue, năm 1901 Khách sạn có tên là Morin Frère.","sau cơn bão năm Thìn, khách sạn hư hỏng nặng, ông Bogeart đã tu sửa và chuyển sở hữu cho nhà tư sản A.Guerin Đến năm 1907, khách sạn đã được chuyển nhượng cho anh em nhà Morin, lấy tên ""Morin Frère"" (khách sạn anh em nhà Morin) và tên gọi Morin gắn liền với lịch sử của khách sạn từ đó đến tận hôm nay Năm 1904 Khách sạn ra đời vào năm 1901 khi ông Henri Bogaert, chủ nhà máy gạch ngói Long Thọ, cho khởi công xây dựng và lấy tên là ""Grand Hotel de Hue"".",Refuted,Supported,False
1156,"Vụ án đã được khởi tố và ông Nguyễn Quốc Bắc, nguyên chủ tịch UBND TP Bảo Lộc, đã bị bắt tạm giam vào ngày 22-3 bởi Lãnh đạo Công an tỉnh Lâm Đồng do tội thiếu trách nhiệm gây hậu quả nghiêm trọng trong việc giao trái quy định 71 lô đất.","Ngày 22-3, Lãnh đạo Công an tỉnh Lâm Đồng cho biết đã khởi tố vụ án, khởi tố bị can với ông Nguyễn Quốc Bắc, nguyên chủ tịch UBND TP Bảo Lộc để điều tra về tội thiếu trách nhiệm gây hậu quả nghiêm trọng. sai phạm trong việc giao trái quy định 71 lô đất.",Supported,Refuted,False
1172,Bà Hoàng Phương Thảo khẳng định chuyện 2 đối tượng lạ mặt tiếp cận học sinh được chia sẻ trên mạng xã hội là hoàn toàn sai sự thật.,"bà Hoàng Phương Thảo - Trưởng phòng GD&ĐT thành phố Vinh, Nghệ An khẳng định, việc nhiều phụ huynh lên mạng xã hội đăng tin về việc học sinh bị bắt cóc là sai sự thật. Nội dung chia sẻ về việc 2 thanh niên lạ mặt đi xe máy, tiếp cận học sinh trên mạng xã hội là có một phần đúng.",Refuted,Supported,False
