claim_id,claim_index,claim,retrieved_evidence,bm25_score,rank,is_gold,label,gold_evidence,entity_match,number_match,date_match,fact_score,bm25_max,bm25_norm,rerank_score,bm25_rank,rerank_rank
dev_355,355,"Do sự phát triển nhanh, nên nhu cầu sử dụng năng lượng, đặc biệt là điện năng tại Việt Nam ngày càng tăng cao.","Cùng với đó, do sự phát triển nhanh kèm theo sử dụng một lượng lớn năng lượng, vì thế phát thải khí nhà kính từ ngành năng lượng chiếm khoảng 63% tổng lượng phát thải của Việt Nam năm 2010 và dự ước sẽ chiếm khoảng 73% và 80% vào năm 2030 và 2045 tương ứng.",11.9802,2,True,0,"Việt Nam nhu cầu sử dụng năng lượng, đặc biệt là điện năng ngày càng tăng cao. do sự phát triển nhanh kèm theo sử dụng một lượng lớn năng lượng",1.0,0.5,0.5,0.7,25.3569,0.4724630979156325,0.5407,2,2
dev_355,355,"Do sự phát triển nhanh, nên nhu cầu sử dụng năng lượng, đặc biệt là điện năng tại Việt Nam ngày càng tăng cao.","Tuy nhiên, ngành năng lượng còn một số tồn tại như: Các nguồn cung năng lượng trong nước chưa đáp ứng đủ nhu cầu; việc nhập khẩu năng lượng trong nước ngày càng lớn; một số chỉ tiêu an ninh năng lượng đang biến động theo chiều hướng bất lợi; cơ sở hạ tầng ngành năng lượng còn thiếu và chưa đồng bộ; trình độ công nghệ trong một số lĩnh vực của ngành năng lượng còn chậm chưa được nâng cao; thị trường năng lượng phát triển chưa bền vững…",11.4609,3,False,0,"Việt Nam nhu cầu sử dụng năng lượng, đặc biệt là điện năng ngày càng tăng cao. do sự phát triển nhanh kèm theo sử dụng một lượng lớn năng lượng",0.0,0.5,0.5,0.3,25.3569,0.45198346596060773,0.4064,3,5
dev_355,355,"Do sự phát triển nhanh, nên nhu cầu sử dụng năng lượng, đặc biệt là điện năng tại Việt Nam ngày càng tăng cao.","Việt Nam có tiềm năng lớn về năng lượng tái tạo, đặc biệt là năng lượng gió và năng lượng mặt trời.",10.3433,4,False,0,"Việt Nam nhu cầu sử dụng năng lượng, đặc biệt là điện năng ngày càng tăng cao. do sự phát triển nhanh kèm theo sử dụng một lượng lớn năng lượng",1.0,0.5,0.5,0.7,25.3569,0.4079086793768686,0.4955,4,3
dev_355,355,"Do sự phát triển nhanh, nên nhu cầu sử dụng năng lượng, đặc biệt là điện năng tại Việt Nam ngày càng tăng cao.","Trong đó, đã giảm dần nguồn điện sử dụng nhiên liệu hóa thạch, ưu tiên phát triển các nguồn điện năng lượng tái tạo, năng lượng mới và sạch. Đặc biệt, Thủ tướng Chính phủ đã tuyên bố tại Hội nghị thượng đỉnh về biến đổi khí hậu của Liên Hợp Quốc lần thứ 26 (COP26) là Việt Nam sẽ thực hiện mục tiêu đạt trung hòa carbon (Net-zero) vào năm 2050.",10.2068,5,False,0,"Việt Nam nhu cầu sử dụng năng lượng, đặc biệt là điện năng ngày càng tăng cao. do sự phát triển nhanh kèm theo sử dụng một lượng lớn năng lượng",1.0,0.5,0.5,0.7,25.3569,0.4025255294406836,0.4918,5,4
dev_2289,2289,Kỳ họp dự kiến bế mạc vào ngày 13/3 sẽ xem xét các báo cáo của Chính phủ... và bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc.,"Theo chương trình nghị sự kỳ họp được công bố ngày 4/3, ngoài việc xem xét các báo cáo của Chính phủ..., kỳ họp sẽ bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc.",23.8101,1,True,0,"Theo chương trình nghị sự kỳ họp được công bố ngày 4/3, ngoài việc xem xét các báo cáo của Chính phủ..., kỳ họp sẽ bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc. Kỳ họp dự kiến sẽ bế mạc vào ngày 13/3",1.0,0.5,0.5,0.7,23.8101,0.999999958001018,0.91,1,1
dev_2289,2289,Kỳ họp dự kiến bế mạc vào ngày 13/3 sẽ xem xét các báo cáo của Chính phủ... và bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc.,Kỳ họp dự kiến sẽ bế mạc vào ngày 13/3.,14.0259,2,True,0,"Theo chương trình nghị sự kỳ họp được công bố ngày 4/3, ngoài việc xem xét các báo cáo của Chính phủ..., kỳ họp sẽ bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc. Kỳ họp dự kiến sẽ bế mạc vào ngày 13/3",0.0,1.0,0.5,0.5,23.8101,0.589073519679736,0.5624,2,2
dev_2289,2289,Kỳ họp dự kiến bế mạc vào ngày 13/3 sẽ xem xét các báo cáo của Chính phủ... và bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc.,"Quang cảnh phiên khai mạc kỳ họp lần thứ nhất Quốc hội Trung Quốc khoa XIV- Ảnh: Tân Hoa xã Tổng Bí thư, Chủ tịch Trung Quốc Tập Cận Bình và các vị lãnh đạo cấp cao của Đảng, Nhà nước cùng gần 3.000 đại biểu tham dự.",6.6581,3,False,0,"Theo chương trình nghị sự kỳ họp được công bố ngày 4/3, ngoài việc xem xét các báo cáo của Chính phủ..., kỳ họp sẽ bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc. Kỳ họp dự kiến sẽ bế mạc vào ngày 13/3",1.0,0.5,0.5,0.7,23.8101,0.27963342112660505,0.4057,3,3
dev_2289,2289,Kỳ họp dự kiến bế mạc vào ngày 13/3 sẽ xem xét các báo cáo của Chính phủ... và bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc.,Đây là một trong những sự kiện chính trị trọng đại của đất nước Trung Quốc trong năm 2023 sau Đại hội lần thứ XX Đảng Cộng sản Trung Quốc tổ chức tháng 10/2022.,3.5704,4,False,0,"Theo chương trình nghị sự kỳ họp được công bố ngày 4/3, ngoài việc xem xét các báo cáo của Chính phủ..., kỳ họp sẽ bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc. Kỳ họp dự kiến sẽ bế mạc vào ngày 13/3",1.0,0.5,0.5,0.7,23.8101,0.14995316483537804,0.315,4,4
dev_2289,2289,Kỳ họp dự kiến bế mạc vào ngày 13/3 sẽ xem xét các báo cáo của Chính phủ... và bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc.,"Sự kiện thu hút đông đảo sự quan tâm của dư luận trong và ngoài Trung Quốc, vì qua đó, thế giới sẽ có cái nhìn tổng thể về tình hình chính trị, kinh tế - xã hội của nền kinh tế lớn thứ 2 thế giới trong thời gian qua cũng như những định hướng phát triển thời gian tới trong bối cảnh Trung Quốc đang dần lấy lại đà tăng trưởng sau khi dỡ bỏ các biện pháp hạn chế phòng chống COVID-19./.",2.5878,5,False,0,"Theo chương trình nghị sự kỳ họp được công bố ngày 4/3, ngoài việc xem xét các báo cáo của Chính phủ..., kỳ họp sẽ bầu chọn và quyết định một số chức danh lãnh đạo Nhà nước Trung Quốc. Kỳ họp dự kiến sẽ bế mạc vào ngày 13/3",1.0,0.0,0.5,0.5,23.8101,0.1086849652590722,0.2261,5,5
dev_1481,1481,Lễ hội du lịch golf lần đầu được tổ chức tại TP.HCM ngày 29-3.,"Sự kiện lần đầu tiên được tổ chức, do Sở Du lịch TP.HCM chủ trì, phối hợp Hiệp hội Du lịch golf Việt Nam (thành lập tháng 4-2019) thực hiện.",9.5965,1,True,0,"Lễ hội du lịch golf TP.HCM 2023 đã khai mạc tại sân golf Tân Sơn Nhất chiều 29-3 Sự kiện lần đầu tiên được tổ chức, do Sở Du lịch TP.HCM chủ trì, phối hợp Hiệp hội Du lịch golf Việt Nam (thành lập tháng 4-2019) thực hiện",0.0,0.0,0.5,0.1,9.5965,0.999999895795353,0.73,1,1
dev_1481,1481,Lễ hội du lịch golf lần đầu được tổ chức tại TP.HCM ngày 29-3.,"Sau sự kiện ra mắt sản phẩm du lịch golf TP.HCM được dư luận và cộng đồng vận động viên golf đánh giá cao về tính hấp dẫn, Lễ hội du lịch golf TP.HCM đã khai mạc chiều 29-3 tại sân golf Tân Sơn Nhất.",4.9686,2,False,0,"Lễ hội du lịch golf TP.HCM 2023 đã khai mạc tại sân golf Tân Sơn Nhất chiều 29-3 Sự kiện lần đầu tiên được tổ chức, do Sở Du lịch TP.HCM chủ trì, phối hợp Hiệp hội Du lịch golf Việt Nam (thành lập tháng 4-2019) thực hiện",1.0,1.0,0.5,0.9,9.5965,0.51775120952939,0.6324,2,2
dev_1481,1481,Lễ hội du lịch golf lần đầu được tổ chức tại TP.HCM ngày 29-3.,Lễ hội du lịch golf TP.HCM 2023 đã khai mạc tại sân golf Tân Sơn Nhất chiều 29-3.,4.8312,3,True,0,"Lễ hội du lịch golf TP.HCM 2023 đã khai mạc tại sân golf Tân Sơn Nhất chiều 29-3 Sự kiện lần đầu tiên được tổ chức, do Sở Du lịch TP.HCM chủ trì, phối hợp Hiệp hội Du lịch golf Việt Nam (thành lập tháng 4-2019) thực hiện",1.0,1.0,0.5,0.9,9.5965,0.5034334910192788,0.6224,3,3
dev_1481,1481,Lễ hội du lịch golf lần đầu được tổ chức tại TP.HCM ngày 29-3.,Các đại biểu phát gậy khai mạc Lễ hội du lịch golf TP.HCM 2023 tại sân golf Tân Sơn Nhất - Ảnh: T.T.D.,2.8268,4,True,0,"Lễ hội du lịch golf TP.HCM 2023 đã khai mạc tại sân golf Tân Sơn Nhất chiều 29-3 Sự kiện lần đầu tiên được tổ chức, do Sở Du lịch TP.HCM chủ trì, phối hợp Hiệp hội Du lịch golf Việt Nam (thành lập tháng 4-2019) thực hiện",1.0,0.5,0.5,0.7,9.5965,0.2945656963928832,0.4162,4,4
dev_1481,1481,Lễ hội du lịch golf lần đầu được tổ chức tại TP.HCM ngày 29-3.,"Bên cạnh các hoạt động, sự kiện quảng bá và xúc tiến du lịch, ngành du lịch TP.HCM cũng đầu tư xây dựng sản phẩm mới nhằm tăng trải nghiệm cho du khách. Trong đó, du lịch golf là một điển hình, hướng đến phân khúc khách du lịch trung và cao cấp bởi TP.HCM là điểm đến hấp dẫn của du lịch golf với hai sân golf lớn Tân Sơn Nhất và Thủ Đức.",2.7534,5,False,0,"Lễ hội du lịch golf TP.HCM 2023 đã khai mạc tại sân golf Tân Sơn Nhất chiều 29-3 Sự kiện lần đầu tiên được tổ chức, do Sở Du lịch TP.HCM chủ trì, phối hợp Hiệp hội Du lịch golf Việt Nam (thành lập tháng 4-2019) thực hiện",1.0,0.0,0.5,0.5,9.5965,0.2869170752965065,0.3508,5,5
dev_2784,2784,"Trong khi châu Âu, chỉ số FTSE 100 của London (Anh) tăng 1,1% lên 7.564,27 điểm thì tại New York (Mỹ), chỉ số công nghiệp Dow Jones tăng 5% lên 32.717,60 điểm.","Tại New York (Mỹ), chỉ số công nghiệp Dow Jones tăng 1% lên 32.717,60 điểm.",44.4426,1,True,1,"Tại New York (Mỹ), chỉ số công nghiệp Dow Jones tăng 1% lên 32.717,60 điểm. Trong khi đó, tại châu Âu, chỉ số FTSE 100 của London (Anh) tăng 1,1% lên 7.564,27 điểm",0.4,0.4286,0.5,0.4314,44.4426,0.9999999774990668,0.8294,1,1
dev_2784,2784,"Trong khi châu Âu, chỉ số FTSE 100 của London (Anh) tăng 1,1% lên 7.564,27 điểm thì tại New York (Mỹ), chỉ số công nghiệp Dow Jones tăng 5% lên 32.717,60 điểm.","Trong khi đó, tại châu Âu, chỉ số FTSE 100 của London (Anh) tăng 1,1% lên 7.564,27 điểm.",41.7816,2,True,1,"Tại New York (Mỹ), chỉ số công nghiệp Dow Jones tăng 1% lên 32.717,60 điểm. Trong khi đó, tại châu Âu, chỉ số FTSE 100 của London (Anh) tăng 1,1% lên 7.564,27 điểm",0.6,0.5714,0.5,0.5686,44.4426,0.94012499403444,0.8287,2,2
dev_2784,2784,"Trong khi châu Âu, chỉ số FTSE 100 của London (Anh) tăng 1,1% lên 7.564,27 điểm thì tại New York (Mỹ), chỉ số công nghiệp Dow Jones tăng 5% lên 32.717,60 điểm.","Chỉ số tổng hợp EURO STOXX 50 tăng 1,5% lên 4.231,27 điểm.",19.3744,3,False,1,"Tại New York (Mỹ), chỉ số công nghiệp Dow Jones tăng 1% lên 32.717,60 điểm. Trong khi đó, tại châu Âu, chỉ số FTSE 100 của London (Anh) tăng 1,1% lên 7.564,27 điểm",0.0,0.2857,0.5,0.2143,44.4426,0.43594208178769744,0.3694,3,3
dev_2784,2784,"Trong khi châu Âu, chỉ số FTSE 100 của London (Anh) tăng 1,1% lên 7.564,27 điểm thì tại New York (Mỹ), chỉ số công nghiệp Dow Jones tăng 5% lên 32.717,60 điểm.","Chỉ số DAX 30 trên sàn Frankfurt (Đức) tăng 1,2% lên 15.328,78 điểm, trong khi chỉ số CAC 40 của Paris (Pháp) tăng 1,4% lên 7.186,99 điểm.",18.6639,4,False,1,"Tại New York (Mỹ), chỉ số công nghiệp Dow Jones tăng 1% lên 32.717,60 điểm. Trong khi đó, tại châu Âu, chỉ số FTSE 100 của London (Anh) tăng 1,1% lên 7.564,27 điểm",0.0,0.2857,0.5,0.2143,44.4426,0.4199551686905094,0.3583,4,4
dev_2784,2784,"Trong khi châu Âu, chỉ số FTSE 100 của London (Anh) tăng 1,1% lên 7.564,27 điểm thì tại New York (Mỹ), chỉ số công nghiệp Dow Jones tăng 5% lên 32.717,60 điểm.","Chỉ số tổng hợp S&P 500 tăng 1,4% lên 4.027,81 điểm, còn chỉ số công nghệ Nasdaq Composite tăng 1,8% lên 11.926,24 điểm.",16.6182,5,False,1,"Tại New York (Mỹ), chỉ số công nghiệp Dow Jones tăng 1% lên 32.717,60 điểm. Trong khi đó, tại châu Âu, chỉ số FTSE 100 của London (Anh) tăng 1,1% lên 7.564,27 điểm",0.0,0.1429,0.5,0.1571,44.4426,0.37392500947458057,0.3089,5,5
dev_3881,3881,Trong quá trình làm hồ sơ thừa kế quyền sử dụng đất Tuyến đã hưởng hoa hồng từ hồ sơ đó.,"Trong quá trình làm hồ sơ thừa kế quyền sử dụng đất cho một hộ dân trên địa bàn phường, Tuyến có liên quan đến việc nhận hối lộ với số tiền hơn 100 triệu đồng.",4.9288,1,True,1,"Trong quá trình làm hồ sơ thừa kế quyền sử dụng đất cho một hộ dân trên địa bàn phường, Tuyến có liên quan đến việc nhận hối lộ với số tiền hơn 100 triệu đồng.",0.5,0.5,0.5,0.5,4.9288,0.9999997971108998,0.85,1,1
dev_3881,3881,Trong quá trình làm hồ sơ thừa kế quyền sử dụng đất Tuyến đã hưởng hoa hồng từ hồ sơ đó.,(PLO) - Cơ quan Công an thị xã Ba Đồn (Quảng Bình) đang tiếp tục điều tra một cán bộ tư pháp phường có hành vi nhận hối lộ hơn 100 triệu đồng trong quá trình làm hồ sơ thừa kế quyền sử dụng đất cho người dân.,4.2228,2,True,1,"Trong quá trình làm hồ sơ thừa kế quyền sử dụng đất cho một hộ dân trên địa bàn phường, Tuyến có liên quan đến việc nhận hối lộ với số tiền hơn 100 triệu đồng.",0.5,0.5,0.5,0.5,4.9288,0.856760092363234,0.7497,2,2
dev_3881,3881,Trong quá trình làm hồ sơ thừa kế quyền sử dụng đất Tuyến đã hưởng hoa hồng từ hồ sơ đó.,"Ngày 25-3, Công an tỉnh Quảng Bình cho biết, Cơ quan CSĐT Công an thị xã Ba Đồn đã ra quyết định khởi tố vụ án hình sự, khởi tố bị can và lệnh bắt tạm giam đối với Phạm Văn Tuyến (43 tuổi, trú tại phường Quảng Long, thị xã Ba Đồn) về hành vi nhận hối lộ.",0.97,3,False,1,"Trong quá trình làm hồ sơ thừa kế quyền sử dụng đất cho một hộ dân trên địa bàn phường, Tuyến có liên quan đến việc nhận hối lộ với số tiền hơn 100 triệu đồng.",0.5,0.5,0.5,0.5,4.9288,0.19680242720288363,0.2878,3,3
dev_3881,3881,Trong quá trình làm hồ sơ thừa kế quyền sử dụng đất Tuyến đã hưởng hoa hồng từ hồ sơ đó.,"Theo cơ quan công an, Tuyến là cán bộ tư pháp của UBND phường Quảng Long, thị xã Ba Đồn.",0.1709,4,False,1,"Trong quá trình làm hồ sơ thừa kế quyền sử dụng đất cho một hộ dân trên địa bàn phường, Tuyến có liên quan đến việc nhận hối lộ với số tiền hơn 100 triệu đồng.",0.5,0.5,0.5,0.5,4.9288,0.03467374722574516,0.1743,4,4
dev_3881,3881,Trong quá trình làm hồ sơ thừa kế quyền sử dụng đất Tuyến đã hưởng hoa hồng từ hồ sơ đó.,"Hiện vụ án vẫn đang được Cơ quan Cảnh sát điều tra Công an thị xã Ba Đồn tiếp tục điều tra, mở rộng.",0.0,5,False,1,"Trong quá trình làm hồ sơ thừa kế quyền sử dụng đất cho một hộ dân trên địa bàn phường, Tuyến có liên quan đến việc nhận hối lộ với số tiền hơn 100 triệu đồng.",0.5,0.5,0.5,0.5,4.9288,0.0,0.15,5,5
dev_3870,3870,"Vào ngày 2/4, cử tri ở Andorra sẽ bầu quốc hội mới, tuy nhiên các cuộc thăm dò ở Andorra rất hiếm khi được công bố vì lý do bảo mật nghiêm ngặt ở quốc gia này.",Các cuộc thăm dò ở Andorra rất hiếm khi được công bố.,32.4683,1,False,2,,1.0,0.0,0.5,0.5,32.4683,0.9999999692007291,0.85,1,1
dev_3870,3870,"Vào ngày 2/4, cử tri ở Andorra sẽ bầu quốc hội mới, tuy nhiên các cuộc thăm dò ở Andorra rất hiếm khi được công bố vì lý do bảo mật nghiêm ngặt ở quốc gia này.",Andorra: Cử tri ở Andorra sẽ bầu quốc hội mới vào ngày 2/4.,26.5614,2,False,2,,1.0,1.0,0.5,0.9,32.4683,0.8180717555870879,0.8427,2,2
dev_3870,3870,"Vào ngày 2/4, cử tri ở Andorra sẽ bầu quốc hội mới, tuy nhiên các cuộc thăm dò ở Andorra rất hiếm khi được công bố vì lý do bảo mật nghiêm ngặt ở quốc gia này.","Dù không có cuộc thăm dò nào được công bố cho vòng tranh cử lần này, tuy nhiên, ứng cử viên đứng thứ ba trong vòng đầu tiên, Andrija Mandić của đảng Người Serbia Mới cánh hữu, đã ủng hộ ứng cử viên Milatović.",15.1406,3,False,2,,0.0,0.0,0.5,0.1,32.4683,0.46631944184575597,0.3564,3,4
dev_3870,3870,"Vào ngày 2/4, cử tri ở Andorra sẽ bầu quốc hội mới, tuy nhiên các cuộc thăm dò ở Andorra rất hiếm khi được công bố vì lý do bảo mật nghiêm ngặt ở quốc gia này.",Tổng thống Đukanović đã giải tán quốc hội ba ngày trước vòng đầu tiên của cuộc bầu cử sau khi các đảng không thành lập được chính phủ mới.,11.9812,4,False,2,,0.0,0.0,0.5,0.1,32.4683,0.3690122251854201,0.2883,4,5
dev_3870,3870,"Vào ngày 2/4, cử tri ở Andorra sẽ bầu quốc hội mới, tuy nhiên các cuộc thăm dò ở Andorra rất hiếm khi được công bố vì lý do bảo mật nghiêm ngặt ở quốc gia này.","Trong khi đó tại Thụy Sĩ, các khu vực Geneva, Lucerne và Ticino sẽ bầu cử hội đồng khu vực mới vào ngày 2/4.",11.8816,5,False,2,,0.0,1.0,0.5,0.5,32.4683,0.3659446177981411,0.4062,5,3
dev_3682,3682,"Cháu A Phước không may mắn đã tử vong ở bệnh viện, những bệnh nhân còn lại đang được tích cực điều trị, trong đó có bệnh nhân phải thở máy.",Những nạn nhân còn lại đang được tiếp tục điều trị tại bênh viện.,17.0768,1,False,2,,0.0,0.5,0.5,0.3,17.0768,0.9999999414410228,0.79,1,1
dev_3682,3682,"Cháu A Phước không may mắn đã tử vong ở bệnh viện, những bệnh nhân còn lại đang được tích cực điều trị, trong đó có bệnh nhân phải thở máy.","Sau khi được đưa đi cấp cứu tại bệnh viện, cháu A Phước không qua khỏi.",12.182,2,False,2,,1.0,0.5,0.5,0.7,17.0768,0.7133654599593917,0.7094,2,2
dev_3682,3682,"Cháu A Phước không may mắn đã tử vong ở bệnh viện, những bệnh nhân còn lại đang được tích cực điều trị, trong đó có bệnh nhân phải thở máy.","(NLĐO) – Thi thể nạn nhân thứ 3 trong vụ nổ đầu đạn ở Kon Tum đã được chuyển về nhà tại thôn Kon Đao Yôp, xã Đăk Long, huyện Đăk Hà để mai táng Sau 3 ngày được các bác sĩ tích cực cứu chữa, sáng nay (28-3), em A Tiến (11 tuổi) - nạn nhân trong vụ nổ đầu đạn ở xã Đăk Long, huyện Đăk Hà, tỉnh Kon Tum - đã tử vong tại bệnh viện.",10.5387,3,False,2,,0.0,0.5,0.5,0.3,17.0768,0.6171354927658875,0.522,3,3
dev_3682,3682,"Cháu A Phước không may mắn đã tử vong ở bệnh viện, những bệnh nhân còn lại đang được tích cực điều trị, trong đó có bệnh nhân phải thở máy.","Sau 3 ngày điều trị tại bệnh viện, nạn nhân A Tiến đã tử vong Như Báo Người Lao Động đã đưa tin, chiều 25-3, anh A Nhi (24 tuổi) đi làm rẫy cùng cha vợ là ông A Tu (56 tuổi) và vợ là chị Y Khung (23 tuổi, cùng trú thôn Kon Đao Yôp) thì phát hiện đầu đạn đường kính 5cm, dài 30cm.",6.4429,4,False,2,,0.0,0.5,0.5,0.3,17.0768,0.3772896340479695,0.3541,4,5
dev_3682,3682,"Cháu A Phước không may mắn đã tử vong ở bệnh viện, những bệnh nhân còn lại đang được tích cực điều trị, trong đó có bệnh nhân phải thở máy.","Vụ nổ làm anh A Nhi tử vong tại chỗ và 5 người khác bị thương, gồm chị Y Khung; cháu A Phước (4 tuổi, con anh A Nhi); cháu A Tiến (em vợ A Nhi), A Thuyên (cùng 13 tuổi) và ông A Tu (bị thương nhẹ).",5.2182,5,False,2,,1.0,0.5,0.5,0.7,17.0768,0.30557245470038563,0.4239,5,4
dev_6573,6573,Đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3.,"Theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3, đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA.",41.4643,1,True,0,"Theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3, đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA.",1.0,1.0,0.5,0.9,41.4643,0.9999999758828686,0.97,1,1
dev_6573,6573,Đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3.,"(NLĐO) - Trong lần cập nhật bảng xếp hạng FIFA mới nhất, tuyển nữ CHDCND Triều Tiên đã không còn xuất hiện.",18.6265,2,False,0,"Theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3, đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA.",1.0,0.0,0.5,0.5,41.4643,0.44921774998691044,0.4645,2,2
dev_6573,6573,Đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3.,"Với việc tuyển nữ Triều Tiên bị gạch tên, tuyển nữ Việt Nam được hưởng lợi khi tăng 1 bậc, từ hạng 34 lên 33 thế giới.",11.1232,3,False,0,"Theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3, đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA.",0.0,0.5,0.5,0.3,41.4643,0.2682596771618072,0.2778,3,4
dev_6573,6573,Đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3.,"Trước khi bị loại khỏi BXH FIFA, tuyển nữ CHDCND Triều Tiên đứng thứ 10 và là đội tuyển mạnh nhất khu vực châu Á.",7.7927,4,False,0,"Theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3, đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA.",1.0,0.0,0.5,0.5,41.4643,0.1879375706827905,0.2816,4,3
dev_6573,6573,Đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3.,"Trên BXH FIFA mới nhất, tuyển nữ Việt Nam đã tăng 1 bậc, từ 34 lên 33 thế giới.",7.2828,5,False,0,"Theo bảng xếp hạng (BXH) thế giới mới nhất được cập nhật ngày 24-3, đội tuyển bóng đá nữ CHDCND Triều Tiên đã bị xóa tên khỏi hệ thống xếp hạng của FIFA.",0.5,0.5,0.5,0.5,41.4643,0.17564024532814385,0.2729,5,5
dev_3711,3711,Tổng thống Sheikh Mohammed đã bổ nhiệm các em trai của mình là ông Sheikh Mansour bin Zayed Al Nahyan vào chức phó tổng thống UAE và Sheikh Tahnoun bin Zayed Al Nahyan làm cố vấn an ninh quốc gia của UAE.,Ông Sheikh Mohammed cũng bổ nhiệm em trai Sheikh Tahnoun bin Zayed Al Nahyan làm cố vấn an ninh quốc gia của UAE và trao cho ông quyền kiểm soát hoạt động kinh doanh dầu mỏ.,18.4331,1,True,0,"Tổng thống Sheikh Mohammed đã bổ nhiệm các em trai của mình vào các vị trí cấp cao của đất nước Cụ thể, ông Sheikh Mansour bin Zayed Al Nahyan được chọn giữ chức phó tổng thống UAE. Ông Sheikh Mohammed cũng bổ nhiệm em trai Sheikh Tahnoun bin Zayed Al Nahyan làm cố vấn an ninh quốc gia của UAE",1.0,0.5,0.5,0.7,18.4331,0.9999999457497682,0.91,1,1
dev_3711,3711,Tổng thống Sheikh Mohammed đã bổ nhiệm các em trai của mình là ông Sheikh Mansour bin Zayed Al Nahyan vào chức phó tổng thống UAE và Sheikh Tahnoun bin Zayed Al Nahyan làm cố vấn an ninh quốc gia của UAE.,"Cụ thể, ông Sheikh Mansour bin Zayed Al Nahyan được chọn giữ chức phó tổng thống UAE.",13.236,2,True,0,"Tổng thống Sheikh Mohammed đã bổ nhiệm các em trai của mình vào các vị trí cấp cao của đất nước Cụ thể, ông Sheikh Mansour bin Zayed Al Nahyan được chọn giữ chức phó tổng thống UAE. Ông Sheikh Mohammed cũng bổ nhiệm em trai Sheikh Tahnoun bin Zayed Al Nahyan làm cố vấn an ninh quốc gia của UAE",0.5,0.5,0.5,0.5,18.4331,0.7180560666379466,0.6526,2,2
dev_3711,3711,Tổng thống Sheikh Mohammed đã bổ nhiệm các em trai của mình là ông Sheikh Mansour bin Zayed Al Nahyan vào chức phó tổng thống UAE và Sheikh Tahnoun bin Zayed Al Nahyan làm cố vấn an ninh quốc gia của UAE.,"Tân Thái tử Abu Dhabi Sheikh Khaled REUTERS Ngoài ra, Tổng thống Sheikh Mohammed đã bổ nhiệm các em trai của mình vào các vị trí cấp cao của đất nước.",8.9737,3,True,0,"Tổng thống Sheikh Mohammed đã bổ nhiệm các em trai của mình vào các vị trí cấp cao của đất nước Cụ thể, ông Sheikh Mansour bin Zayed Al Nahyan được chọn giữ chức phó tổng thống UAE. Ông Sheikh Mohammed cũng bổ nhiệm em trai Sheikh Tahnoun bin Zayed Al Nahyan làm cố vấn an ninh quốc gia của UAE",0.5,0.5,0.5,0.5,18.4331,0.48682530410916747,0.4908,3,4
