claim_id,claim_index,sentence_id,sentence_text
dev_2572,2572,dev_2572_s006,"Phát biểu chỉ đạo tại buổi làm việc, đồng chí Trần Tuấn Anh, Ủy viên Bộ Chính trị, Trưởng Ban Kinh tế Trung ương, Trưởng Ban Chỉ đạo sơ kết Chỉ thị 13-CT/TW biểu dương những kết quả tích cực mà Đảng bộ, chính quyền và nhân dân tỉnh Quảng Ninh đã đạt được trong việc thực hiện các chủ trương của Đảng về phát triển kinh tế - xã hội, bảo đảm quốc phòng, an ninh, nâng cao đời sống của nhân dân cũng như chuyển đổi phương thức phát triển từ ""nâu"" sang ""xanh""."
dev_2572,2572,dev_2572_s007,"Mặc dù chịu ảnh hưởng nặng nề của đại dịch COVID-19, nhất là đối với địa phương có thế mạnh về du lịch, Quảng Ninh đã nỗ lực vượt bậc để có được những thành công lớn."
dev_2572,2572,dev_2572_s008,"Hàng loạt đề án lớn, chương trình, kế hoạch và chiến lược phát triển của địa phương đều được lồng ghép và có nội dung liên quan đến tinh thần của Chỉ thị 13, quản lý bảo vệ và phát triển rừng là thành tố vô cùng quan trọng để đảm bảo cho sự phát triển bền vững của địa phương trên tất cả các lĩnh vực."
dev_2572,2572,dev_2572_s009,"Đồng chí đánh giá cao tỉnh Quảng Ninh trong việc thực hiện Chỉ thị 13-CT/TW với nhiều kết quả nổi bật, là một trong những địa phương đi đầu cả nước về triển khai thực hiện Chỉ thị 13-CT/TW, cũng là tỉnh đầu tiên mà Tỉnh ủy đã ban hành Nghị quyết về phát triển rừng bền vững."
dev_2572,2572,dev_2572_s010,"Tỉnh luôn chủ động, trách nhiệm, triển khai xuyên suốt và đưa ra nhiều kinh nghiệm, mô hình về quản lý và phát triển rừng."
dev_2572,2572,dev_2572_s011,"Nhấn mạnh các mục tiêu lớn của tỉnh Quảng Ninh như là một cực trong tam giác động lực tăng trưởng Hà Nội - Hải Phòng - Quảng Ninh, phát huy vai trò đầu tàu, động lực trong phát triển vùng đồng bằng sông Hồng, đồng chí Trần Tuấn Anh đề nghị tỉnh Quảng Ninh nghiên cứu, triển khai một số nhiệm vụ, giải pháp quan trọng như: Tiếp tục rà soát, bổ sung, ban hành mới chương trình, kế hoạch, đề án để tiếp tục thực hiện Chỉ thị 13-CT/TW trên địa bàn tỉnh, quan tâm nghiên cứu, xây dựng quy hoạch, quản lý quy hoạch bài bản, hiệu quả."
dev_2572,2572,dev_2572_s012,"Tỉnh cần tập trung tháo gỡ vướng mắc về cơ chế, chính sách, xử lý các vấn đề nóng, tồn đọng trong thực tiễn cuộc sống, đặc biệt là các giải pháp căn cơ để duy trì và nâng cao bền vững tỉ lệ che phủ rừng trên địa bàn, đẩy mạnh phát triển kinh tế lâm nghiệp. Thực hiện phát triển rừng bền vững, gắn phát triển kinh tế - xã hội với bảo đảm quốc phòng, an ninh, bảo vệ môi trường, chủ động thích ứng với biến đổi khí hậu."
dev_2572,2572,dev_2572_s013,"Tăng cường quản lý, bảo vệ, khôi phục và nâng cao chất lượng rừng, tăng cường công tác bảo vệ và phát triển rừng hướng tới việc thực hiện cam kết quốc tế giảm mức phát thải ròng về ""0ˮ vào năm 2050."
dev_2572,2572,dev_2572_s014,"Có giải pháp nâng cao hiệu lực, hiệu quả quản lý, sử dụng đất đai, đất quy hoạch lâm nghiệp. Thực hiện tốt các giải pháp về an sinh xã hội, tạo việc làm bền vững cho người dân khu vực có rừng."
dev_2572,2572,dev_2572_s015,"Nghiên cứu thực hiện các giải pháp căn cơ, đồng bộ, thúc đẩy lẫn nhau trong phát triển kinh tế rừng và kinh tế biển…"
dev_2572,2572,dev_2572_s016,"Đồng chí cũng đề nghị Đoàn công tác tổng hợp, chắt lọc, tiếp thu tối đa các ý kiến tại buổi làm việc để phục vụ cho việc xây dựng Báo cáo sơ kết 5 năm thực hiện Chỉ thị 13-CT/TW và tham mưu, đề xuất với Đảng, Nhà nước những chủ trương, cơ chế, chính sách có hiệu lực, hiệu quả trong quản lý, bảo vệ và phát triển rừng trong bối cảnh mới."
dev_2572,2572,dev_2572_s017,"Trước đó, trong buổi sáng cùng ngày, Đoàn công tác đã khảo sát, nắm tình hình thực tế về công tác bảo vệ, phát triển rừng tại tỉnh Quảng Ninh, thăm hộ dân trồng rừng và công ty lâm nghiệp trên địa bàn tỉnh./."
dev_402,402,dev_402_s000,"eBox chuyên đề ""Quản lý tài chính cá nhân hiệu quả"" sẽ kết thúc giai đoạn bán vé ưu đãi với giá 199.000 đồng đến hết ngày 26/3."
dev_402,402,dev_402_s001,"Độc giả muốn thiết lập mục tiêu tài chính thông minh, đặt câu hỏi trực tiếp cho chuyên gia về các vấn đề tài chính, kênh đầu tư như chứng chỉ quỹ, chứng khoán, vàng, ngoại hối, bất động sản..., có thể đăng ký tham gia eBox với giá ưu đãi 199.000 đồng cho đến hết ngày 26/3."
dev_402,402,dev_402_s002,"Từ ngày 27/3, chuyên đề sẽ chuyển sang giai đoạn bán vé thường với mức giá 319.000 đồng."
dev_402,402,dev_402_s003,"Tại buổi livestream chuyên đề ""Quản lý tài chính cá nhân hiệu quả"" vào 20h ngày 31/3, độc giả có thể đặt câu hỏi trực tiếp cho diễn giả về tất cả các vấn đề xung quanh các vấn đề tài chính, kênh đầu tư như chứng chỉ quỹ, chứng khoán, vàng, ngoại hối, bất động sản..."
dev_402,402,dev_402_s004,"để thu nhận kinh nghiệm, kiến thức hữu ích. Bên cạnh cơ hội đặt câu hỏi trực tiếp cùng hai diễn giả vào 20h ngày 31/3, người tham dự sẽ được xem 8 video công chiếu vào 20h-22h ngày 29 và 30/3."
dev_402,402,dev_402_s005,"Trong đó, hai chuyên gia sẽ đưa ra những phân tích, câu chuyện về quản lý tài chính cá nhân như kiếm tiền với công suất cao nhất, sử dụng tiền khôn ngoan, tránh những cạm bẫy tài chính, các phương thức đầu tư để tích lũy tiền, cách đánh giá sức khỏe tài chính, cách đặt mục tiêu và lên kế hoạch để đạt mục tiêu cho người mới bắt đầu."
dev_402,402,dev_402_s006,Chuyên đề có sự tham gia của diễn giả Lâm Minh Chánh - Chủ tịch Học viện Kinh doanh và Tài chính BizUni và diễn giả Phan Dũng Khánh - Giám đốc Tư vấn Đầu tư Maybank Investment Bank.
dev_402,402,dev_402_s007,"Việc hoạch định tương lai tài chính rõ ràng giúp người trẻ xây dựng quỹ dự phòng, xoay xở được trong mọi biến động."
dev_402,402,dev_402_s008,"Tuy nhiên chuyên gia Lâm Minh Chánh cho rằng hiện nay nhiều người vẫn còn sử dụng tiền theo thói quen chứ không được dạy môn tài chính cá nhân ở trường lớp, tâm lý đến già thì con cháu, nhà nước nuôi, khiến không ít người chưa có kế hoạch tài chính tốt."
dev_402,402,dev_402_s009,"Còn theo chuyên gia Phan Dũng Khánh, yếu tố quyết định chính là thời gian tham gia tích lũy."
dev_402,402,dev_402_s010,"Điều này cho thấy việc hoạch định kế hoạch tài chính càng sớm sẽ càng có lợi thế, nhất là với đối tượng GenZ bởi nhóm này có nhiều thời gian để thực hiện."
dev_402,402,dev_402_s011,"Với hai buổi phát sóng trực tuyến và một buổi đối thoại trực tiếp dưới góc nhìn, chia sẻ kinh nghiệm và kiến thức của các chuyên gia có hơn 20 năm kinh nghiệm đầu tư trên thị trường chứng khoán, độc giả sẽ có cơ hội tiếp cận cách quản lý tài chính cá nhân hiệu quả và chi tiêu thông minh. Các nhà đầu tư mới cũng sẽ nắm bắt thông tin về thị trường tài chính, cách quản lý rủi ro, tìm hiểu công cụ và phương pháp hỗ trợ cải thiện ""sức khỏe"" tài chính. Ông Lâm Minh Chánh là chuyên gia nghiên cứu sâu về tài chính và đầu tư, có nhiều năm kinh nghiệm lãnh đạo các doanh nghiệp về chứng khoán, sàn vàng, bảo hiểm nhân thọ, dịch vụ tài chính và đầu tư."
dev_402,402,dev_402_s012,Ông còn là tác giả nhiều bài báo về tài chính đầu tư và hai cuốn sách bán Tài chính cá nhân dành cho người Việt Nam và Đầu tư chứng khoán: Chơi trò may rủi hay tích lũy tài chính?.
dev_402,402,dev_402_s013,"Ông Phan Dũng Khánh từng có kinh nghiệm cộng tác với nhiều tờ báo về tài chính kinh tế như Bloomberg, Reuters, đồng thời là giảng viên, diễn giả về đầu tư tài chính và thị trường tài chính. Độc giả muốn đặt câu hỏi và nhận trực tiếp giải đáp từ các chuyên gia có thể mua vé tại đây."
dev_402,402,dev_402_s014,Giá vé ưu đãi 199.000 đồng áp dụng đến hết 26/3 trước khi chuyển sang mức giá 319.000 đồng.
dev_402,402,dev_402_s015,Người đăng ký có thể xem lại toàn bộ nội dung nếu không sắp xếp tham dự đúng ngày.
dev_7481,7481,dev_7481_s000,Tổng thống Nga Vladimir Putin đồng ý với kết luận của nhà báo điều tra nổi tiếng Seymour Hersh cho rằng tình báo Mỹ đứng sau vụ nổ đường ống khí đốt Nord Stream.
dev_7481,7481,dev_7481_s001,"Trong cuộc phỏng vấn trên truyền hình Nga ngày 25.3, Tổng thống Vladimir Putin cho biết ông đồng ý với nhà báo điều tra người Mỹ Seymour Hersh về vụ nổ đường ống khí đốt Nord Stream hồi tháng 9 năm ngoái, theo TASS."
dev_7481,7481,dev_7481_s002,Ông Seymour Hersh từng nhận giải thưởng báo chí Pulitzer danh giá nhờ loạt bài điều tra về vụ thảm sát Mỹ Lai trong chiến tranh ở Việt Nam và có nhiều cuộc điều tra gây tiếng vang khác.
dev_7481,7481,dev_7481_s003,"Tổng thống Putin chỉ tên nước đứng sau vụ nổ đường ống Nord Stream ""Nhà báo Mỹ, người đã trở nên nổi tiếng toàn thế giới, đã thực hiện cuộc điều tra và như chúng ta biết, rút ra kết luận rằng vụ nổ các đường ống khí đốt được tổ chức bởi lực lượng đặc nhiệm Mỹ."
dev_7481,7481,dev_7481_s004,"Tôi hoàn toàn đồng ý với kết luận đó"", ông Putin nói."
dev_7481,7481,dev_7481_s005,Nhà lãnh đạo cho rằng rất khó để đưa toàn bộ sự thật ra ánh sáng nhưng tin rằng cách thức thực hiện và những điều đã xảy ra trong vụ nổ cuối cùng cũng sẽ được phơi bày.
dev_7481,7481,dev_7481_s006,"Bong bóng khí nổi lên từ vết rò rỉ đường ống Nord Stream 2 ở biển Baltic hồi tháng 9.2022 REUTERS Cuối tháng 9.2022, công ty Nord Stream AG xây dựng và vận hành đường ống Nord Stream (Nga nắm đa số cổ phần) thông báo đường ống bị hư hại chưa từng thấy."
dev_7481,7481,dev_7481_s007,Các nhà địa chất Thụy Điển ghi nhận 2 vụ nổ dọc theo các đường ống ở biển Baltic trong ngày 26.9.2022.
dev_7481,7481,dev_7481_s008,"Tháng 11.2022, Văn phòng công tố Thụy Điển cho rằng các vụ nổ là hành động phá hoại."
dev_7481,7481,dev_7481_s009,Nga cũng mở cuộc điều tra hình sự về vụ việc.
dev_7481,7481,dev_7481_s010,Nhà báo Seymour Hersh hồi tháng 2 cho rằng chất nổ được đặt dưới các đường ống Nord Stream 1 và 2 bởi thợ lặn hải quân Mỹ.
dev_7481,7481,dev_7481_s011,Ông Hersh cho rằng chiến dịch được che giấu dưới vỏ bọc của cuộc tập trận BALTOP hồi tháng 6.2022.
dev_7481,7481,dev_7481_s012,Mỹ đã bác bỏ cáo buộc liên quan.
dev_7481,7481,dev_7481_s013,"Sau khi truyền thông phương Tây đưa tin rằng tình báo Mỹ và Đức kết luận vụ nổ là chiến dịch ngoài dự tính của một nhóm ủng hộ Ukraine thực hiện, ông Hersh hồi tháng 3 nói rằng đây là câu chuyện được Cục Tình báo trung ương Mỹ (CIA) và Cơ quan tình báo Đức (BND) xây dựng nhằm che đậy sự liên quan của Mỹ."
dev_7481,7481,dev_7481_s014,"Vận động viên điền kinh Nga tiếp tục không được thi đấu sau lệnh cấm kéo dài 8 năm Trong cuộc phỏng vấn được đăng tải ngày 24.3, ông Hersh nói với tờ China Daily rằng có thể Mỹ quyết định cho nổ đường ống Nord Stream do Đức chần chừ trong việc cung cấp thêm vũ khí cho Ukraine."
dev_7481,7481,dev_7481_s015,"Nhà báo này cũng cho rằng do Mỹ luôn cảm thấy lo lắng về việc Nga cung cấp khí đốt và dầu mỏ cho Tây Âu, nên không bất ngờ khi Washington cho nổ đường ống Nord Stream để làm suy yếu Moscow."
dev_7481,7481,dev_7481_s016,Mỹ chưa bình luận gì về thông tin này.
dev_2731,2731,dev_2731_s000,"(NLĐO) - Hòa không bàn thắng trước U23 Kyrgyzstan ở thời gian thi đấu chính thức song U23 Việt Nam phải nhận thất bại với tỉ số 4-5 trong loạt luân lưu 11m trước đối thủ rạng sáng 29-3, đứng cuối bảng xếp hạng chung cuộc Doha Cup 2023 U23 Việt Nam và U23 Kyrgyzstan - Clip: FPT Play Qua 3 lượt trận tại Doha Cup 2023, U23 Kyrgyzstan được đánh giá là đối thủ ngang tầm với thầy trò HLV Troussier."
dev_2731,2731,dev_2731_s001,"Trước khi bước vào màn so tài, nhà cầm quân người Pháp không tin sẽ giành chiến thắng mà chỉ đặt mục tiêu thi đấu ngang ngửa trước Kyrgyzstan trong khoảng 60-70 phút thi đấu."
dev_2731,2731,dev_2731_s002,"U23 Việt Nam có trận đấu ngang ngửa với U23 Kyrgyzstan Tuy nhiên, bước vào lượt trận cuối Doha Cup rạng sáng 29-3, U23 Việt Nam đã chủ động tấn công và tạo không ít tình huống tấn công nguy hiểm về phía khung thành đối phương."
dev_2731,2731,dev_2731_s003,"Cầm hòa không bàn thắng trước U23 Kyrgyzstan, các học trò ông Troussier phải phân định thứ hạng chung cuộc bằng loạt luân lưu 11m."
dev_2731,2731,dev_2731_s004,"Kinh nghiệm thi đấu quốc tế còn hạn hẹp khiến các chân sút U23 Việt Nam kém tự tin, thiếu bản lĩnh và phải chấp nhận thua chung cuộc 4-5 trên chấm 11m trước U23 Kyrgyzstan."
dev_2731,2731,dev_2731_s005,Kết quả này khiến Việt Nam đứng cuối bảng xếp hạng chung cuộc tại Doha Cup 2023.
dev_2731,2731,dev_2731_s006,"Tuy thất bại chung cuộc song U23 Việt Nam đang cho thấy sự tiến bộ dần lên Chia sẻ sau trận đấu, HLV Troussier cho biết: ""U23 Việt Nam đã trải qua 3 trận đấu, từ Iraq, UAE đến Kyrgyzstan."
dev_2731,2731,dev_2731_s007,Mỗi một trận đấu là một bước trải nghiệm của đội bóng.
dev_2731,2731,dev_2731_s008,"Chúng tôi sẽ trở về Hà Nội với một hành trang đầy ắp những tư liệu, thông tin đánh giá cầu thủ cũng như kinh nghiệm thực tiễn trong thi đấu""."
dev_2731,2731,dev_2731_s009,"Chiến lược gia 68 tuổi cũng nhận xét thêm: ""Tất nhiên, sẽ có những quan điểm đối lập, khi U23 Việt Nam không thắng được trận nào nhưng tôi tin toàn đội vẫn đang đi đúng hướng trong việc chuẩn bị cho hành trình tham dự SEA Games 32 tại Campuchia sắp tới""."
dev_4737,4737,dev_4737_s000,"(Chinhphu.vn) - Dầu thô đã ghi nhận một phiên với biến động mạnh, khi tăng trong hơn nửa đầu phiên, nhưng sau đó đảo chiều giảm trở lại và kết thúc trong sắc đỏ."
dev_4737,4737,dev_4737_s001,Bảng giá năng lượng kết thúc ngày 23/3.
dev_4737,4737,dev_4737_s002,"Kết phiên ngày 23/3, giá dầu WTI giảm 1,33% xuống 69,96 USD/thùng, dầu Brent giảm 1,15% xuống 75,5 USD/thùng."
dev_4737,4737,dev_4737_s003,"Mở cửa với lực mua chiếm ưu thế, giá dầu được hỗ trợ khi trước đó, Cục Dự trữ Liên bang Mỹ (Fed) đã phát đi những thông điệp mức tăng lãi suất có thể sớm dừng lại, với đa số các quan chức cho thấy mức đỉnh lãi suất sẽ đạt 5,1%."
dev_4737,4737,dev_4737_s004,"Diễn biến trong cuộc đình công tại Pháp kéo dài đến ngày thứ 16, trong đó, nhiều nhà máy lọc dầu gặp gián đoạn, khiến một số trạm xăng thiếu nhiên liệu trầm trọng."
dev_4737,4737,dev_4737_s005,"Theo dữ liệu của Bộ năng lượng được trích dẫn bởi liên minh công nghiệp dầu khí Pháp, khoảng 15% trạm xăng đã hết ít nhất một sản phẩm, và hơn 1/3 số trạm đang phải đối mặt với tình trạng thiếu điện ở ba khu vực ở miền tây nước Pháp và miền nam nước Pháp. Lo ngại về nguồn cung gián đoạn đã thúc đẩy lực mua đối với giá dầu."
dev_4737,4737,dev_4737_s006,"Cũng hỗ trợ giá dầu thô, giá xăng RBOB đạt mức cao nhất trong 10 ngày sau khi Cơ quan Thông tin năng lượng Mỹ (EIA) cho biết các kho dự trữ của sản phẩm này đã giảm vào tuần trước nhiều nhất kể từ tháng 9 năm 2021."
dev_4737,4737,dev_4737_s007,Nhà phân tích Robert Yawger của Mizuho cho biết nhu cầu xăng cao hơn sẽ khuyến khích các nhà máy lọc dầu sử dụng nhiều dầu thô hơn để sản xuất nhiên liệu.
dev_4737,4737,dev_4737_s008,Mức giảm hơn 6 triệu thùng trong báo cáo của EIA đã tác động lớn đến thị trường vì tình hình xăng dầu ở Mỹ đang trong trạng thái khá khan hiếm.
dev_4737,4737,dev_4737_s009,"Bên cạnh đó, Goldman Sachs cho biết nhu cầu hàng hóa đang tăng ở Trung Quốc, nước nhập khẩu dầu lớn nhất thế giới, với nhu cầu dầu lên tới 16 triệu thùng mỗi ngày, đồng thời dự báo dầu Brent sẽ đạt 97 USD/thùng vào quý II năm 2024."
dev_4737,4737,dev_4737_s010,"Tuy nhiên, giá dầu nhanh chóng đảo chiều giảm trở lại vào cuối phiên sau khi Bộ trưởng Năng lượng Mỹ Jennifer Granholm nói với các nhà lập pháp rằng việc bổ sung lại vào Kho Dự trữ Dầu mỏ Chiến lược (SPR) của quốc gia này có thể mất vài năm."
dev_4737,4737,dev_4737_s011,"Điều này làm dấy lên lo ngại về khả năng dư thừa nguồn cung, đặc biệt là khi Bộ Năng lượng có kế hoạch tiến hành giải phóng thêm 26 triệu thùng như một phần nhiệm vụ của quốc hội."
dev_4737,4737,dev_4737_s012,"Áp lực vĩ mô vẫn tạo ra sức ép nhất định cho giá dầu, khi mà Ngân hàng Trung ương Thụy Sĩ (SNB) trong ngày hôm qua đã tăng lãi suất thêm 50 điểm cơ bản, lên mức 1,5% bất chấp những rủi ro từ Ngân hàng Credit Suisse đã làm chao đảo thị trường tài chính trước đó."
dev_4737,4737,dev_4737_s013,Ngân hàng Trung ương Anh (BOE) cũng tăng lãi suất thêm 25 điểm cơ bản sau khi chứng kiến lạm phát tăng vọt trong tháng 2.
dev_4737,4737,dev_4737_s014,"Điều này làm gia tăng áp lực đối với nền kinh tế và cũng góp phần thúc đẩy lực bán trên thị trường dầu, do lo ngại tăng trưởng chậm làm suy yếu nhu cầu tiêu thụ."
dev_4737,4737,dev_4737_s015,Sở Giao dịch Hàng hóa Việt Nam (MXV)
dev_3673,3673,dev_3673_s000,"(Dân trí) - Sáng 24/3, UBND tỉnh Quảng Ngãi tổ chức lễ công bố và đón nhận bằng xếp hạng di tích quốc gia đặc biệt Văn hóa Sa Huỳnh. Thừa ủy quyền Thủ tướng Chính phủ, Chủ tịch UBND tỉnh Quảng Ngãi Đặng Văn Minh đã trao bằng xếp hạng di tích Quốc gia đặc biệt Văn hóa Sa Huỳnh cho lãnh đạo Sở VH,TT&DL và lãnh đạo UBND thị xã Đức Phổ."
dev_3673,3673,dev_3673_s001,Văn hóa Sa Huỳnh (thị xã Đức Phổ) là một trong ba trung tâm văn minh ở thời đại kim khí Việt Nam.
dev_3673,3673,dev_3673_s002,"Quảng Ngãi là nơi đầu tiên phát hiện, lưu giữ nhiều di tích khảo cổ Văn hóa Sa Huỳnh, với 26 di tích được khai quật, trong số hơn 80 địa điểm được phát hiện và nghiên cứu."
dev_3673,3673,dev_3673_s003,Quảng Ngãi đón nhận bằng xếp hạng di tích quốc gia đặc biệt Văn hóa Sa Huỳnh (Ảnh: Quốc Triều).
dev_3673,3673,dev_3673_s004,"Các di tích khảo cổ này hội tụ đầy đủ tính nguyên vẹn, tính xác thực và tính nổi bật về lịch sử văn hóa."
dev_3673,3673,dev_3673_s005,"Đây là bằng chứng cho một giai đoạn lịch sử cư trú, khai phá vùng đồng bằng ven biển của cư dân từ tiền Sa Huỳnh sang Văn hóa Sa Huỳnh, đại diện tiêu biểu nền Văn hóa Sa Huỳnh ở Việt Nam và khu vực Đông Nam Á."
dev_3673,3673,dev_3673_s006,Nhà trưng bày văn hóa Sa Huỳnh được xây dựng bên cạnh đầm An Khê (Ảnh: Quốc Triều).
dev_3673,3673,dev_3673_s007,"Năm 1997, Bộ VH,TT&DL đã xếp hạng di tích cấp Quốc gia cho di tích Văn hóa Sa Huỳnh. Đến ngày 29/12/2022, Văn hóa Sa Huỳnh được Thủ tướng Chính phủ xếp hạng là di tích quốc gia đặc biệt."
dev_3673,3673,dev_3673_s008,"Di tích gồm 6 địa điểm được khoanh vùng bảo vệ, gồm di tích Long Thạnh (còn gọi là gò Ma Vương), di tích Thạnh Đức, di tích Phú Khương, quần thể di tích Chămpa trong không gian Sa Huỳnh, đầm An Khê và lạch An Khê - sông Cửa Lỗ."
dev_3673,3673,dev_3673_s009,"Các điểm di tích trên tạo nên một không gian lịch sử, sinh thái, văn hóa nhân văn quý hiếm."
dev_4732,4732,dev_4732_s000,"(Dân trí) - Dù không thi đấu ở loạt trận FIFA Days, đội tuyển Việt Nam vẫn tăng một bậc lên xếp hạng 95 thế giới."
dev_4732,4732,dev_4732_s001,"Trong khi đó, Thái Lan tụt ba bậc sau những kết quả thất vọng."
dev_4732,4732,dev_4732_s002,"Trong đợt FIFA Days tháng 3/2023, đội tuyển Việt Nam không thi đấu trận nào."
dev_4732,4732,dev_4732_s003,"Tuy nhiên, ""Những chiến binh sao vàng"" vẫn tăng một bậc lên xếp hạng 95 thế giới."
dev_4732,4732,dev_4732_s004,Nguyên nhân bởi đội bóng xếp trên là Kyrgyzstan đã gây thất vọng.
dev_4732,4732,dev_4732_s005,Họ bị trừ điểm sau khi hòa Myanmar và thua Ấn Độ trong những trận giao hữu vừa qua.
dev_4732,4732,dev_4732_s006,Đội tuyển Việt Nam tăng một bậc lên xếp thứ 95 thế giới dù không ra sân (Ảnh: Mạnh Quân).
dev_4732,4732,dev_4732_s007,"Với vị trí thứ 95 thế giới, đội tuyển Việt Nam chắc chắn có mặt trong nhóm hạt giống thứ 2 ở Asian Cup 2023 khi xếp trên Lebanon (thứ 99)."
dev_4732,4732,dev_4732_s008,"Nhờ đó, đoàn quân của HLV Philippe Troussier tránh được nhiều đội mạnh như Iraq, UAE, Oman, Syria và Trung Quốc ở vòng bảng."
dev_4732,4732,dev_4732_s009,"Trong khi đó, Thái Lan gây thất vọng khi toàn thua trong các trận giao hữu với Syria và UAE."
dev_4732,4732,dev_4732_s010,"Điều đó khiến cho thầy trò HLV Mano Polking tụt ba bậc, xuống vị trí thứ 114 thế giới."
dev_4732,4732,dev_4732_s011,"Dù sao, họ vẫn đang xếp thứ hai ở khu vực Đông Nam Á."
dev_4732,4732,dev_4732_s012,Đứng thứ ba trong khu vực là Philippines.
dev_4732,4732,dev_4732_s013,Dù thua Kuwait và Jordan trong những trận giao hữu vừa qua nhưng họ vẫn giữ nguyên hạng 134 thế giới.
dev_4732,4732,dev_4732_s014,Đội bóng có bước tăng trưởng tốt nhất là Malaysia.
dev_4732,4732,dev_4732_s015,"""Bày hổ"" đang có bước tiến vững chắc dưới thời HLV Kim Pan Gon."
dev_4732,4732,dev_4732_s016,Họ đã tăng tới 4 bậc lên xếp thứ 138 thế giới sau hai chiến thắng trước Turkmenistan và Hong Kong.
dev_4732,4732,dev_4732_s017,Đội tuyển Indonesia cũng tăng một bậc lên xếp thứ 150 thế giới sau khi thắng 1 và hòa 1 trước Burundi.
dev_4732,4732,dev_4732_s018,Đội tuyển Thái Lan tụt ba bậc xuống thứ 114 thế giới sau khi thua Syria và UAE (Ảnh: FAT).
dev_4732,4732,dev_4732_s019,"Cũng theo bảng xếp hạng dự kiến của Football-Ranking (được tính toán dựa theo công thức tính điểm của FIFA), đội tuyển Argentina đã vượt qua Brazil để xếp số một thế giới."
dev_4732,4732,dev_4732_s020,"Trong khi đó, Pháp cũng leo lên thứ hai."
dev_4732,4732,dev_4732_s021,Đội tuyển Brazil sau trận thua Morocco đã bị đẩy xuống thứ ba thế giới.
dev_4732,4732,dev_4732_s022,"Các vị trí tiếp theo trong top 10 không thay đổi, lần lượt là Bỉ (thứ 4), Anh (thứ 5), Hà Lan (thứ 6), Croatia (thứ 7), Italy (thứ 8), Bồ Đào Nha (thứ 9) và Tây Ban Nha (thứ 10)."
dev_4732,4732,dev_4732_s023,Thứ hạng của đội tuyển Việt Nam trên bảng xếp hạng FIFA.
dev_5639,5639,dev_5639_s000,"Ngày 31/3, tại Hà Nội, Bộ trưởng Bộ Giao thông Vận tải Nguyễn Văn Thắng chủ trì cuộc họp giao ban quý I/2023 của Bộ."
dev_5639,5639,dev_5639_s001,"Theo Bộ trưởng Nguyễn Văn Thắng, trong lĩnh vực đăng kiểm Bộ Giao thông Vận tải đã kịp thời ban hành Thông tư 02/2023/TT-BGTVT sửa đổi Thông tư 16/2021/TT-BGTVT về kiểm định xe cơ giới, cơ bản giải quyết tình trạng ùn tắc đăng kiểm, đạt được sự đồng thuận cao của người dân, doanh nghiệp. Trên cơ sở đó, Bộ trưởng Bộ Giao thông Vận tải yêu cầu Cục Đăng kiểm Việt Nam tiếp tục phối hợp với cơ quan chuyên môn nghiên cứu, trình dự thảo Nghị định sửa đổi Nghị định 139/2018/NĐ-CP quy định về hoạt động kinh doanh dịch vụ kiểm định xe cơ giới."
dev_5639,5639,dev_5639_s002,Nghị định 139/2018/NĐ-CP được sửa đổi sẽ góp phần xử lý triệt để các tồn tại của đăng kiểm.
dev_5639,5639,dev_5639_s003,"Cơ quan soạn thảo cần nghiên cứu sửa đổi tập trung theo hướng mở rộng hoạt động đăng kiểm; cơ chế quản lý có cái siết để việc phát triển trung tâm đăng kiểm không rơi vào tình trạng ""thả nổi"" nhưng phải có cái ""mở"" phù hợp để đảm bảo sự cân bằng cung - cầu”, Bộ trưởng chỉ đạo."
dev_5639,5639,dev_5639_s004,"Cũng theo chỉ đạo của Bộ trưởng Nguyễn Văn Thắng, mạng lưới trung tâm đăng kiểm cũng cần tập trung vào các thành phố lớn, có nhu cầu cao như: Hà Nội, TP Hồ Chí Minh, Hải Phòng."
dev_5639,5639,dev_5639_s005,"Quá trình thực hiện, trung tâm đăng kiểm nào vi phạm sẽ yêu cầu đóng cửa ngay."
dev_5639,5639,dev_5639_s006,"Cũng tại cuộc họp giao ban, trong lĩnh vực đường bộ, ""tư lệnh"" ngành giao thông vận tải cũng đề nghị các chủ đầu tư/ban quản lý dự án hoàn thành và đưa vào khai thác một số dự án cao tốc thành phần: Mai Sơn - Quốc lộ 45, Vĩnh Hảo - Phan Thiết và Phan Thiết - Dầu Giây trong tháng 4/2023 theo đúng kế hoạch. Đối với các dự án có kế hoạch về đích trong năm 2023 và dự án trọng điểm đang thực hiện, các chủ đầu tư/ban quản lý dự án cũng phải chủ động tháo gỡ khó khăn, vướng mắc về giải phóng mặt bằng, vật liệu đảm bảo tiến độ triển khai các dự án theo đúng yêu cầu, đặc biệt là dự án cao tốc Bắc - Nam giai đoạn 2."
dev_5639,5639,dev_5639_s007,"""Nếu không chủ động tháo gỡ hoặc kịp thời báo cáo, các ban quản lý dự án phải chịu trách nhiệm trước Chính phủ, Bộ Giao thông Vận tải."
dev_5639,5639,dev_5639_s008,"Tiền đã có sẵn, yêu cầu là phải tập trung làm, đổi mới cách làm."
dev_5639,5639,dev_5639_s009,"Các hạng mục quyết định đến tiến độ như: hầm, cầu phải được ưu tiên giải phóng mặt bằng, phạm vi mặt bằng thuận lợi cần được thi công cuốn chiếu đẩy nhanh tiến độ hơn nữa"", Bộ trưởng chỉ đạo."
