claim_id,claim_index,claim,retrieved_evidence,bm25_score,sbert_sim,hybrid_score,retrieval_rank,is_gold,label,gold_evidence
dev_186,186,"Bộ Quốc phòng Nga đã đồng ý với cáo buộc của Mỹ, khẳng định máy bay không người lái của Mỹ mất kiểm soát, mất độ cao và rơi xuống biển, khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn.",Tướng Grynkewich đồng thời nhấn mạnh ông không nghĩ rằng Nga có động cơ sử dụng vũ khí với quân đội Mỹ tại Syria.,14.6441,0.4801,0.428,6,False,1,"Bộ Quốc phòng Nga đã bác cáo buộc của Mỹ. Phía Nga khẳng định máy bay không người lái của Mỹ mất kiểm soát, mất độ cao và rơi xuống biển. Bộ Quốc phòng Nga khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn."
dev_186,186,"Bộ Quốc phòng Nga đã đồng ý với cáo buộc của Mỹ, khẳng định máy bay không người lái của Mỹ mất kiểm soát, mất độ cao và rơi xuống biển, khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn.","Theo một vị tướng của Mỹ, máy bay quân sự có trang bị vũ khí của Nga đã bay qua doanh trại quân đội Mỹ tại Syria gần như mỗi ngày vào tháng 3 này.",11.2511,0.5074,0.4123,7,False,1,"Bộ Quốc phòng Nga đã bác cáo buộc của Mỹ. Phía Nga khẳng định máy bay không người lái của Mỹ mất kiểm soát, mất độ cao và rơi xuống biển. Bộ Quốc phòng Nga khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn."
dev_186,186,"Bộ Quốc phòng Nga đã đồng ý với cáo buộc của Mỹ, khẳng định máy bay không người lái của Mỹ mất kiểm soát, mất độ cao và rơi xuống biển, khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn.","Vào năm 2019, Mỹ và Nga thiết lập các quy định trên không ở Syria giữa hai bên nhằm tránh tai nạn và nguy cơ chạm chán.",10.4308,0.4669,0.3806,8,False,1,"Bộ Quốc phòng Nga đã bác cáo buộc của Mỹ. Phía Nga khẳng định máy bay không người lái của Mỹ mất kiểm soát, mất độ cao và rơi xuống biển. Bộ Quốc phòng Nga khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn."
dev_186,186,"Bộ Quốc phòng Nga đã đồng ý với cáo buộc của Mỹ, khẳng định máy bay không người lái của Mỹ mất kiểm soát, mất độ cao và rơi xuống biển, khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn.",Phía Mỹ phản ứng bằng việc theo dõi các phi cơ Nga từ xa.,4.7479,0.5256,0.3619,9,False,1,"Bộ Quốc phòng Nga đã bác cáo buộc của Mỹ. Phía Nga khẳng định máy bay không người lái của Mỹ mất kiểm soát, mất độ cao và rơi xuống biển. Bộ Quốc phòng Nga khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn."
dev_186,186,"Bộ Quốc phòng Nga đã đồng ý với cáo buộc của Mỹ, khẳng định máy bay không người lái của Mỹ mất kiểm soát, mất độ cao và rơi xuống biển, khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn.","Tính đến nay, các chuyến bay này không ảnh hưởng đến hoạt động quân sự của Mỹ trên bộ.",7.7006,0.4281,0.3321,10,False,1,"Bộ Quốc phòng Nga đã bác cáo buộc của Mỹ. Phía Nga khẳng định máy bay không người lái của Mỹ mất kiểm soát, mất độ cao và rơi xuống biển. Bộ Quốc phòng Nga khẳng định tiêm kích Nga không sử dụng vũ khí mang theo, không tiếp xúc gần với máy bay không lái của Mỹ và đã trở về căn cứ an toàn."
dev_6613,6613,"Bánh cuốn Thụy Khuê ""rẻ nhất Hà Nội"" mở bán hàng ngày từ 6h đến 14h với giá 13.000 đồng một phần.","Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"".",21.3163,0.8607,0.9998,1,True,0,"Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"". Nằm sâu trong con ngõ nhỏ số 29 Thụy Khuê, hàng bánh cuốn của ông Phạm Văn Chính (62 tuổi) là địa chỉ ăn sáng quen thuộc của nhiều người. Quán mở bán từ 6h đến 14h hàng ngày, đông nhất từ 7 đến 9h."
dev_6613,6613,"Bánh cuốn Thụy Khuê ""rẻ nhất Hà Nội"" mở bán hàng ngày từ 6h đến 14h với giá 13.000 đồng một phần.","Quán mở bán từ 6h đến 14h hàng ngày, đông nhất từ 7 đến 9h. Khách đến ăn dựng xe thành hàng dọc con ngõ.",21.3249,0.3645,0.7348,2,True,0,"Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"". Nằm sâu trong con ngõ nhỏ số 29 Thụy Khuê, hàng bánh cuốn của ông Phạm Văn Chính (62 tuổi) là địa chỉ ăn sáng quen thuộc của nhiều người. Quán mở bán từ 6h đến 14h hàng ngày, đông nhất từ 7 đến 9h."
dev_6613,6613,"Bánh cuốn Thụy Khuê ""rẻ nhất Hà Nội"" mở bán hàng ngày từ 6h đến 14h với giá 13.000 đồng một phần.","Sau hàng chục năm bán hàng, quán bánh cuốn vẫn được nhiều người truyền miệng là ""rẻ nhất Hà Nội"".",15.0097,0.4791,0.648,3,True,0,"Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"". Nằm sâu trong con ngõ nhỏ số 29 Thụy Khuê, hàng bánh cuốn của ông Phạm Văn Chính (62 tuổi) là địa chỉ ăn sáng quen thuộc của nhiều người. Quán mở bán từ 6h đến 14h hàng ngày, đông nhất từ 7 đến 9h."
dev_6613,6613,"Bánh cuốn Thụy Khuê ""rẻ nhất Hà Nội"" mở bán hàng ngày từ 6h đến 14h với giá 13.000 đồng một phần.","Hiện mặt bằng giá chung của món ăn này ở Hà Nội, dao động từ 25.000 đến 30.000 đồng một đĩa.",13.4779,0.4598,0.6017,4,False,0,"Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"". Nằm sâu trong con ngõ nhỏ số 29 Thụy Khuê, hàng bánh cuốn của ông Phạm Văn Chính (62 tuổi) là địa chỉ ăn sáng quen thuộc của nhiều người. Quán mở bán từ 6h đến 14h hàng ngày, đông nhất từ 7 đến 9h."
dev_6613,6613,"Bánh cuốn Thụy Khuê ""rẻ nhất Hà Nội"" mở bán hàng ngày từ 6h đến 14h với giá 13.000 đồng một phần.",Duy Anh cũng cho biết anh đã ăn thử nhiều hàng có tiếng khác ở Hà Nội nhưng với anh bánh cuốn ở đây vẫn ngon nhất.,10.1345,0.3776,0.4794,5,False,0,"Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"". Nằm sâu trong con ngõ nhỏ số 29 Thụy Khuê, hàng bánh cuốn của ông Phạm Văn Chính (62 tuổi) là địa chỉ ăn sáng quen thuộc của nhiều người. Quán mở bán từ 6h đến 14h hàng ngày, đông nhất từ 7 đến 9h."
dev_6613,6613,"Bánh cuốn Thụy Khuê ""rẻ nhất Hà Nội"" mở bán hàng ngày từ 6h đến 14h với giá 13.000 đồng một phần.","Tháng 11/2022, ông mới tăng lên 13.000 đồng, chả thịt lên 7.000 đồng.",8.7873,0.4006,0.4602,6,False,0,"Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"". Nằm sâu trong con ngõ nhỏ số 29 Thụy Khuê, hàng bánh cuốn của ông Phạm Văn Chính (62 tuổi) là địa chỉ ăn sáng quen thuộc của nhiều người. Quán mở bán từ 6h đến 14h hàng ngày, đông nhất từ 7 đến 9h."
dev_6613,6613,"Bánh cuốn Thụy Khuê ""rẻ nhất Hà Nội"" mở bán hàng ngày từ 6h đến 14h với giá 13.000 đồng một phần.","Mức giá 10.000 đồng một đĩa, chả thịt gọi thêm 5.000 đồng được ông duy trì nhiều năm.",7.8104,0.3651,0.4182,7,False,0,"Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"". Nằm sâu trong con ngõ nhỏ số 29 Thụy Khuê, hàng bánh cuốn của ông Phạm Văn Chính (62 tuổi) là địa chỉ ăn sáng quen thuộc của nhiều người. Quán mở bán từ 6h đến 14h hàng ngày, đông nhất từ 7 đến 9h."
dev_6613,6613,"Bánh cuốn Thụy Khuê ""rẻ nhất Hà Nội"" mở bán hàng ngày từ 6h đến 14h với giá 13.000 đồng một phần.","Với những khách quen lớn tuổi, ông vẫn chỉ bán cho họ với giá 10.000 đồng một đĩa.",10.4966,0.2062,0.3963,8,False,0,"Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"". Nằm sâu trong con ngõ nhỏ số 29 Thụy Khuê, hàng bánh cuốn của ông Phạm Văn Chính (62 tuổi) là địa chỉ ăn sáng quen thuộc của nhiều người. Quán mở bán từ 6h đến 14h hàng ngày, đông nhất từ 7 đến 9h."
dev_6613,6613,"Bánh cuốn Thụy Khuê ""rẻ nhất Hà Nội"" mở bán hàng ngày từ 6h đến 14h với giá 13.000 đồng một phần.",Một số nơi đặc biệt có giá hơn 40.000 đồng.,7.7664,0.2574,0.3597,9,False,0,"Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"". Nằm sâu trong con ngõ nhỏ số 29 Thụy Khuê, hàng bánh cuốn của ông Phạm Văn Chính (62 tuổi) là địa chỉ ăn sáng quen thuộc của nhiều người. Quán mở bán từ 6h đến 14h hàng ngày, đông nhất từ 7 đến 9h."
dev_6613,6613,"Bánh cuốn Thụy Khuê ""rẻ nhất Hà Nội"" mở bán hàng ngày từ 6h đến 14h với giá 13.000 đồng một phần.","Sau này, vợ chồng ông Chính kế nghiệp, đổi lại tên là ""Bánh cuốn Thụy Khuê"" để mọi người dễ tìm.",5.8224,0.3424,0.3595,10,False,0,"Bánh cuốn Thụy Khuê là quán ăn đã qua hai đời, có giá 13.000 đồng một đĩa, được nhiều thực khách nói ""rẻ nhất Hà Nội"". Nằm sâu trong con ngõ nhỏ số 29 Thụy Khuê, hàng bánh cuốn của ông Phạm Văn Chính (62 tuổi) là địa chỉ ăn sáng quen thuộc của nhiều người. Quán mở bán từ 6h đến 14h hàng ngày, đông nhất từ 7 đến 9h."
dev_1772,1772,Các chính sách hỗ trợ chỉ các doanh nghiệp nhỏ đã được triển khai trong Luật Hỗ trợ doanh nghiệp.,"Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh triển khai Luật Hỗ trợ doanh nghiệp nhỏ và vừa, trọng tâm là các chính sách hỗ trợ doanh nghiệp nhỏ và vừa chuyển đổi số, doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo và tham gia cụm liên kết ngành, chuỗi giá trị; hỗ trợ để hình thành một số tập đoàn kinh tế tư nhân có quy mô lớn, có vai trò dẫn dắt ở một số ngành, lĩnh vực hoặc dẫn đầu trong chuỗi giá trị…",16.1248,0.4776,1.0,1,True,1,"Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh triển khai Luật Hỗ trợ doanh nghiệp nhỏ và vừa, trọng tâm là các chính sách hỗ trợ doanh nghiệp nhỏ và vừa chuyển đổi số, doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo và tham gia cụm liên kết ngành, chuỗi giá trị;"
dev_1772,1772,Các chính sách hỗ trợ chỉ các doanh nghiệp nhỏ đã được triển khai trong Luật Hỗ trợ doanh nghiệp.,"Triển khai các nhiệm vụ trên, Chính phủ giao Bộ Kế hoạch và Đầu tư chủ trì phối hợp với các bộ, ngành liên quan nghiên cứu đề xuất khung pháp luật đối với hộ kinh doanh nhằm khuyến khích, tạo điều kiện cho hộ kinh doanh mở rộng quy mô, nâng cao hiệu quả hoạt động và cơ chế, chính sách thúc đẩy hộ kinh doanh chuyển đổi thành doanh nghiệp; báo cáo Thủ tướng Chính phủ quý II/2024.",5.5084,0.4181,0.6063,2,False,1,"Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh triển khai Luật Hỗ trợ doanh nghiệp nhỏ và vừa, trọng tâm là các chính sách hỗ trợ doanh nghiệp nhỏ và vừa chuyển đổi số, doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo và tham gia cụm liên kết ngành, chuỗi giá trị;"
dev_1772,1772,Các chính sách hỗ trợ chỉ các doanh nghiệp nhỏ đã được triển khai trong Luật Hỗ trợ doanh nghiệp.,"Đồng thời, nghiên cứu, hoàn thiện cơ chế khuyến khích doanh nghiệp đầu tư sản xuất lĩnh vực nông nghiệp; phát triển các dịch vụ hỗ trợ nông nghiệp; nghiên cứu, tham mưu, đề xuất Chính phủ ban hành Nghị định thay thế Nghị định số 57/2018/NĐ-CP ngày 17/4/2018 về cơ chế, chính sách khuyến khích doanh nghiệp đầu tư vào nông nghiệp, nông thôn.",7.2729,0.3329,0.5688,3,False,1,"Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh triển khai Luật Hỗ trợ doanh nghiệp nhỏ và vừa, trọng tâm là các chính sách hỗ trợ doanh nghiệp nhỏ và vừa chuyển đổi số, doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo và tham gia cụm liên kết ngành, chuỗi giá trị;"
dev_1772,1772,Các chính sách hỗ trợ chỉ các doanh nghiệp nhỏ đã được triển khai trong Luật Hỗ trợ doanh nghiệp.,"Đó là, tiếp tục hoàn thiện cơ chế, chính sách đồng bộ, nhất quán, tạo lập môi trường đầu tư, kinh doanh thuận lợi cho phát triển kinh tế tư nhân; tiếp tục mở rộng khả năng tham gia thị trường của kinh tế tư nhân và thúc đẩy cạnh tranh bình đẳng; tiếp tục phát triển kết cấu hạ tầng và tăng cường khả năng tiếp cận các nguồn lực của kinh tế tư nhân; tiếp tục tập trung hỗ trợ kinh tế tư nhân đổi mới sáng tạo, hiện đại hóa công nghệ và phát triển nguồn nhân lực, nâng cao năng suất; tiếp tục nâng cao hiệu lực, hiệu quả quản lý nhà nước; thống nhất nhận thức, tư tưởng về phát triển kinh tế tư nhân.",4.712,0.3367,0.4935,4,False,1,"Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh triển khai Luật Hỗ trợ doanh nghiệp nhỏ và vừa, trọng tâm là các chính sách hỗ trợ doanh nghiệp nhỏ và vừa chuyển đổi số, doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo và tham gia cụm liên kết ngành, chuỗi giá trị;"
dev_1772,1772,Các chính sách hỗ trợ chỉ các doanh nghiệp nhỏ đã được triển khai trong Luật Hỗ trợ doanh nghiệp.,"Bộ Công Thương chủ trì, phối hợp với các bộ, ngành, địa phương liên quan xây dựng các giải pháp, chính sách khai thác hiệu quả thị trường nội địa; xây dựng chính sách hỗ trợ doanh nghiệp áp dụng các giải pháp công nghệ số truy xuất nguồn gốc sản phẩm.",8.1829,0.181,0.4325,5,False,1,"Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh triển khai Luật Hỗ trợ doanh nghiệp nhỏ và vừa, trọng tâm là các chính sách hỗ trợ doanh nghiệp nhỏ và vừa chuyển đổi số, doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo và tham gia cụm liên kết ngành, chuỗi giá trị;"
dev_1772,1772,Các chính sách hỗ trợ chỉ các doanh nghiệp nhỏ đã được triển khai trong Luật Hỗ trợ doanh nghiệp.,"Việc xây dựng và ban hành Chương trình hành động nhằm quán triệt và chỉ đạo các cấp, ngành tiếp tục tập trung tổ chức triển khai thực hiện nghiêm túc, hiệu quả Nghị quyết Trung ương 5 khóa XII về phát triển kinh tế tư nhân trở thành một động lực quan trọng của nền kinh tế thị trường định hướng xã hội chủ nghĩa và thực hiện thành công Nghị quyết Đại hội toàn quốc lần thứ XIII của Đảng.",3.7887,0.2982,0.4231,6,False,1,"Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh triển khai Luật Hỗ trợ doanh nghiệp nhỏ và vừa, trọng tâm là các chính sách hỗ trợ doanh nghiệp nhỏ và vừa chuyển đổi số, doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo và tham gia cụm liên kết ngành, chuỗi giá trị;"
dev_1772,1772,Các chính sách hỗ trợ chỉ các doanh nghiệp nhỏ đã được triển khai trong Luật Hỗ trợ doanh nghiệp.,"Phấn đấu đến năm 2025 có khoảng 1,5 triệu doanh nghiệp, trong đó có 60 nghìn đến 70 nghìn doanh nghiệp quy mô vừa và lớn; đến năm 2030 có ít nhất 2 triệu doanh nghiệp; hình thành và phát triển nhiều tập đoàn kinh tế tư nhân mạnh, có tiềm lực, có sức cạnh tranh trên thị trường trong nước và quốc tế.",4.2482,0.2713,0.4083,7,False,1,"Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh triển khai Luật Hỗ trợ doanh nghiệp nhỏ và vừa, trọng tâm là các chính sách hỗ trợ doanh nghiệp nhỏ và vừa chuyển đổi số, doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo và tham gia cụm liên kết ngành, chuỗi giá trị;"
dev_1772,1772,Các chính sách hỗ trợ chỉ các doanh nghiệp nhỏ đã được triển khai trong Luật Hỗ trợ doanh nghiệp.,"Chương trình hành động tiếp tục cụ thể hóa các mục tiêu, nhiệm vụ, giải pháp đề ra tại Nghị quyết Trung ương 5 khóa XII về phát triển kinh tế tư nhân trở thành một động lực quan trọng của nền kinh tế thị trường định hướng xã hội chủ nghĩa thành các nhiệm vụ cụ thể, gắn với chức năng, nhiệm vụ của Chính phủ và phù hợp với đặc điểm tình hình, điều kiện thực tế, đảm bảo tính thiết thực, hiệu quả, khả thi cao nhất; kế thừa, phát huy những kết quả đạt được và khắc phục những hạn chế, yếu kém trong tổ chức thực hiện ở giai đoạn trước; bổ sung đánh giá sự phát triển của kinh tế tư nhân, trong đó chú trọng sự phát triển bền vững cả về số lượng và chất lượng, trong xu hướng phát triển các ngành nghề mới liên quan đến kinh tế số, đổi mới sáng tạo.",3.4454,0.2716,0.3837,8,False,1,"Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh triển khai Luật Hỗ trợ doanh nghiệp nhỏ và vừa, trọng tâm là các chính sách hỗ trợ doanh nghiệp nhỏ và vừa chuyển đổi số, doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo và tham gia cụm liên kết ngành, chuỗi giá trị;"
dev_1772,1772,Các chính sách hỗ trợ chỉ các doanh nghiệp nhỏ đã được triển khai trong Luật Hỗ trợ doanh nghiệp.,"Ngày 31/3, Chính phủ ban hành Nghị quyết số 45/NQ-CP về Chương trình hành động của Chính phủ tiếp tục thực hiện Nghị quyết số 10-NQ/TW ngày 3/6/2017 Hội nghị lần thứ năm Ban Chấp hành Trung ương khóa XII về phát triển kinh tế tư nhân trở thành một động lực quan trọng của nền kinh tế thị trường định hướng xã hội chủ nghĩa.",0.429,0.3294,0.3528,9,False,1,"Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh triển khai Luật Hỗ trợ doanh nghiệp nhỏ và vừa, trọng tâm là các chính sách hỗ trợ doanh nghiệp nhỏ và vừa chuyển đổi số, doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo và tham gia cụm liên kết ngành, chuỗi giá trị;"
dev_1772,1772,Các chính sách hỗ trợ chỉ các doanh nghiệp nhỏ đã được triển khai trong Luật Hỗ trợ doanh nghiệp.,"Chính phủ cũng yêu cầu Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh công tác quy hoạch, huy động tổng hợp các nguồn lực từ ngân sách nhà nước và xã hội hóa, nhằm phát triển đồng bộ kết cấu hạ tầng các khu công nghiệp, cụm công nghiệp, khu kinh tế, đáp ứng đầy đủ yêu cầu của doanh nghiệp về mặt bằng sản xuất và các hạ tầng kỹ thuật cần thiết với chi phí hợp lý, đảm bảo kết nối thuận tiện với hệ thống giao thông, tăng cường liên kết giữa các khu, cụm công nghiệp và khu kinh tế.",2.1882,0.2461,0.317,10,False,1,"Bộ Kế hoạch và Đầu tư chủ trì, phối hợp với các bộ, ngành, địa phương đẩy mạnh triển khai Luật Hỗ trợ doanh nghiệp nhỏ và vừa, trọng tâm là các chính sách hỗ trợ doanh nghiệp nhỏ và vừa chuyển đổi số, doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo và tham gia cụm liên kết ngành, chuỗi giá trị;"
dev_1834,1834,"Giải futsal HD Bank VĐQG 2023 tuy có một số CLB cũ không thể tham gia, đổi lại lại có sự tham gia của các thành viên nước ngoài.","(NLĐO) - Giải futsal HD Bank VĐQG 2023 sẽ lần đầu có suất tham dự của ngoại binh, tổ chức theo hình thức thi đấu sân nhà - sân khách với sự tranh tài của 8 đội bóng mạnh nhất Việt Nam Sahako là đương kim vô địch Giải futsal VĐQG Trước thềm mùa giải mới, Giải futsal HD Bank vô địch quốc gia (VĐQG) 2023 đón nhận thông tin kém vui khi các CLB Hiếu Hoa Đà Nẵng, Hưng Gia Khang Đắk Lắk và Sài Gòn FC rút khỏi giải đấu vì không tìm được nhà tài trợ, không đủ kinh phí hoạt động.",15.652,0.8254,1.0,1,True,0,"Giải futsal HD Bank VĐQG 2023 sẽ lần đầu có suất tham dự của ngoại binh, tổ chức theo hình thức thi đấu sân nhà - sân khách với sự tranh tài của 8 đội bóng mạnh nhất Việt Nam Giải futsal HD Bank vô địch quốc gia (VĐQG) 2023 đón nhận thông tin kém vui khi các CLB Hiếu Hoa Đà Nẵng, Hưng Gia Khang Đắk Lắk và Sài Gòn FC rút khỏi giải đấu vì không tìm được nhà tài trợ, không đủ kinh phí hoạt động."
dev_1834,1834,"Giải futsal HD Bank VĐQG 2023 tuy có một số CLB cũ không thể tham gia, đổi lại lại có sự tham gia của các thành viên nước ngoài.","Trong nỗ lực nâng tầm chất lượng chuyên môn giải đấu, góp phần phát triển bộ môn futsal Việt Nam, ban tổ chức Giải futsal HD Bank VĐQG 2023 quyết định thay đổi mô hình thi đấu theo thể thức sân nhà - sân khách. Ngày 19-3, lượt đi Giải futsal HD Bank VĐQG 2023 sẽ khai mạc và lượt về dự kiến diễn ra từ ngày 28-6.",7.3416,0.7238,0.6648,2,False,0,"Giải futsal HD Bank VĐQG 2023 sẽ lần đầu có suất tham dự của ngoại binh, tổ chức theo hình thức thi đấu sân nhà - sân khách với sự tranh tài của 8 đội bóng mạnh nhất Việt Nam Giải futsal HD Bank vô địch quốc gia (VĐQG) 2023 đón nhận thông tin kém vui khi các CLB Hiếu Hoa Đà Nẵng, Hưng Gia Khang Đắk Lắk và Sài Gòn FC rút khỏi giải đấu vì không tìm được nhà tài trợ, không đủ kinh phí hoạt động."
dev_1834,1834,"Giải futsal HD Bank VĐQG 2023 tuy có một số CLB cũ không thể tham gia, đổi lại lại có sự tham gia của các thành viên nước ngoài.","Lịch thi đấu ngày khai mạc Giải futsal HD Bank VĐQG 2023 Các đội sẽ thi đấu vòng tròn 2 lượt, theo thể thức lượt đi và lượt về để tính điểm xếp hạng chung cuộc.",5.674,0.6264,0.5446,3,False,0,"Giải futsal HD Bank VĐQG 2023 sẽ lần đầu có suất tham dự của ngoại binh, tổ chức theo hình thức thi đấu sân nhà - sân khách với sự tranh tài của 8 đội bóng mạnh nhất Việt Nam Giải futsal HD Bank vô địch quốc gia (VĐQG) 2023 đón nhận thông tin kém vui khi các CLB Hiếu Hoa Đà Nẵng, Hưng Gia Khang Đắk Lắk và Sài Gòn FC rút khỏi giải đấu vì không tìm được nhà tài trợ, không đủ kinh phí hoạt động."
dev_1834,1834,"Giải futsal HD Bank VĐQG 2023 tuy có một số CLB cũ không thể tham gia, đổi lại lại có sự tham gia của các thành viên nước ngoài.","""Mùa giải năm 2023 sẽ đóng vai trò bản lề và có thể được xem là bước ngoặt trong công tác tổ chức và phát triển các giải futsal quốc gia.",7.3991,0.4288,0.464,4,False,0,"Giải futsal HD Bank VĐQG 2023 sẽ lần đầu có suất tham dự của ngoại binh, tổ chức theo hình thức thi đấu sân nhà - sân khách với sự tranh tài của 8 đội bóng mạnh nhất Việt Nam Giải futsal HD Bank vô địch quốc gia (VĐQG) 2023 đón nhận thông tin kém vui khi các CLB Hiếu Hoa Đà Nẵng, Hưng Gia Khang Đắk Lắk và Sài Gòn FC rút khỏi giải đấu vì không tìm được nhà tài trợ, không đủ kinh phí hoạt động."
dev_1834,1834,"Giải futsal HD Bank VĐQG 2023 tuy có một số CLB cũ không thể tham gia, đổi lại lại có sự tham gia của các thành viên nước ngoài.","Ngoài thể thức thi đấu sân nhà - sân khách, mùa giải 2023 cũng lần đầu cho phép mỗi CLB đăng ký 1 suất ngoại binh và 1 suất cầu thủ gốc Việt (Việt kiều) thi đấu.",3.4622,0.372,0.2993,5,False,0,"Giải futsal HD Bank VĐQG 2023 sẽ lần đầu có suất tham dự của ngoại binh, tổ chức theo hình thức thi đấu sân nhà - sân khách với sự tranh tài của 8 đội bóng mạnh nhất Việt Nam Giải futsal HD Bank vô địch quốc gia (VĐQG) 2023 đón nhận thông tin kém vui khi các CLB Hiếu Hoa Đà Nẵng, Hưng Gia Khang Đắk Lắk và Sài Gòn FC rút khỏi giải đấu vì không tìm được nhà tài trợ, không đủ kinh phí hoạt động."
dev_1834,1834,"Giải futsal HD Bank VĐQG 2023 tuy có một số CLB cũ không thể tham gia, đổi lại lại có sự tham gia của các thành viên nước ngoài.","Để thi đấu ở Việt Nam, các ngoại binh cần được cấp giấy phép lao động, thủ tục này mất 2 tháng nên các CLB chưa kịp hoàn tất thủ tục đăng ký ngoại binh cho giai đoạn lượt đi Giải futsal HDBank VĐQG 2023.",2.5934,0.3773,0.2751,6,False,0,"Giải futsal HD Bank VĐQG 2023 sẽ lần đầu có suất tham dự của ngoại binh, tổ chức theo hình thức thi đấu sân nhà - sân khách với sự tranh tài của 8 đội bóng mạnh nhất Việt Nam Giải futsal HD Bank vô địch quốc gia (VĐQG) 2023 đón nhận thông tin kém vui khi các CLB Hiếu Hoa Đà Nẵng, Hưng Gia Khang Đắk Lắk và Sài Gòn FC rút khỏi giải đấu vì không tìm được nhà tài trợ, không đủ kinh phí hoạt động."
